BIOV_CONC_ALL	DEPH_count	POSITION	REFERENCE_VALUE	SALT	SDATE	STATUS	VISS_EU_CD	WATER_TYPE_AREA	YEAR	global_EQR	index_column	local_EQR	new_index
0.620685085	0	59.72_19.08			2014-08-09	BAD	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014		0		0_SE594340-190448
2.48488112	0	59.72_19.08			2015-08-24	BAD	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015		1		1_SE594340-190448
4.715401696	0	59.62_18.66			2014-08-18	BAD	SE593750-183962	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014		0		0_SE593750-183962
0.229190971	0	64.86_21.03	0.16		2013-07-11	HIGH	SE645000-213500	22 - Norra Bottenviken. Inre kustvatten	2013	0.8322821000948885	0	0.6981077801707992	0_SE645000-213500
3.405905006	0	64.86_21.04	0.16		2013-07-30	BAD	SE645000-213500	22 - Norra Bottenviken. Inre kustvatten	2013	0.11744308760677163	1	0.04697723504270865	1_SE645000-213500
0.779858452	0	64.86_21.05	0.16		2013-08-20	POOR	SE645000-213500	22 - Norra Bottenviken. Inre kustvatten	2013	0.3564567960853491	2	0.20516543686827926	2_SE645000-213500
1.301452626	0	60.66_17.61	0.18		2017-08-14	POOR	SE604200-174400	17 - Södra Bottenhavet. Yttre kustvatten	2017	0.2728837419857033	0	0.13830699358856263	0_SE604200-174400
0.653731367	0	60.66_17.41	0.21		2017-08-14	MODERATE	SE604250-173000	16 - Södra Bottenhavet. Inre kustvatten	2017	0.47736463338901886	0	0.32123286505846976	0_SE604250-173000
0.57536573	0	60.66_17.49	0.21		2017-08-14	MODERATE	SE604250-173000	16 - Södra Bottenhavet. Inre kustvatten	2017	0.5190335634742395	1	0.36498524164795143	1_SE604250-173000
1.36098057	0	60.71_17.51	0.21		2017-08-14	POOR	SE604250-173000	16 - Södra Bottenhavet. Inre kustvatten	2017	0.29287564112689723	2	0.15430051290151778	2_SE604250-173000
1.00568132	0	61.31_17.09	0.21		2013-06-10	POOR	SE611676-171000	16 - Södra Bottenhavet. Inre kustvatten	2013	0.36101707845184994	0	0.20881366276147992	0_SE611676-171000
3.26523546	0	61.31_17.09	0.21		2013-07-04	BAD	SE611676-171000	16 - Södra Bottenhavet. Inre kustvatten	2013	0.1607847294418394	1	0.06431389177673576	1_SE611676-171000
0.6759424228	0	61.31_17.09	0.21		2013-08-08	MODERATE	SE611676-171000	16 - Södra Bottenhavet. Inre kustvatten	2013	0.46731176096345384	2	0.31067734901162647	2_SE611676-171000
5.983168482	0	61.31_17.09	0.21		2014-06-10	BAD	SE611676-171000	16 - Södra Bottenhavet. Inre kustvatten	2014	0.0877461501509494	3	0.03509846006037976	3_SE611676-171000
6.083672081	0	61.31_17.09	0.21		2014-07-03	BAD	SE611676-171000	16 - Södra Bottenhavet. Inre kustvatten	2014	0.08629656447783154	4	0.034518625791132615	4_SE611676-171000
1.199996025	0	61.31_17.09	0.21		2014-08-07	POOR	SE611676-171000	16 - Södra Bottenhavet. Inre kustvatten	2014	0.31875072461177534	5	0.17500057968942023	5_SE611676-171000
19.0432389602	0	61.31_17.09	0.21		2015-06-17	BAD	SE611676-171000	16 - Södra Bottenhavet. Inre kustvatten	2015	0.027568839581188883	6	0.011027535832475554	6_SE611676-171000
0.6527892893	0	61.31_17.09	0.21		2015-07-14	MODERATE	SE611676-171000	16 - Södra Bottenhavet. Inre kustvatten	2015	0.47780614728381304	7	0.32169645464800367	7_SE611676-171000
0.3028575507	0	61.31_17.09	0.21		2015-08-12	HIGH	SE611676-171000	16 - Södra Bottenhavet. Inre kustvatten	2015	0.8196442897962761	8	0.6933952926536694	8_SE611676-171000
1.223344502	0	61.31_17.09	0.21		2016-06-14	POOR	SE611676-171000	16 - Södra Bottenhavet. Inre kustvatten	2016	0.3145756976639439	9	0.1716605581311551	9_SE611676-171000
5.963078483	0	61.31_17.09	0.21		2016-07-11	BAD	SE611676-171000	16 - Södra Bottenhavet. Inre kustvatten	2016	0.08804177263417044	10	0.03521670905366817	10_SE611676-171000
2.9618447478	0	61.31_17.09	0.21		2016-08-11	BAD	SE611676-171000	16 - Södra Bottenhavet. Inre kustvatten	2016	0.1772543953865103	11	0.07090175815460412	11_SE611676-171000
5.25249225	0	61.31_17.09	0.21		2017-06-08	BAD	SE611676-171000	16 - Södra Bottenhavet. Inre kustvatten	2017	0.09995255109610109	12	0.039981020438440436	12_SE611676-171000
4.622136259	0	61.31_17.09	0.21		2017-07-05	BAD	SE611676-171000	16 - Södra Bottenhavet. Inre kustvatten	2017	0.11358384318024926	13	0.0454335372720997	13_SE611676-171000
0.0133749115	0	61.31_17.09	0.21		2017-08-08	HIGH	SE611676-171000	16 - Södra Bottenhavet. Inre kustvatten	2017	1.0	14	1.0	14_SE611676-171000
0.3965053087	0	58.00_16.75			2013-06-19	BAD	SE580000-164500	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	2013		0		0_SE580000-164500
0.35722425582	0	58.00_16.75			2013-07-11	BAD	SE580000-164500	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	2013		1		1_SE580000-164500
0.3088000741	0	58.00_16.75			2013-08-14	BAD	SE580000-164500	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	2013		2		2_SE580000-164500
