YEAR	local_EQR	PTOT	SALT	DATE_count	VISS_EU_CD	WATER_TYPE_AREA	PHOS	global_EQR	STATUS	index_column
2013	0.24283825801090123	1.4425	3.1005	2	SE584430-170665	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.095	0.13491014333938958	BAD	(0, 'SE584430-170665')
2014	0.15992267239610952	2.1383333333333336	4.156666666666666	3	SE584430-170665	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.37500000000000006	0.08884592910894974	BAD	(1, 'SE584430-170665')
2015	0.23445728073207606	1.5875	1.9405000000000001	4	SE584430-170665	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.0625	0.13025404485115338	BAD	(2, 'SE584430-170665')
2016	0.2473682394772247	1.25	5.3694999999999995	2	SE584430-170665	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.29000000000000004	0.13742679970956928	BAD	(3, 'SE584430-170665')
2013	0.4028749641319943	0.75	5.9625	2	SE584227-171600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.16	0.24763884903554925	POOR	(0, 'SE584227-171600')
2014	0.29986924769907963	1.0	5.945	2	SE584227-171600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.21	0.1665940264994887	BAD	(1, 'SE584227-171600')
2015	0.30150229943791523	0.99	6.271	2	SE584227-171600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.36	0.16750127746550847	BAD	(2, 'SE584227-171600')
2016	0.4123305722891567	0.735	6.5515	2	SE584227-171600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.36	0.25814508032128525	POOR	(3, 'SE584227-171600')
2013	0.4541096560846561	0.69	6.0065	2	SE584390-172085	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.16	0.30456628453850676	POOR	(0, 'SE584390-172085')
2014	0.32616397721879453	0.9199999999999999	5.985	2	SE584390-172085	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.165	0.18120220956599697	BAD	(1, 'SE584390-172085')
2015	0.3408496732026144	0.875	6.3035	2	SE584390-172085	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.31	0.189360929557008	BAD	(2, 'SE584390-172085')
2016	0.389654605263158	0.7949999999999999	6.625	2	SE584390-172085	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.465	0.2329495614035089	POOR	(3, 'SE584390-172085')
2013	0.4922582115333511	0.62	6.026	2	SE584400-172270	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.085	0.34695356837039004	POOR	(0, 'SE584400-172270')
2014	0.3525432705432706	0.865	6.005	2	SE584400-172270	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.155	0.19585737252403923	BAD	(1, 'SE584400-172270')
2015	0.35277388624264505	0.845	6.3435	2	SE584400-172270	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.265	0.19598549235702503	BAD	(2, 'SE584400-172270')
2016	0.3864207474226805	0.8049999999999999	6.6305	2	SE584400-172270	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.47	0.2293563860252006	POOR	(3, 'SE584400-172270')
2013	0.5304597484276731	0.565	5.9985	2	SE584600-173200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.075	0.3893997204751923	POOR	(0, 'SE584600-173200')
2014	0.328032967032967	0.91	5.970000000000001	2	SE584600-173200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.15	0.18224053724053724	BAD	(1, 'SE584600-173200')
2015	0.41460869565217395	0.72	6.2755	2	SE584600-173200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.16	0.2606763285024155	POOR	(2, 'SE584600-173200')
2016	0.4069676700111483	0.735	6.367	2	SE584600-173200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.325	0.252186300012387	POOR	(3, 'SE584600-173200')
2013	0.4503972222222222	0.665	5.979	2	SE584820-172920	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.14	0.30044135802469135	POOR	(0, 'SE584820-172920')
2014	0.28924401252763454	1.05	5.994999999999999	2	SE584820-172920	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.165	0.16069111807090808	BAD	(1, 'SE584820-172920')
2015	0.36676230745998195	0.815	6.258	2	SE584820-172920	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.2	0.20751367495553552	POOR	(2, 'SE584820-172920')
2016	0.3821753246753248	0.79	6.369	2	SE584820-172920	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.38	0.22463924963924978	POOR	(3, 'SE584820-172920')
2013	0.4494338009049774	0.665	5.974	2	SE584905-172980	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.14	0.29937088989441935	POOR	(0, 'SE584905-172980')
2014	0.3164264277715566	0.945	5.955	2	SE584905-172980	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.16999999999999998	0.175792459873087	BAD	(1, 'SE584905-172980')
2015	0.35556818181818184	0.8400000000000001	6.2775	2	SE584905-172980	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.14500000000000002	0.19753787878787882	BAD	(2, 'SE584905-172980')
2016	0.3945644599303137	0.76	6.3695	2	SE584905-172980	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.375	0.23840495547812635	POOR	(3, 'SE584905-172980')
2013	0.4727549351944168	0.635	5.975	2	SE585075-173130	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.08499999999999999	0.3252832613271298	POOR	(0, 'SE585075-173130')
2014	0.2972994516255386	1.0150000000000001	5.949999999999999	2	SE585075-173130	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.135	0.16516636201418813	BAD	(1, 'SE585075-173130')
2015	0.35615040536762654	0.855	6.2575	2	SE585075-173130	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.08	0.19786133631534808	BAD	(2, 'SE585075-173130')
2016	0.3359914336104812	0.895	6.5005	2	SE585075-173130	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.475	0.18666190756137846	BAD	(3, 'SE585075-173130')
2013	0.4344659667359667	0.6950000000000001	5.8469999999999995	2	SE585040-173535	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.12000000000000001	0.282739963039963	POOR	(0, 'SE585040-173535')
2014	0.3195648012611193	0.95	5.96	2	SE585040-173535	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.16999999999999998	0.17753600070062184	BAD	(1, 'SE585040-173535')
2015	0.3010408163265307	0.99	6.079000000000001	2	SE585040-173535	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.165	0.16724489795918374	BAD	(2, 'SE585040-173535')
2016	0.33933747412008286	0.88	6.3185	2	SE585040-173535	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.45000000000000007	0.1885208189556016	BAD	(3, 'SE585040-173535')
2013	0.4706388318670577	0.64	5.8265	2	SE584870-174310	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.015	0.3229320354078419	POOR	(0, 'SE584870-174310')
2014	0.4373628246753247	0.72	5.945	2	SE584870-174310	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.1	0.2859586940836941	POOR	(1, 'SE584870-174310')
2015	0.4420879120879122	0.675	6.1370000000000005	2	SE584870-174310	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.035	0.29120879120879134	POOR	(2, 'SE584870-174310')
2016	0.3464650537634409	0.865	6.1434999999999995	2	SE584870-174310	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.29000000000000004	0.19248058542413385	BAD	(3, 'SE584870-174310')
2013	0.5286647992530346	0.5700000000000001	6.0504999999999995	2	SE583875-170270	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.09	0.3874053325033717	POOR	(0, 'SE583875-170270')
2014	0.37922222222222224	0.8400000000000001	5.98	2	SE583875-170270	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.135	0.22135802469135807	POOR	(1, 'SE583875-170270')
2015	0.4258011839150848	0.7	6.3825	2	SE583875-170270	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.23	0.2731124265723165	POOR	(2, 'SE583875-170270')
2016	0.37088744588744593	0.8049999999999999	6.6405	2	SE583875-170270	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.37	0.21209716209716217	POOR	(3, 'SE583875-170270')
2013	0.38988305002428364	0.79	5.596	2	SE584085-171600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.075	0.23320338891587072	POOR	(0, 'SE584085-171600')
2014	0.26984568185304497	1.145	5.4350000000000005	2	SE584085-171600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.185	0.1499142676961361	BAD	(1, 'SE584085-171600')
2015	0.3314098183603339	0.905	5.9990000000000006	2	SE584085-171600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.26	0.1841165657557411	BAD	(2, 'SE584085-171600')
2016	0.4342496899545268	0.705	6.5235	2	SE584085-171600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.315	0.28249965550502976	POOR	(3, 'SE584085-171600')
2014	0.44067724818307097	0.8075000000000001	2.970833333333333	3	SE658352-163189	24 - Stockholms inre skärgård och Hallsfjärden	0.12916666666666668	0.28964138687007884	POOR	(0, 'SE658352-163189')
2015	0.4811739648033126	0.775	2.9483333333333337	3	SE658352-163189	24 - Stockholms inre skärgård och Hallsfjärden	0.12166666666666666	0.3346377386703473	POOR	(1, 'SE658352-163189')
2016	0.3762736146632566	0.9416666666666668	3.221666666666667	3	SE658352-163189	24 - Stockholms inre skärgård och Hallsfjärden	0.1325	0.21808179407028513	POOR	(2, 'SE658352-163189')
2013	0.6496397959183674	0.49	4.8045	2	SE591090-182300	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.01	0.5096397959183674	MODERATE	(0, 'SE591090-182300')
2014	0.4973472079918033	0.625	5.255	2	SE591090-182300	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.015	0.35260800887978144	POOR	(1, 'SE591090-182300')
2015	0.4169724808141475	0.775	4.5600000000000005	2	SE591090-182300	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.025	0.2633027564601639	POOR	(2, 'SE591090-182300')
2016	0.4981875	0.625	5.248	2	SE591090-182300	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.08	0.35354166666666664	POOR	(3, 'SE591090-182300')
2013	0.6227415660377358	0.515	4.6825	2	SE591160-182400	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.015	0.48274156603773577	MODERATE	(0, 'SE591160-182400')
2014	0.4755554535017222	0.66	5.07	2	SE591160-182400	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.015	0.32839494833524685	POOR	(1, 'SE591160-182400')
2015	0.44317125721500716	0.745	4.1245	2	SE591160-182400	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.02	0.2924125080166746	POOR	(2, 'SE591160-182400')
2016	0.42857769176636173	0.78	5.204000000000001	2	SE591160-182400	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.19	0.27619743529595747	POOR	(3, 'SE591160-182400')
2013	0.49671790405817506	0.6166666666666667	5.577333333333333	2	SE590385-180890	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.07	0.3519087822868612	POOR	(0, 'SE590385-180890')
2014	0.40483590638432115	0.7516666666666667	5.678333333333333	2	SE590385-180890	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.04833333333333333	0.24981767376035685	POOR	(1, 'SE590385-180890')
2015	0.46549081439393936	0.65	5.7355	2	SE590385-180890	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.025	0.317212015993266	POOR	(2, 'SE590385-180890')
2016	0.536887421185372	0.565	5.806	2	SE590385-180890	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.09	0.39654157909485777	POOR	(3, 'SE590385-180890')
2013	0.3886805398561362	0.7833333333333334	5.862666666666668	2	SE584960-175280	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.02666666666666667	0.23186726650681802	POOR	(0, 'SE584960-175280')
2014	0.31950728087206726	1.0183333333333333	6.01	2	SE584960-175280	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.11666666666666668	0.17750404492892627	BAD	(1, 'SE584960-175280')
2015	0.32178675470965235	0.9266666666666667	6.106833333333334	2	SE584960-175280	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.05	0.1787704192831402	BAD	(2, 'SE584960-175280')
2016	0.2925280239137398	1.0216666666666667	6.1385000000000005	2	SE584960-175280	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.11	0.16251556884096655	BAD	(3, 'SE584960-175280')
2013	0.6838293036750485	0.45499999999999996	5.242	2	SE591050-182740	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.015	0.5438293036750484	MODERATE	(0, 'SE591050-182740')
2014	0.5780163006177077	0.5449999999999999	5.345	2	SE591050-182740	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.025	0.4380163006177077	MODERATE	(1, 'SE591050-182740')
2015	0.39126136363636366	0.7949999999999999	5.2525	2	SE591050-182740	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.025	0.23473484848484852	POOR	(2, 'SE591050-182740')
2016	0.5815778546099291	0.5349999999999999	5.505	2	SE591050-182740	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.09	0.44157785460992904	MODERATE	(3, 'SE591050-182740')
2013	0.5933071923076922	0.51	5.7364999999999995	2	SE590000-183000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.02	0.45330719230769223	MODERATE	(0, 'SE590000-183000')
2014	0.6096282608695652	0.505	5.5649999999999995	2	SE590000-183000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.06	0.4696282608695652	MODERATE	(1, 'SE590000-183000')
2015	0.3971112700803213	0.7749999999999999	5.5205	2	SE590000-183000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.02	0.24123474453369037	POOR	(2, 'SE590000-183000')
2016	0.527495918367347	0.59	5.771	2	SE590000-183000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.14	0.3861065759637189	POOR	(3, 'SE590000-183000')
2013	0.6752259469696971	0.45999999999999996	5.289	2	SE591300-182800	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.01	0.535225946969697	MODERATE	(0, 'SE591300-182800')
2014	0.5594442633637549	0.5549999999999999	5.335	2	SE591300-182800	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.045000000000000005	0.41944426336375484	MODERATE	(1, 'SE591300-182800')
2015	0.4552735306735307	0.685	5.305	2	SE591300-182800	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.03	0.30585947852614526	POOR	(2, 'SE591300-182800')
2016	0.5715780230978261	0.55	5.551	2	SE591300-182800	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.11	0.4315780230978261	MODERATE	(3, 'SE591300-182800')
2013	0.7764105263157894	0.4	5.308	2	SE594200-192000	15 - Stockholms skärgård. Yttre kustvatten	0.015	0.6606842105263158	GOOD	(0, 'SE594200-192000')
2014	0.6504476486246673	0.475	5.375	2	SE594200-192000	15 - Stockholms skärgård. Yttre kustvatten	0.035	0.5104476486246673	MODERATE	(1, 'SE594200-192000')
2015	0.7446051136363636	0.42000000000000004	5.1715	2	SE594200-192000	15 - Stockholms skärgård. Yttre kustvatten	0.025	0.6076751893939394	GOOD	(2, 'SE594200-192000')
2016	0.5894574545454545	0.525	5.3545	2	SE594200-192000	15 - Stockholms skärgård. Yttre kustvatten	0.055	0.4494574545454545	MODERATE	(3, 'SE594200-192000')
2013	0.6530481761006289	0.49	4.829000000000001	2	SE592640-184500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.02	0.5130481761006289	MODERATE	(0, 'SE592640-184500')
2014	0.5385505552308592	0.585	5.0	2	SE592640-184500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.05	0.3983895058120657	POOR	(1, 'SE592640-184500')
2015	0.47606575311942956	0.67	4.7695	2	SE592640-184500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.065	0.3289619479104773	POOR	(2, 'SE592640-184500')
2016	0.5202851029252438	0.615	5.1675	2	SE592640-184500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.12	0.37809455880582643	POOR	(3, 'SE592640-184500')
2013	0.7169443722943722	0.43	5.4055	2	SE593000-190500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.015	0.5769443722943723	MODERATE	(0, 'SE593000-190500')
2014	0.6135747645211931	0.505	5.315	2	SE593000-190500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.025	0.47357476452119307	MODERATE	(1, 'SE593000-190500')
2015	0.6301619952019193	0.51	5.3405000000000005	2	SE593000-190500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.02	0.4901619952019193	MODERATE	(2, 'SE593000-190500')
2016	0.571106292517007	0.5449999999999999	5.431	2	SE593000-190500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.095	0.43110629251700694	MODERATE	(3, 'SE593000-190500')
2013	0.7795363636363637	0.4	5.372	2	SE593180-191280	15 - Stockholms skärgård. Yttre kustvatten	0.01	0.6658939393939395	GOOD	(0, 'SE593180-191280')
2014	0.638138746803069	0.485	5.37	2	SE593180-191280	15 - Stockholms skärgård. Yttre kustvatten	0.025	0.498138746803069	MODERATE	(1, 'SE593180-191280')
2015	0.6660337850045168	0.475	5.2645	2	SE593180-191280	15 - Stockholms skärgård. Yttre kustvatten	0.025	0.5260337850045168	MODERATE	(2, 'SE593180-191280')
2016	0.5824269230769231	0.52	5.714	1	SE593180-191280	15 - Stockholms skärgård. Yttre kustvatten	0.15	0.4424269230769231	MODERATE	(3, 'SE593180-191280')
2013	0.7416518018018019	0.425	5.302	2	SE594845-191240	15 - Stockholms skärgård. Yttre kustvatten	0.015	0.6027530030030032	GOOD	(0, 'SE594845-191240')
2014	0.7098123678646935	0.435	5.37	2	SE594845-191240	15 - Stockholms skärgård. Yttre kustvatten	0.025	0.5698123678646936	MODERATE	(1, 'SE594845-191240')
2015	0.7716348475609757	0.405	5.15	2	SE594845-191240	15 - Stockholms skärgård. Yttre kustvatten	0.025	0.6527247459349594	GOOD	(2, 'SE594845-191240')
2016	0.6980144337714864	0.445	5.271	2	SE594845-191240	15 - Stockholms skärgård. Yttre kustvatten	0.048	0.5580144337714865	MODERATE	(3, 'SE594845-191240')
2013	0.7246463748657358	0.435	5.2855	2	SE594800-190655	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.02	0.5846463748657358	MODERATE	(0, 'SE594800-190655')
2014	0.5965230055658628	0.52	5.345000000000001	2	SE594800-190655	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.02	0.4565230055658628	MODERATE	(1, 'SE594800-190655')
2015	0.7463225641025641	0.42000000000000004	5.181	2	SE594800-190655	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.02	0.6105376068376069	GOOD	(2, 'SE594800-190655')
2016	0.648710956521739	0.48	5.253	2	SE594800-190655	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.045000000000000005	0.508710956521739	MODERATE	(3, 'SE594800-190655')
2013	0.624454964678179	0.505	4.993	2	SE591655-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.01	0.48445496467817895	MODERATE	(0, 'SE591655-183200')
2014	0.45155336134453783	0.69	5.205	2	SE591655-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.03	0.30172595704948646	POOR	(1, 'SE591655-183200')
2015	0.44005519841269847	0.71	5.154	2	SE591655-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.02	0.28895022045855384	POOR	(2, 'SE591655-183200')
2016	0.5388040151515152	0.575	5.3415	2	SE591655-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.03	0.398671127946128	POOR	(3, 'SE591655-183200')
2013	0.603645	0.53	4.781000000000001	2	SE591745-182250	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.015	0.463645	MODERATE	(0, 'SE591745-182250')
2014	0.4427287902592302	0.7150000000000001	4.98	2	SE591745-182250	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.045	0.2919208780658113	POOR	(1, 'SE591745-182250')
2015	0.46895204385778155	0.69	4.7485	2	SE591745-182250	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.03	0.32105782650864617	POOR	(2, 'SE591745-182250')
2016	0.47752577170775046	0.6799999999999999	4.9435	2	SE591745-182250	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.06	0.3305841907863894	POOR	(3, 'SE591745-182250')
2013	0.41022681600606087	0.7760000000000001	4.882000000000001	3	SE594670-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.07066666666666667	0.25580757334006765	POOR	(0, 'SE594670-185500')
2014	0.30518089242446783	1.0456666666666667	4.9618518518518515	6	SE594670-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.26414814814814824	0.16954494023581548	BAD	(1, 'SE594670-185500')
2015	0.3411798967715539	0.9196666666666666	5.101625	4	SE594670-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.17525000000000002	0.18954438709530774	BAD	(2, 'SE594670-185500')
2016	0.29022197792869275	1.095	5.168	2	SE594670-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.31500000000000006	0.1612344321826071	BAD	(3, 'SE594670-185500')
2013	0.6952785775799682	0.4533333333333333	5.122	3	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.05333333333333334	0.5552785775799682	MODERATE	(0, 'SE594800-190220')
2014	0.6207540269103387	0.5132380952380952	5.1657142857142855	7	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.17571428571428574	0.48075402691033864	MODERATE	(1, 'SE594800-190220')
2015	0.5591851515338403	0.57	5.331124999999999	4	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.16375	0.4191851515338403	MODERATE	(2, 'SE594800-190220')
2016	0.5262928774928776	0.595	5.276999999999999	2	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.08	0.38476986388097506	POOR	(3, 'SE594800-190220')
2013	0.5718928205128205	0.445	4.999	2	SE601310-183700	16 - Södra Bottenhavet. Inre kustvatten	0.015	0.4589455433455434	MODERATE	(0, 'SE601310-183700')
2014	0.45833333333333337	0.55	5.045	2	SE601310-183700	16 - Södra Bottenhavet. Inre kustvatten	0.025	0.3392156862745098	POOR	(1, 'SE601310-183700')
2015	0.4909510974201001	0.51	5.0485	2	SE601310-183700	16 - Södra Bottenhavet. Inre kustvatten	0.03	0.3775895263765884	POOR	(2, 'SE601310-183700')
2016	0.4698860936408106	0.535	5.003500000000001	2	SE601310-183700	16 - Södra Bottenhavet. Inre kustvatten	0.035	0.3528071689891889	POOR	(3, 'SE601310-183700')
2013	0.4412954014939309	0.5833333333333334	4.875666666666667	3	SE601000-183510	16 - Södra Bottenhavet. Inre kustvatten	0.05333333333333334	0.31917106058109523	POOR	(0, 'SE601000-183510')
2014	0.40947674392016725	0.624	4.958	5	SE601000-183510	16 - Södra Bottenhavet. Inre kustvatten	0.152	0.28173734578843207	POOR	(1, 'SE601000-183510')
2015	0.42578060300207043	0.5975	5.034625	4	SE601000-183510	16 - Södra Bottenhavet. Inre kustvatten	0.15375	0.30091835647302406	POOR	(2, 'SE601000-183510')
2016	0.4487551834130782	0.56	4.9925	2	SE601000-183510	16 - Södra Bottenhavet. Inre kustvatten	0.055	0.3279472746036214	POOR	(3, 'SE601000-183510')
2013	0.2986312016109535	2.7616666666666667	4.743333333333333	3	SE600565-184600	16 - Södra Bottenhavet. Inre kustvatten	2.025	0.1756654127123256	BAD	(0, 'SE600565-184600')
2014	0.2325602587459969	2.347	4.846	5	SE600565-184600	16 - Södra Bottenhavet. Inre kustvatten	1.463	0.13680015220352756	BAD	(1, 'SE600565-184600')
2015	0.160322378703088	4.409166666666667	4.813083333333333	4	SE600565-184600	16 - Södra Bottenhavet. Inre kustvatten	3.34875	0.09430728159005175	BAD	(2, 'SE600565-184600')
2016	0.4488392857142857	0.56	4.955	2	SE600565-184600	16 - Södra Bottenhavet. Inre kustvatten	0.05500000000000001	0.32804621848739496	POOR	(3, 'SE600565-184600')
2013	0.634976846057572	0.405	4.996	2	SE601300-184180	16 - Södra Bottenhavet. Inre kustvatten	0.01	0.5190255676738781	MODERATE	(0, 'SE601300-184180')
2014	0.4569624459953473	0.55	5.055	2	SE601300-184180	16 - Södra Bottenhavet. Inre kustvatten	0.02	0.33760287764158503	POOR	(1, 'SE601300-184180')
2015	0.5018065034122842	0.5	5.055	2	SE601300-184180	16 - Södra Bottenhavet. Inre kustvatten	0.025	0.39036059224974606	POOR	(2, 'SE601300-184180')
2016	0.5083120408163266	0.495	4.99	2	SE601300-184180	16 - Södra Bottenhavet. Inre kustvatten	0.03	0.39801416566626663	POOR	(3, 'SE601300-184180')
2013	0.4391435910043947	0.8083333333333333	5.733433333333333	5	SE585797-181090	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.10826666666666666	0.28793732333821637	POOR	(0, 'SE585797-181090')
2014	0.3396666037057691	0.9804761904761905	5.76077380952381	4	SE585797-181090	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.13779761904761906	0.18870366872542732	BAD	(1, 'SE585797-181090')
2015	0.5100978448275862	0.59	5.8309999999999995	2	SE585797-181090	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.035	0.3667753831417625	POOR	(2, 'SE585797-181090')
2016	0.6840727272727274	0.44	5.824	1	SE585797-181090	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.02	0.5440727272727274	MODERATE	(3, 'SE585797-181090')
2013	0.3654150955812194	1.0383333333333333	17.348333333333333	3	SE561030-122821	05 - Södra Hallands och norra Öresunds kustvatten	0.16	0.24166481833084633	POOR	(0, 'SE561030-122821')
2014	0.3082805837005489	1.1683333333333332	18.381666666666668	3	SE561030-122821	05 - Södra Hallands och norra Öresunds kustvatten	0.08	0.18683671739427207	BAD	(1, 'SE561030-122821')
2015	0.5958633825944172	0.6333333333333333	15.201666666666666	3	SE561030-122821	05 - Södra Hallands och norra Öresunds kustvatten	0.13	0.4912984596137307	MODERATE	(2, 'SE561030-122821')
2013	0.40560673436515166	1.045	13.768333333333333	3	SE554810-125240	06 - Öresunds kustvatten	0.22833333333333336	0.2889490992531196	POOR	(0, 'SE554810-125240')
2014	0.26160553097345135	1.2433333333333334	14.636666666666665	3	SE554810-125240	06 - Öresunds kustvatten	0.08	0.15854880665057658	BAD	(1, 'SE554810-125240')
2015	0.40197000538333727	0.7416666666666667	9.813333333333334	3	SE554810-125240	06 - Öresunds kustvatten	0.21999999999999997	0.2846705945686321	POOR	(2, 'SE554810-125240')
2013	0.4227177539633414	0.8183333333333334	10.12	3	SE552500-124461	07 - Skånes kustvatten	0.3016666666666667	0.2737855928980487	POOR	(0, 'SE552500-124461')
2014	0.27564491848656353	1.1233333333333333	10.168333333333331	3	SE552500-124461	07 - Skånes kustvatten	0.165	0.15313606582586864	BAD	(1, 'SE552500-124461')
2015	0.3839636034644296	0.8450000000000001	8.83	3	SE552500-124461	07 - Skånes kustvatten	0.31166666666666665	0.22819247466403483	POOR	(2, 'SE552500-124461')
2013	0.8791803193425912	0.4611111111111111	19.087555555555554	3	SE572472-120302	01s - Västkustens inre kustvatten	0.08722222222222224	0.8578591992265779	HIGH	(0, 'SE572472-120302')
2014	0.6460400700284039	0.6244444444444445	21.77422222222222	3	SE572472-120302	01s - Västkustens inre kustvatten	0.061111111111111116	0.5390857809794324	MODERATE	(1, 'SE572472-120302')
