DEPH	MONTH	POSITION	REFERENCE_VALUE	SALT	SDATE	SECCHI	STATN	STATUS	VISS_EU_CD	WATER_TYPE_AREA	YEAR	global_EQR	index_column	local_EQR	new_index
30.0	6	58.80_17.62	10.0	6.812	2015-06-04	7.15	B1	GOOD	SE584340-174401	14 - Östergötlands yttre kustvatten	2015	0.6230769230769232	15683	0.7150000000000001	15683_SE584340-174401
35.0	6	58.80_17.62	10.0	6.89	2015-06-04	7.15	B1	GOOD	SE584340-174401	14 - Östergötlands yttre kustvatten	2015	0.6230769230769232	15684	0.7150000000000001	15684_SE584340-174401
40.0	6	58.80_17.62	10.0	6.953	2015-06-04	7.15	B1	GOOD	SE584340-174401	14 - Östergötlands yttre kustvatten	2015	0.6230769230769232	15685	0.7150000000000001	15685_SE584340-174401
0.0	8	58.80_17.63	10.0	6.085	2014-08-26	6.5	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.5666666666666668	20611	0.65	20611_SE584340-174401
5.0	8	58.80_17.63	10.0	6.315	2014-08-26	6.5	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.5666666666666668	20612	0.65	20612_SE584340-174401
10.0	8	58.80_17.63	10.0	6.524	2014-08-26	6.5	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.5666666666666668	20613	0.65	20613_SE584340-174401
15.0	8	58.80_17.63	10.0	6.915	2014-08-26	6.5	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.5666666666666668	20614	0.65	20614_SE584340-174401
20.0	8	58.80_17.63	10.0	7.06	2014-08-26	6.5	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.5666666666666668	20615	0.65	20615_SE584340-174401
25.0	8	58.80_17.63	10.0	7.142	2014-08-26	6.5	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.5666666666666668	20616	0.65	20616_SE584340-174401
30.0	8	58.80_17.63	10.0	7.19	2014-08-26	6.5	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.5666666666666668	20617	0.65	20617_SE584340-174401
35.0	8	58.80_17.63	10.0	7.236	2014-08-26	6.5	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.5666666666666668	20618	0.65	20618_SE584340-174401
40.0	8	58.80_17.63	10.0	7.276	2014-08-26	6.5	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.5666666666666668	20619	0.65	20619_SE584340-174401
0.0	8	58.80_17.63	10.0	5.859	2014-08-12	6.1	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.54	21123	0.61	21123_SE584340-174401
5.0	8	58.80_17.63	10.0	5.866	2014-08-12	6.1	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.54	21124	0.61	21124_SE584340-174401
10.0	8	58.80_17.63	10.0	5.978	2014-08-12	6.1	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.54	21125	0.61	21125_SE584340-174401
15.0	8	58.80_17.63	10.0	6.108	2014-08-12	6.1	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.54	21126	0.61	21126_SE584340-174401
20.0	8	58.80_17.63	10.0	6.227	2014-08-12	6.1	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.54	21127	0.61	21127_SE584340-174401
25.0	8	58.80_17.63	10.0	6.483	2014-08-12	6.1	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.54	21128	0.61	21128_SE584340-174401
30.0	8	58.80_17.63	10.0	6.647	2014-08-12	6.1	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.54	21129	0.61	21129_SE584340-174401
35.0	8	58.80_17.63	10.0	6.706	2014-08-12	6.1	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.54	21130	0.61	21130_SE584340-174401
40.0	8	58.80_17.63	10.0	6.74	2014-08-12	6.1	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.54	21131	0.61	21131_SE584340-174401
0.0	7	58.80_17.63	10.0	5.837	2014-07-31	5.1	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.4733333333333334	21829	0.51	21829_SE584340-174401
5.0	7	58.80_17.63	10.0	5.878	2014-07-31	5.1	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.4733333333333334	21830	0.51	21830_SE584340-174401
10.0	7	58.80_17.63	10.0	5.855	2014-07-31	5.1	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.4733333333333334	21831	0.51	21831_SE584340-174401
15.0	7	58.80_17.63	10.0	5.912	2014-07-31	5.1	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.4733333333333334	21832	0.51	21832_SE584340-174401
20.0	7	58.80_17.63	10.0	6.008	2014-07-31	5.1	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.4733333333333334	21833	0.51	21833_SE584340-174401
25.0	7	58.80_17.63	10.0	6.206	2014-07-31	5.1	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.4733333333333334	21834	0.51	21834_SE584340-174401
30.0	7	58.80_17.63	10.0	6.399	2014-07-31	5.1	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.4733333333333334	21835	0.51	21835_SE584340-174401
35.0	7	58.80_17.63	10.0	6.533	2014-07-31	5.1	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.4733333333333334	21836	0.51	21836_SE584340-174401
40.0	7	58.80_17.63	10.0	6.6	2014-07-31	5.1	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.4733333333333334	21837	0.51	21837_SE584340-174401
0.0	7	58.80_17.63	10.0	5.89	2014-07-17	3.9	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.39	21999	0.39	21999_SE584340-174401
5.0	7	58.80_17.63	10.0	5.88	2014-07-17	3.9	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.39	22000	0.39	22000_SE584340-174401
10.0	7	58.80_17.63	10.0	5.81	2014-07-17	3.9	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.39	22001	0.39	22001_SE584340-174401
15.0	7	58.80_17.63	10.0	5.83	2014-07-17	3.9	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.39	22002	0.39	22002_SE584340-174401
20.0	7	58.80_17.63	10.0	5.89	2014-07-17	3.9	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.39	22003	0.39	22003_SE584340-174401
25.0	7	58.80_17.63	10.0	6.02	2014-07-17	3.9	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.39	22004	0.39	22004_SE584340-174401
30.0	7	58.80_17.63	10.0	6.07	2014-07-17	3.9	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.39	22005	0.39	22005_SE584340-174401
35.0	7	58.80_17.63	10.0	6.18	2014-07-17	3.9	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.39	22006	0.39	22006_SE584340-174401
40.0	7	58.80_17.63	10.0	6.62	2014-07-17	3.9	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.39	22007	0.39	22007_SE584340-174401
0.0	7	58.80_17.63	10.0	5.9	2014-07-03	3.8	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.38	22820	0.38	22820_SE584340-174401
5.0	7	58.80_17.63	10.0	5.908	2014-07-03	3.8	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.38	22821	0.38	22821_SE584340-174401
10.0	7	58.80_17.63	10.0	5.927	2014-07-03	3.8	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.38	22822	0.38	22822_SE584340-174401
15.0	7	58.80_17.63	10.0	5.911	2014-07-03	3.8	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.38	22823	0.38	22823_SE584340-174401
20.0	7	58.80_17.63	10.0	5.942	2014-07-03	3.8	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.38	22824	0.38	22824_SE584340-174401
25.0	7	58.80_17.63	10.0	6.028	2014-07-03	3.8	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.38	22825	0.38	22825_SE584340-174401
30.0	7	58.80_17.63	10.0	6.127	2014-07-03	3.8	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.38	22826	0.38	22826_SE584340-174401
35.0	7	58.80_17.63	10.0	6.415	2014-07-03	3.8	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.38	22827	0.38	22827_SE584340-174401
40.0	7	58.80_17.63	10.0	6.658	2014-07-03	3.8	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.38	22828	0.38	22828_SE584340-174401
0.0	6	58.80_17.63	10.0	6.035	2014-06-16		B1	BAD	SE584340-174401	14 - Östergötlands yttre kustvatten	2014		23378		23378_SE584340-174401
5.0	6	58.80_17.63	10.0	6.064	2014-06-16		B1	BAD	SE584340-174401	14 - Östergötlands yttre kustvatten	2014		23379		23379_SE584340-174401
10.0	6	58.80_17.63	10.0	6.132	2014-06-16		B1	BAD	SE584340-174401	14 - Östergötlands yttre kustvatten	2014		23380		23380_SE584340-174401
15.0	6	58.80_17.63	10.0	6.122	2014-06-16		B1	BAD	SE584340-174401	14 - Östergötlands yttre kustvatten	2014		23381		23381_SE584340-174401
20.0	6	58.80_17.63	10.0	6.137	2014-06-16		B1	BAD	SE584340-174401	14 - Östergötlands yttre kustvatten	2014		23382		23382_SE584340-174401
25.0	6	58.80_17.63	10.0	6.163	2014-06-16		B1	BAD	SE584340-174401	14 - Östergötlands yttre kustvatten	2014		23383		23383_SE584340-174401
30.0	6	58.80_17.63	10.0	6.343	2014-06-16		B1	BAD	SE584340-174401	14 - Östergötlands yttre kustvatten	2014		23384		23384_SE584340-174401
35.0	6	58.80_17.63	10.0	6.448	2014-06-16		B1	BAD	SE584340-174401	14 - Östergötlands yttre kustvatten	2014		23385		23385_SE584340-174401
40.0	6	58.80_17.63	10.0	6.594	2014-06-16		B1	BAD	SE584340-174401	14 - Östergötlands yttre kustvatten	2014		23386		23386_SE584340-174401
0.0	6	58.80_17.63	10.0	6.111	2014-06-03	6.5	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.5666666666666668	23823	0.65	23823_SE584340-174401
5.0	6	58.80_17.63	10.0	6.112	2014-06-03	6.5	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.5666666666666668	23824	0.65	23824_SE584340-174401
10.0	6	58.80_17.63	10.0	6.144	2014-06-03	6.5	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.5666666666666668	23825	0.65	23825_SE584340-174401
15.0	6	58.80_17.63	10.0	6.178	2014-06-03	6.5	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.5666666666666668	23826	0.65	23826_SE584340-174401
20.0	6	58.80_17.63	10.0	6.263	2014-06-03	6.5	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.5666666666666668	23827	0.65	23827_SE584340-174401
25.0	6	58.80_17.63	10.0	6.329	2014-06-03	6.5	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.5666666666666668	23828	0.65	23828_SE584340-174401
30.0	6	58.80_17.63	10.0	6.344	2014-06-03	6.5	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.5666666666666668	23829	0.65	23829_SE584340-174401
35.0	6	58.80_17.63	10.0	6.353	2014-06-03	6.5	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.5666666666666668	23830	0.65	23830_SE584340-174401
40.0	6	58.80_17.63	10.0	6.39	2014-06-03	6.5	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014	0.5666666666666668	23831	0.65	23831_SE584340-174401
0.0	8	58.80_17.63	10.0	6.139	2013-08-27	3.7	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.37	28757	0.37	28757_SE584340-174401
5.0	8	58.80_17.63	10.0	6.136	2013-08-27	3.7	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.37	28758	0.37	28758_SE584340-174401
10.0	8	58.80_17.63	10.0	6.138	2013-08-27	3.7	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.37	28759	0.37	28759_SE584340-174401
15.0	8	58.80_17.63	10.0	6.214	2013-08-27	3.7	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.37	28760	0.37	28760_SE584340-174401
20.0	8	58.80_17.63	10.0	6.245	2013-08-27	3.7	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.37	28761	0.37	28761_SE584340-174401
25.0	8	58.80_17.63	10.0	6.278	2013-08-27	3.7	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.37	28762	0.37	28762_SE584340-174401
30.0	8	58.80_17.63	10.0	6.749	2013-08-27	3.7	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.37	28763	0.37	28763_SE584340-174401
35.0	8	58.80_17.63	10.0	7.003	2013-08-27	3.7	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.37	28764	0.37	28764_SE584340-174401
40.0	8	58.80_17.63	10.0	7.173	2013-08-27	3.7	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.37	28765	0.37	28765_SE584340-174401
0.0	8	58.80_17.63	10.0	6.01	2013-08-13	4.6	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.44	29177	0.45999999999999996	29177_SE584340-174401
2.6	8	58.80_17.63	10.0	6.04	2013-08-13	4.6	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.44	29178	0.45999999999999996	29178_SE584340-174401
7.6	8	58.80_17.63	10.0	6.17	2013-08-13	4.6	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.44	29179	0.45999999999999996	29179_SE584340-174401
12.6	8	58.80_17.63	10.0		2013-08-13	4.6	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.44	29180	0.45999999999999996	29180_SE584340-174401
17.6	8	58.80_17.63	10.0		2013-08-13	4.6	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.44	29181	0.45999999999999996	29181_SE584340-174401
22.6	8	58.80_17.63	10.0		2013-08-13	4.6	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.44	29182	0.45999999999999996	29182_SE584340-174401
27.6	8	58.80_17.63	10.0	6.78	2013-08-13	4.6	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.44	29183	0.45999999999999996	29183_SE584340-174401
32.6	8	58.80_17.63	10.0	6.89	2013-08-13	4.6	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.44	29184	0.45999999999999996	29184_SE584340-174401
37.6	8	58.80_17.63	10.0	6.95	2013-08-13	4.6	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.44	29185	0.45999999999999996	29185_SE584340-174401
0.0	7	58.80_17.63	10.0	5.963	2013-07-30	3.9	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.39	29933	0.39	29933_SE584340-174401
5.0	7	58.80_17.63	10.0	5.981	2013-07-30	3.9	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.39	29934	0.39	29934_SE584340-174401
10.0	7	58.80_17.63	10.0	6.001	2013-07-30	3.9	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.39	29935	0.39	29935_SE584340-174401
15.0	7	58.80_17.63	10.0	6.018	2013-07-30	3.9	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.39	29936	0.39	29936_SE584340-174401
20.0	7	58.80_17.63	10.0	6.003	2013-07-30	3.9	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.39	29937	0.39	29937_SE584340-174401
25.0	7	58.80_17.63	10.0	6.037	2013-07-30	3.9	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.39	29938	0.39	29938_SE584340-174401
30.0	7	58.80_17.63	10.0	6.174	2013-07-30	3.9	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.39	29939	0.39	29939_SE584340-174401
35.0	7	58.80_17.63	10.0	6.537	2013-07-30	3.9	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.39	29940	0.39	29940_SE584340-174401
40.0	7	58.80_17.63	10.0	6.703	2013-07-30	3.9	B1	POOR	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.39	29941	0.39	29941_SE584340-174401
0.0	7	58.80_17.63	10.0	5.918	2013-07-16	5.7	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.5133333333333334	30192	0.5700000000000001	30192_SE584340-174401
5.0	7	58.80_17.63	10.0	5.929	2013-07-16	5.7	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.5133333333333334	30193	0.5700000000000001	30193_SE584340-174401
10.0	7	58.80_17.63	10.0	6.006	2013-07-16	5.7	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.5133333333333334	30194	0.5700000000000001	30194_SE584340-174401
15.0	7	58.80_17.63	10.0	6.005	2013-07-16	5.7	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.5133333333333334	30195	0.5700000000000001	30195_SE584340-174401
20.0	7	58.80_17.63	10.0	6.06	2013-07-16	5.7	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.5133333333333334	30196	0.5700000000000001	30196_SE584340-174401
25.0	7	58.80_17.63	10.0	6.156	2013-07-16	5.7	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.5133333333333334	30197	0.5700000000000001	30197_SE584340-174401
30.0	7	58.80_17.63	10.0	6.335	2013-07-16	5.7	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.5133333333333334	30198	0.5700000000000001	30198_SE584340-174401
35.0	7	58.80_17.63	10.0	6.714	2013-07-16	5.7	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.5133333333333334	30199	0.5700000000000001	30199_SE584340-174401
40.0	7	58.80_17.63	10.0	6.781	2013-07-16	5.7	B1	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.5133333333333334	30200	0.5700000000000001	30200_SE584340-174401
0.0	7	58.80_17.63	10.0	5.829	2013-07-03	7.1	B1	GOOD	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.6153846153846154	30588	0.71	30588_SE584340-174401
5.0	7	58.80_17.63	10.0	5.856	2013-07-03	7.1	B1	GOOD	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.6153846153846154	30589	0.71	30589_SE584340-174401
10.0	7	58.80_17.63	10.0	5.905	2013-07-03	7.1	B1	GOOD	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.6153846153846154	30590	0.71	30590_SE584340-174401
15.0	7	58.80_17.63	10.0	6.088	2013-07-03	7.1	B1	GOOD	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.6153846153846154	30591	0.71	30591_SE584340-174401
20.0	7	58.80_17.63	10.0	6.352	2013-07-03	7.1	B1	GOOD	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.6153846153846154	30592	0.71	30592_SE584340-174401
25.0	7	58.80_17.63	10.0	6.613	2013-07-03	7.1	B1	GOOD	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.6153846153846154	30593	0.71	30593_SE584340-174401
30.0	7	58.80_17.63	10.0	6.768	2013-07-03	7.1	B1	GOOD	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.6153846153846154	30594	0.71	30594_SE584340-174401
35.0	7	58.80_17.63	10.0	6.852	2013-07-03	7.1	B1	GOOD	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.6153846153846154	30595	0.71	30595_SE584340-174401
40.0	7	58.80_17.63	10.0	6.871	2013-07-03	7.1	B1	GOOD	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.6153846153846154	30596	0.71	30596_SE584340-174401
0.0	6	58.80_17.63	10.0	5.822	2013-06-17	7.3	B1	GOOD	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.6461538461538462	31063	0.73	31063_SE584340-174401
5.0	6	58.80_17.63	10.0	5.845	2013-06-17	7.3	B1	GOOD	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.6461538461538462	31064	0.73	31064_SE584340-174401
10.0	6	58.80_17.63	10.0	5.959	2013-06-17	7.3	B1	GOOD	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.6461538461538462	31065	0.73	31065_SE584340-174401
15.0	6	58.80_17.63	10.0	6.0	2013-06-17	7.3	B1	GOOD	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.6461538461538462	31066	0.73	31066_SE584340-174401
20.0	6	58.80_17.63	10.0	6.652	2013-06-17	7.3	B1	GOOD	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.6461538461538462	31067	0.73	31067_SE584340-174401
25.0	6	58.80_17.63	10.0	6.765	2013-06-17	7.3	B1	GOOD	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.6461538461538462	31068	0.73	31068_SE584340-174401
30.0	6	58.80_17.63	10.0	6.869	2013-06-17	7.3	B1	GOOD	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.6461538461538462	31069	0.73	31069_SE584340-174401
35.0	6	58.80_17.63	10.0	6.903	2013-06-17	7.3	B1	GOOD	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.6461538461538462	31070	0.73	31070_SE584340-174401
40.0	6	58.80_17.63	10.0	6.906	2013-06-17	7.3	B1	GOOD	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.6461538461538462	31071	0.73	31071_SE584340-174401
0.0	6	58.80_17.63	10.0	5.747	2013-06-03	7.1	B1	GOOD	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.6153846153846154	31349	0.71	31349_SE584340-174401
5.0	6	58.80_17.63	10.0	5.742	2013-06-03	7.1	B1	GOOD	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.6153846153846154	31350	0.71	31350_SE584340-174401
10.0	6	58.80_17.63	10.0	5.775	2013-06-03	7.1	B1	GOOD	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.6153846153846154	31351	0.71	31351_SE584340-174401
15.0	6	58.80_17.63	10.0	5.818	2013-06-03	7.1	B1	GOOD	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.6153846153846154	31352	0.71	31352_SE584340-174401
20.0	6	58.80_17.63	10.0	5.899	2013-06-03	7.1	B1	GOOD	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.6153846153846154	31353	0.71	31353_SE584340-174401
25.0	6	58.80_17.63	10.0	5.938	2013-06-03	7.1	B1	GOOD	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.6153846153846154	31354	0.71	31354_SE584340-174401
30.0	6	58.80_17.63	10.0	6.06	2013-06-03	7.1	B1	GOOD	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.6153846153846154	31355	0.71	31355_SE584340-174401
35.0	6	58.80_17.63	10.0	6.741	2013-06-03	7.1	B1	GOOD	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.6153846153846154	31356	0.71	31356_SE584340-174401
40.0	6	58.80_17.63	10.0	7.041	2013-06-03	7.1	B1	GOOD	SE584340-174401	14 - Östergötlands yttre kustvatten	2013	0.6153846153846154	31357	0.71	31357_SE584340-174401
	8	58.80_17.63	10.0		2016-08-31		B1	BAD	SE584340-174401	14 - Östergötlands yttre kustvatten	2016		93761		93761_SE584340-174401
	8	58.80_17.63	10.0		2016-08-16		B1	BAD	SE584340-174401	14 - Östergötlands yttre kustvatten	2016		93774		93774_SE584340-174401
	8	58.80_17.63	10.0		2016-08-03		B1	BAD	SE584340-174401	14 - Östergötlands yttre kustvatten	2016		93782		93782_SE584340-174401
	7	58.80_17.63	10.0		2016-07-19		B1	BAD	SE584340-174401	14 - Östergötlands yttre kustvatten	2016		93806		93806_SE584340-174401
	7	58.80_17.63	10.0		2016-07-11		B1	BAD	SE584340-174401	14 - Östergötlands yttre kustvatten	2016		93811		93811_SE584340-174401
	6	58.80_17.63	10.0		2016-06-21		B1	BAD	SE584340-174401	14 - Östergötlands yttre kustvatten	2016		93834		93834_SE584340-174401
