BIOV_CONC_ALL	DATE_count	POSITION	SALT	STATUS	VISS_EU_CD	WATER_TYPE_AREA	YEAR	global_EQR	index_column	local_EQR	new_index
1.7966738312766664	3	58.23_11.58		HIGH	SE581260-113220	02 - Västkustens fjordar	2014	0.8103174044216347	1	0.6965078470746154	1_SE581260-113220
0.49262829469999997	3	58.23_11.58		HIGH	SE581260-113220	02 - Västkustens fjordar	2015	1.0	2	1.0	2_SE581260-113220
0.41360031749666665	3	58.23_11.58		HIGH	SE581260-113220	02 - Västkustens fjordar	2016	1.0	3	1.0	3_SE581260-113220
0.8992228901	3	58.23_11.58		HIGH	SE581260-113220	02 - Västkustens fjordar	2017	0.9895153712114905	4	0.9832245939383847	4_SE581260-113220
0.38838135293166665	3	57.67_11.69		HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2013	1.0	0	1.0	0_SE574000-114230
1.0446112536666667	3	57.67_11.69		HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2014	0.8640856363307522	1	0.7893327363126658	1_SE574000-114230
0.825876964	3	57.67_11.69		HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2015	0.9577641392844134	2	0.9345344158908406	2_SE574000-114230
2.6981404194999996	3	57.67_11.69		GOOD	SE574000-114230	01s - Västkustens inre kustvatten	2016	0.6263147303555437	3	0.551051784284435	3_SE574000-114230
1.73587127121	3	57.67_11.69		HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2017	0.830815334294241	4	0.7377637681560735	4_SE574000-114230
0.34914028555999993	3	58.87_11.10		HIGH	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	2013	1.0	0	1.0	0_SE585100-110600
2.884642657	3	58.87_11.10		HIGH	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	2014	0.8180144964342753	1	0.6997239191165541	1_SE585100-110600
0.7162189415666668	3	58.87_11.10		HIGH	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	2015	0.9344095080462963	2	0.8917756882763888	2_SE585100-110600
1.0599169074333334	3	58.87_11.10		HIGH	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	2016	0.8739941826229345	3	0.7920904013278419	3_SE585100-110600
0.7776607826333333	3	58.87_11.10		HIGH	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	2017	0.8975466102166353	4	0.8309519068574481	4_SE585100-110600
0.5111101661333334	3	57.30_11.99		HIGH	SE570000-120701	04 - Västkustens yttre kustvatten. Kattegatt	2013	0.8942955874219617	0	0.8255877192462368	0_SE570000-120701
2.2270030543333332	3	57.30_11.99		GOOD	SE570000-120701	04 - Västkustens yttre kustvatten. Kattegatt	2014	0.7038414117630276	1	0.5642255529393304	1_SE570000-120701
0.9620687658000001	4	57.30_11.99		HIGH	SE570000-120701	04 - Västkustens yttre kustvatten. Kattegatt	2015	0.8094185744491125	2	0.6855406478410356	2_SE570000-120701
0.36840943026666667	3	57.30_11.99		HIGH	SE570000-120701	04 - Västkustens yttre kustvatten. Kattegatt	2016	0.9299335074030276	3	0.8843902872149955	3_SE570000-120701
1.1919360033333333	3	59.41_18.00		BAD	SE659024-162417	24 - Stockholms inre skärgård och Hallsfjärden	2014		0		0_SE659024-162417
0.9086944396666667	3	59.41_18.00		BAD	SE659024-162417	24 - Stockholms inre skärgård och Hallsfjärden	2015		1		1_SE659024-162417
4.728654871833333	3	59.41_18.00		BAD	SE659024-162417	24 - Stockholms inre skärgård och Hallsfjärden	2016		2		2_SE659024-162417
2.2224692999999998	3	59.41_18.00		BAD	SE659024-162417	24 - Stockholms inre skärgård och Hallsfjärden	2017		3		3_SE659024-162417
0.67068625717	3	58.64_16.39		BAD	SE583926-161744	13 - Östergötlands inre kustvatten	2013		0		0_SE583926-161744
0.5014880051033334	3	58.39_16.73		BAD	SE582460-164500	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	2013		0		0_SE582460-164500
0.38858692476	3	58.00_16.67		BAD	SE580000-164060	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	2013		0		0_SE580000-164060
0.805154779	1	60.53_17.66		MODERATE	SE603190-174000	16 - Södra Bottenhavet. Inre kustvatten	2013	0.41982801612714166	0	0.2608194169334987	0_SE603190-174000
0.3854660793	1	60.53_17.66		GOOD	SE603190-174000	16 - Södra Bottenhavet. Inre kustvatten	2014	0.6902809704858287	1	0.5447950190101202	1_SE603190-174000
0.8340414717	1	60.53_17.66		MODERATE	SE603190-174000	16 - Södra Bottenhavet. Inre kustvatten	2015	0.4112248007363856	2	0.2517860407732049	2_SE603190-174000
1.0917856794	1	60.53_17.66		POOR	SE603190-174000	16 - Södra Bottenhavet. Inre kustvatten	2016	0.34043180356080427	3	0.19234544284864338	3_SE603190-174000
27.19521094	1	59.74_18.90		BAD	SE594670-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014		0		0_SE594670-185500
2.331220838	1	59.76_18.75		BAD	SE594670-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014		1		1_SE594670-185500
2.049350554	1	59.77_18.81		BAD	SE594670-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014		2		2_SE594670-185500
2.057406012	1	59.78_18.95		BAD	SE594670-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014		3		3_SE594670-185500
9.886727285	1	59.74_18.90		BAD	SE594670-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015		4		4_SE594670-185500
1.1350643	1	59.76_18.75		BAD	SE594670-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015		5		5_SE594670-185500
0.962804844	1	59.77_18.81		BAD	SE594670-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015		6		6_SE594670-185500
1.856988352	1	59.78_18.95		BAD	SE594670-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015		7		7_SE594670-185500
0.752719163	1	59.79_19.03		BAD	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014		0		0_SE594800-190220
2.1110023129	1	59.79_19.03		BAD	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015		1		1_SE594800-190220
0.753868141	1	60.14_18.64		MODERATE	SE601000-183510	16 - Södra Bottenhavet. Inre kustvatten	2014	0.43672695601702427	0	0.2785633038178755	0_SE601000-183510
0.8984236229	1	60.14_18.64		POOR	SE601000-183510	16 - Södra Bottenhavet. Inre kustvatten	2015	0.39217842597758346	1	0.23374274078206675	1_SE601000-183510
2.390460272	1	59.98_18.81		POOR	SE600565-184600	16 - Södra Bottenhavet. Inre kustvatten	2014	0.20981148822037402	0	0.0878491905762992	0_SE600565-184600
2.531469614	1	59.98_18.81		POOR	SE600565-184600	16 - Södra Bottenhavet. Inre kustvatten	2015	0.2036947070382651	1	0.08295576563061206	1_SE600565-184600
0.620685085	1	59.72_19.08		BAD	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014		0		0_SE594340-190448
2.48488112	1	59.72_19.08		BAD	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015		1		1_SE594340-190448
4.715401696	1	59.62_18.66		BAD	SE593750-183962	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014		0		0_SE593750-183962
0.229190971	1	64.86_21.03		HIGH	SE645000-213500	22 - Norra Bottenviken. Inre kustvatten	2013	0.8322821000948885	0	0.6981077801707992	0_SE645000-213500
3.405905006	1	64.86_21.04		BAD	SE645000-213500	22 - Norra Bottenviken. Inre kustvatten	2013	0.11744308760677163	1	0.04697723504270865	1_SE645000-213500
0.779858452	1	64.86_21.05		POOR	SE645000-213500	22 - Norra Bottenviken. Inre kustvatten	2013	0.3564567960853491	2	0.20516543686827926	2_SE645000-213500
1.301452626	1	60.66_17.61		POOR	SE604200-174400	17 - Södra Bottenhavet. Yttre kustvatten	2017	0.2728837419857033	0	0.13830699358856263	0_SE604200-174400
0.653731367	1	60.66_17.41		MODERATE	SE604250-173000	16 - Södra Bottenhavet. Inre kustvatten	2017	0.47736463338901886	0	0.32123286505846976	0_SE604250-173000
0.57536573	1	60.66_17.49		MODERATE	SE604250-173000	16 - Södra Bottenhavet. Inre kustvatten	2017	0.5190335634742395	1	0.36498524164795143	1_SE604250-173000
1.36098057	1	60.71_17.51		POOR	SE604250-173000	16 - Södra Bottenhavet. Inre kustvatten	2017	0.29287564112689723	2	0.15430051290151778	2_SE604250-173000
1.6489530676000002	3	61.31_17.09		POOR	SE611676-171000	16 - Södra Bottenhavet. Inre kustvatten	2013	0.3432520431457676	0	0.19460163451661405	0_SE611676-171000
4.4222788626666665	3	61.31_17.09		POOR	SE611676-171000	16 - Södra Bottenhavet. Inre kustvatten	2014	0.20192402730872194	1	0.08153922184697754	1_SE611676-171000
6.666295266733333	3	61.31_17.09		MODERATE	SE611676-171000	16 - Södra Bottenhavet. Inre kustvatten	2015	0.4971807248044916	2	0.3420397610447162	2_SE611676-171000
3.3827559109333336	3	61.31_17.09		POOR	SE611676-171000	16 - Södra Bottenhavet. Inre kustvatten	2016	0.21574126055809476	3	0.09259300844647579	3_SE611676-171000
3.2960011401666667	3	61.31_17.09		MODERATE	SE611676-171000	16 - Södra Bottenhavet. Inre kustvatten	2017	0.5160046214954096	4	0.36180485257018	4_SE611676-171000
0.35417654620666666	3	58.00_16.75		BAD	SE580000-164500	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	2013		0		0_SE580000-164500
