DEPH_count	DIN	NTOT	REFERENCE_VALUE	SALT	SDATE	STATUS	VISS_EU_CD	WATER_TYPE_AREA	YEAR	global_EQR	index_column	local_EQR
3	0.1366666666666667	21.933333333333334	14.998000000000001	6.41	2016-08-31	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2016	0.5125449019066041	(27, 'SE584340-174401')	0.6837993920972645
4	0.59	14.9	12.962632500000002	23.9225	2013-06-03	GOOD	SE581700-113000	02 - Västkustens fjordar	2013	0.7777229679343776	(0, 'SE581700-113000')	0.8699753355704699
3	0.31666666666666665	13.266666666666666	9.999000000000002	27.808666666666667	2013-06-04	MODERATE	SE581700-113000	02 - Västkustens fjordar	2013	0.5617825971965091	(1, 'SE581700-113000')	0.7536934673366836
3	0.32666666666666666	9.7	10.623024000000001	26.352	2013-06-26	HIGH	SE581700-113000	02 - Västkustens fjordar	2013	1.0	(2, 'SE581700-113000')	1.0951571134020621
7	0.3785714285714285	14.857142857142858	11.538837000000001	25.401	2013-07-01	MODERATE	SE581700-113000	02 - Västkustens fjordar	2013	0.5859499898785425	(3, 'SE581700-113000')	0.7766524903846154
3	0.3233333333333333	12.766666666666666	12.026757000000003	24.894333333333332	2013-07-30	HIGH	SE581700-113000	02 - Västkustens fjordar	2013	0.9034060487380337	(4, 'SE581700-113000')	0.9420436292428201
7	0.3842857142857143	15.128571428571428	10.955534142857143	26.006714285714285	2013-08-06	MODERATE	SE581700-113000	02 - Västkustens fjordar	2013	0.5306966751155511	(5, 'SE581700-113000')	0.7241618413597735
3	0.45999999999999996	12.066666666666668	11.030373	25.929	2013-08-12	HIGH	SE581700-113000	02 - Västkustens fjordar	2013	0.8568655156537753	(6, 'SE581700-113000')	0.9141193093922652
7	0.4128571428571428	15.957142857142857	11.410758000000001	25.534	2014-06-03	MODERATE	SE581700-113000	02 - Västkustens fjordar	2014	0.5211450407576687	(7, 'SE581700-113000')	0.7150877887197852
7	0.3057142857142857	13.757142857142856	9.999000000000002	28.502999999999997	2014-07-01	MODERATE	SE581700-113000	02 - Västkustens fjordar	2014	0.5334972946384655	(8, 'SE581700-113000')	0.7268224299065422
3	0.31	13.266666666666666	11.680077	25.254333333333335	2014-07-11	HIGH	SE581700-113000	02 - Västkustens fjordar	2014	0.8006796901172532	(9, 'SE581700-113000')	0.8804078140703518
7	0.31	12.428571428571427	13.125448285714285	23.75342857142857	2014-08-04	HIGH	SE581700-113000	02 - Västkustens fjordar	2014	1.0	(10, 'SE581700-113000')	1.056070551724138
3	0.3	13.933333333333332	11.986953	24.935666666666666	2014-08-05	GOOD	SE581700-113000	02 - Västkustens fjordar	2014	0.7562391812865498	(11, 'SE581700-113000')	0.8603076315789474
4	6.1075	19.925	16.109234999999998	20.655	2015-06-10	GOOD	SE581700-113000	02 - Västkustens fjordar	2015	0.6410968911194754	(12, 'SE581700-113000')	0.808493601003764
3	0.6333333333333334	16.400000000000002	12.953163	23.932333333333332	2015-06-15	MODERATE	SE581700-113000	02 - Västkustens fjordar	2015	0.5998179075738125	(13, 'SE581700-113000')	0.7898270121951219
7	0.8757142857142858	15.37142857142857	13.638589714285718	23.220571428571425	2015-07-08	HIGH	SE581700-113000	02 - Västkustens fjordar	2015	0.8121147459727391	(14, 'SE581700-113000')	0.8872688475836434
3	0.32	14.5	11.135982000000002	25.819333333333333	2015-07-24	MODERATE	SE581700-113000	02 - Västkustens fjordar	2015	0.5768407985480946	(15, 'SE581700-113000')	0.7679987586206898
4	0.4375	15.200000000000001	11.721566250000002	25.21125	2015-08-04	MODERATE	SE581700-113000	02 - Västkustens fjordar	2015	0.5801638677285319	(16, 'SE581700-113000')	0.7711556743421053
3	0.32	14.833333333333334	12.237975000000002	24.674999999999997	2015-08-05	GOOD	SE581700-113000	02 - Västkustens fjordar	2015	0.677848938826467	(17, 'SE581700-113000')	0.8250320224719102
3	0.5299999999999999	18.2	16.205856	20.554666666666666	2015-08-25	HIGH	SE581700-113000	02 - Västkustens fjordar	2015	0.8173860805860808	(18, 'SE581700-113000')	0.8904316483516485
3	0.3	14.0	14.329290000000004	22.50333333333333	2016-06-06	HIGH	SE581700-113000	02 - Västkustens fjordar	2016	1.0	(19, 'SE581700-113000')	1.0235207142857146
3	0.3	15.633333333333333	16.917513000000003	19.815666666666665	2016-06-07	HIGH	SE581700-113000	02 - Västkustens fjordar	2016	1.0	(20, 'SE581700-113000')	1.0821436886993605
3	0.3	16.46666666666667	15.683910000000001	21.096666666666668	2016-06-17	HIGH	SE581700-113000	02 - Västkustens fjordar	2016	0.920773616734143	(21, 'SE581700-113000')	0.9524641700404858
4	0.41750000000000004	15.575	14.73142275	22.08575	2016-07-04	HIGH	SE581700-113000	02 - Västkustens fjordar	2016	0.9097295612627075	(22, 'SE581700-113000')	0.9458377367576245
3	0.43	12.866666666666665	12.809997000000003	24.081	2016-07-05	HIGH	SE581700-113000	02 - Västkustens fjordar	2016	0.992659369602764	(23, 'SE581700-113000')	0.9955956217616584
3	0.3	14.0	11.72277	25.21	2016-07-24	GOOD	SE581700-113000	02 - Västkustens fjordar	2016	0.7052015873015873	(24, 'SE581700-113000')	0.8373407142857143
4	0.3	16.975	14.447819250000002	22.38025	2016-08-01	GOOD	SE581700-113000	02 - Västkustens fjordar	2016	0.7358297169039438	(25, 'SE581700-113000')	0.8511233726067747
3	0.3	14.966666666666669	13.384587	23.484333333333336	2016-08-02	HIGH	SE581700-113000	02 - Västkustens fjordar	2016	0.8238218634001483	(26, 'SE581700-113000')	0.8942931180400889
3	0.3	16.2	11.283000000000001	25.666666666666668	2016-08-26	MODERATE	SE581700-113000	02 - Västkustens fjordar	2016	0.5015594541910333	(27, 'SE581700-113000')	0.6964814814814816
4	0.3	18.0	13.3815375	23.4875	2017-06-06	MODERATE	SE581700-113000	02 - Västkustens fjordar	2017	0.550967105263158	(28, 'SE581700-113000')	0.74341875
4	0.3	12.35	9.999000000000002	28.52	2017-07-03	GOOD	SE581700-113000	02 - Västkustens fjordar	2017	0.6436347278452544	(29, 'SE581700-113000')	0.8096356275303646
3	0.3	15.433333333333335	9.999000000000002	27.073333333333334	2017-07-14	MODERATE	SE581700-113000	02 - Västkustens fjordar	2017	0.45040354666363547	(30, 'SE581700-113000')	0.6478833693304537
3	0.3133333333333333	14.966666666666667	12.131082000000003	24.785999999999998	2017-08-01	GOOD	SE581700-113000	02 - Västkustens fjordar	2017	0.6456444444444447	(31, 'SE581700-113000')	0.8105400000000001
2	0.495	19.5	18.141000000000005	6.5	2013-06-12	HIGH	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	2013	0.900439560439561	(0, 'SE561400-161201')	0.9303076923076926
3	0.3	21.066666666666666	16.037285333333337	6.834666666666667	2013-06-19	MODERATE	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	2013	0.5920577675489069	(1, 'SE561400-161201')	0.7612635443037976
2	1.0899999999999999	21.5	16.569500000000005	6.75	2013-07-10	GOOD	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	2013	0.6014987080103363	(2, 'SE561400-161201')	0.7706744186046514
3	0.3	26.333333333333332	15.609837333333331	6.902666666666668	2013-07-15	MODERATE	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	2013	0.4388896662830839	(3, 'SE561400-161201')	0.5927786329113923
1	0.29	19.0	16.8838	6.7	2013-08-13	HIGH	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	2013	0.8408872180451129	(4, 'SE561400-161201')	0.888621052631579
1	1.12	24.0	16.255200000000002	6.8	2013-08-14	MODERATE	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	2013	0.5157272727272728	(5, 'SE561400-161201')	0.6773000000000001
3	0.31	22.566666666666663	14.998000000000005	7.025666666666666	2013-08-21	MODERATE	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	2013	0.5041896065529746	(6, 'SE561400-161201')	0.6646085672082721
4	0.3466666666666667	20.1	14.998000000000005	7.232	2014-06-13	MODERATE	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	2014	0.5783355947535054	(7, 'SE561400-161201')	0.7461691542288559
2		24.0	14.998000000000005	7.1	2014-07-10	MODERATE	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	2014	0.4681060606060608	(8, 'SE561400-161201')	0.6249166666666669
3	0.30666666666666664	22.233333333333334	14.998000000000005	7.092	2014-07-13	MODERATE	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	2014	0.5132479214937987	(9, 'SE561400-161201')	0.6745727136431786
4	0.37333333333333335	24.475	15.174008000000008	6.9719999999999995	2014-08-06	MODERATE	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	2014	0.4636180889590494	(10, 'SE561400-161201')	0.6199798978549543
1		26.0	15.626600000000003	6.9	2014-08-07	MODERATE	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	2014	0.44638461538461555	(11, 'SE561400-161201')	0.6010230769230771
1	0.5	18.9	14.998000000000005	7.36	2015-06-10	GOOD	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	2015	0.6523221634332752	(12, 'SE561400-161201')	0.7935449735449739
1	0.28	19.5	14.998000000000005	7.3	2015-06-11	MODERATE	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	2015	0.5992074592074594	(13, 'SE561400-161201')	0.7691282051282053
3	0.32	18.166666666666668	14.998000000000005	7.41	2015-06-16	GOOD	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	2015	0.7235066258919474	(14, 'SE561400-161201')	0.8255779816513763
1	0.39	20.3	14.998000000000005	7.59	2015-07-15	MODERATE	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	2015	0.5716524854455891	(15, 'SE561400-161201')	0.7388177339901479
1	0.45	21.8	14.998000000000005	7.19	2015-07-16	MODERATE	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	2015	0.5254378648874063	(16, 'SE561400-161201')	0.687981651376147
3	0.32	19.3	14.998000000000005	7.416333333333333	2015-07-26	GOOD	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	2015	0.6157743235463448	(17, 'SE561400-161201')	0.7770984455958552
1	0.75	22.3	14.998000000000005	7.09	2015-08-19	MODERATE	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	2015	0.5114145943742359	(18, 'SE561400-161201')	0.6725560538116594
1	0.53	22.0	14.998000000000005	7.37	2015-08-20	MODERATE	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	2015	0.5197520661157027	(19, 'SE561400-161201')	0.681727272727273
2	0.35	20.4	14.998000000000005	7.15	2016-06-16	MODERATE	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	2016	0.568360071301248	(20, 'SE561400-161201')	0.7351960784313728
2	0.8699999999999999	22.5	14.998000000000005	7.15	2016-07-07	MODERATE	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	2016	0.5059797979797981	(21, 'SE561400-161201')	0.6665777777777779
3	0.3	24.8	14.998000000000005	7.236666666666667	2016-07-25	MODERATE	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	2016	0.44978005865102655	(22, 'SE561400-161201')	0.6047580645161292
1	0.46	18.2	14.998000000000005	7.6	2016-08-10	GOOD	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	2016	0.7201465201465207	(23, 'SE561400-161201')	0.8240659340659343
1	0.34	20.6	14.998000000000005	7.3	2016-08-11	MODERATE	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	2016	0.5618711385701679	(24, 'SE561400-161201')	0.7280582524271847
3	0.3	23.8	14.998000000000005	7.363333333333333	2016-08-27	MODERATE	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	2016	0.47288006111535535	(25, 'SE561400-161201')	0.6301680672268909
3	0.39333333333333337	23.400000000000002	14.998000000000005	7.169999999999999	2017-07-16	MODERATE	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	2017	0.4826728826728828	(26, 'SE561400-161201')	0.6409401709401711
3	9.423333333333334	21.753333333333334	19.913605	0.815	2013-06-05	HIGH	SE654470-222700	22 - Norra Bottenviken. Inre kustvatten	2013	0.8791825007661662	(0, 'SE654470-222700')	0.9154277505363163
3	4.866666666666667	19.680000000000003	18.332667	2.001	2013-07-18	HIGH	SE654470-222700	22 - Norra Bottenviken. Inre kustvatten	2013	0.9021970818815329	(1, 'SE654470-222700')	0.931537957317073
3	1.4333333333333333	17.203333333333333	18.390874666666665	1.9573333333333334	2013-08-14	HIGH	SE654470-222700	22 - Norra Bottenviken. Inre kustvatten	2013	1.0	(2, 'SE654470-222700')	1.0690297229219143
3	5.849999999999999	25.06	18.00075	2.25	2014-06-04	MODERATE	SE654470-222700	22 - Norra Bottenviken. Inre kustvatten	2014	0.5602914908980352	(3, 'SE654470-222700')	0.718306065442937
3	3.75	19.919999999999998	17.751479	2.437	2014-07-02	HIGH	SE654470-222700	22 - Norra Bottenviken. Inre kustvatten	2014	0.8444835771658062	(4, 'SE654470-222700')	0.8911385040160643
3	1.83	17.94666666666667	17.963426	2.2780000000000005	2014-07-30	HIGH	SE654470-222700	22 - Norra Bottenviken. Inre kustvatten	2014	1.0	(5, 'SE654470-222700')	1.000933841010401
3	6.493333333333333	25.296666666666667	18.920964333333334	1.5596666666666668	2015-06-02	MODERATE	SE654470-222700	22 - Norra Bottenviken. Inre kustvatten	2015	0.588535951157377	(6, 'SE654470-222700')	0.7479627487152458
3	2.953333333333333	18.49	18.799661333333333	1.6506666666666667	2015-07-14	HIGH	SE654470-222700	22 - Norra Bottenviken. Inre kustvatten	2015	1.0	(7, 'SE654470-222700')	1.0167475031548585
3	3.9599999999999995	18.3	18.44241733333333	1.9186666666666667	2015-08-05	HIGH	SE654470-222700	22 - Norra Bottenviken. Inre kustvatten	2015	1.0	(8, 'SE654470-222700')	1.0077823679417122
3	6.663333333333334	21.083333333333332	17.636841	2.5229999999999997	2016-06-15	GOOD	SE654470-222700	22 - Norra Bottenviken. Inre kustvatten	2016	0.7530600158102769	(9, 'SE654470-222700')	0.8365300079051384
3	2.6300000000000003	21.37	18.079841333333334	2.1906666666666665	2016-07-20	GOOD	SE654470-222700	22 - Norra Bottenviken. Inre kustvatten	2016	0.7720768678833256	(10, 'SE654470-222700')	0.8460384339416628
3	2.5799999999999996	17.61	18.334	2.0	2016-08-17	HIGH	SE654470-222700	22 - Norra Bottenviken. Inre kustvatten	2016	1.0	(11, 'SE654470-222700')	1.0411130039750143
3	2.106666666666667	17.92	17.72533333333333	3.2746666666666666	2013-06-04	HIGH	SE633000-195000	20 - Norra Kvarkens inre kustvatten	2013	0.981894841269841	(0, 'SE633000-195000')	0.9891369047619045
3	0.37666666666666665	14.540000000000001	17.974	3.026	2013-06-27	HIGH	SE633000-195000	20 - Norra Kvarkens inre kustvatten	2013	1.0	(1, 'SE633000-195000')	1.2361760660247592
3	2.18	17.323333333333334	16.21	4.79	2013-07-16	HIGH	SE633000-195000	20 - Norra Kvarkens inre kustvatten	2013	0.8928869219421462	(2, 'SE633000-195000')	0.9357321531652877
3	0.24666666666666667	17.483333333333334	17.26	3.7399999999999998	2013-08-13	HIGH	SE633000-195000	20 - Norra Kvarkens inre kustvatten	2013	0.978709882427709	(3, 'SE633000-195000')	0.9872259294566254
3	0.15333333333333335	17.003333333333334	16.958333333333332	4.041666666666667	2013-08-27	HIGH	SE633000-195000	20 - Norra Kvarkens inre kustvatten	2013	0.9955891001764359	(4, 'SE633000-195000')	0.9973534601058615
3	0.4666666666666666	17.860000000000003	17.392666666666667	3.607333333333333	2014-06-03	HIGH	SE633000-195000	20 - Norra Kvarkens inre kustvatten	2014	0.9563891999502301	(5, 'SE633000-195000')	0.973833519970138
3	0.3333333333333333	16.453333333333333	17.263	3.7369999999999997	2014-06-12	HIGH	SE633000-195000	20 - Norra Kvarkens inre kustvatten	2014	1.0	(6, 'SE633000-195000')	1.049209886547812
3	0.18666666666666668	16.040000000000003	17.489	3.5109999999999997	2014-06-30	HIGH	SE633000-195000	20 - Norra Kvarkens inre kustvatten	2014	1.0	(7, 'SE633000-195000')	1.0903366583541145
3	0.22333333333333336	15.696666666666667	17.137666666666668	3.8623333333333334	2014-07-28	HIGH	SE633000-195000	20 - Norra Kvarkens inre kustvatten	2014	1.0	(8, 'SE633000-195000')	1.091802930558505
3	0.62	15.526666666666666	17.638666666666666	3.361333333333333	2014-08-14	HIGH	SE633000-195000	20 - Norra Kvarkens inre kustvatten	2014	1.0	(9, 'SE633000-195000')	1.1360240446543581
3	1.2066666666666668	15.086666666666666	17.358666666666668	3.6413333333333333	2014-08-27	HIGH	SE633000-195000	20 - Norra Kvarkens inre kustvatten	2014	1.0	(10, 'SE633000-195000')	1.1505965532479012
3	0.4266666666666666	18.896666666666665	17.485	3.515	2015-06-01	HIGH	SE633000-195000	20 - Norra Kvarkens inre kustvatten	2015	0.8754924442876465	(11, 'SE633000-195000')	0.9252954665725879
3	0.3466666666666667	14.836666666666668	17.045333333333332	3.9546666666666668	2015-06-15	HIGH	SE633000-195000	20 - Norra Kvarkens inre kustvatten	2015	1.0	(12, 'SE633000-195000')	1.1488654235003368
3		13.790000000000001	17.045333333333332	3.9546666666666668	2015-06-29	HIGH	SE633000-195000	20 - Norra Kvarkens inre kustvatten	2015	1.0	(13, 'SE633000-195000')	1.2360647812424461
3	0.18	14.469999999999999	17.823666666666668	3.1763333333333335	2015-08-03	HIGH	SE633000-195000	20 - Norra Kvarkens inre kustvatten	2015	1.0	(14, 'SE633000-195000')	1.2317668739921679
3	1.05	15.17	17.876666666666665	3.1233333333333335	2015-08-19	HIGH	SE633000-195000	20 - Norra Kvarkens inre kustvatten	2015	1.0	(15, 'SE633000-195000')	1.1784223247637882
3	0.68	17.016666666666666	16.389333333333333	4.610666666666666	2016-06-13	HIGH	SE633000-195000	20 - Norra Kvarkens inre kustvatten	2016	0.9385569702905648	(16, 'SE633000-195000')	0.9631341821743389
3	0.17	14.850000000000001	17.58	3.42	2016-06-28	HIGH	SE633000-195000	20 - Norra Kvarkens inre kustvatten	2016	1.0	(17, 'SE633000-195000')	1.1838383838383837
3	0.13	17.726666666666663	17.354	3.6460000000000004	2016-07-18	HIGH	SE633000-195000	20 - Norra Kvarkens inre kustvatten	2016	0.9649617650745899	(18, 'SE633000-195000')	0.9789770590447539
3	1.89	15.826666666666668	17.383666666666667	3.6163333333333334	2016-08-16	HIGH	SE633000-195000	20 - Norra Kvarkens inre kustvatten	2016	1.0	(19, 'SE633000-195000')	1.0983782645324347
3	0.19999999999999998	17.513333333333332	16.534933333333335	4.331333333333333	2013-06-03	HIGH	SE625180-181655	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2013	0.9255119908641037	(0, 'SE625180-181655')	0.9441339931480778
3	0.15333333333333335	17.203333333333333	16.32293333333333	4.596333333333334	2013-07-15	HIGH	SE625180-181655	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2013	0.9317651617903506	(1, 'SE625180-181655')	0.9488238713427629
3	0.21333333333333335	19.92	16.224266666666665	4.719666666666667	2013-08-12	GOOD	SE625180-181655	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2013	0.7289424364123157	(2, 'SE625180-181655')	0.8144712182061579
3	0.43999999999999995	17.92	16.145333333333333	4.818333333333333	2014-06-02	HIGH	SE625180-181655	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2014	0.8679563492063492	(3, 'SE625180-181655')	0.9009672619047618
3	0.12666666666666668	19.27333333333333	16.273866666666667	4.657666666666667	2014-06-30	GOOD	SE625180-181655	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2014	0.7887443791075757	(4, 'SE625180-181655')	0.8443721895537878
3	0.19666666666666668	17.133333333333333	16.22853333333333	4.714333333333333	2014-07-29	HIGH	SE625180-181655	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2014	0.9295875486381322	(5, 'SE625180-181655')	0.9471906614785991
3	0.2833333333333333	19.73	16.0424	4.947	2015-06-03	GOOD	SE625180-181655	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015	0.7261936137861126	(6, 'SE625180-181655')	0.8130968068930563
3	0.14333333333333334	15.373333333333335	16.3736	4.533	2015-08-03	HIGH	SE625180-181655	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015	1.0	(7, 'SE625180-181655')	1.0650650477016477
3	0.18666666666666668	17.326666666666668	16.455199999999998	4.431	2016-06-13	HIGH	SE625180-181655	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2016	0.9329383096062587	(8, 'SE625180-181655')	0.949703732204694
3	0.20333333333333337	19.416666666666668	16.35653333333333	4.554333333333333	2016-07-18	GOOD	SE625180-181655	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2016	0.78479313304721	(9, 'SE625180-181655')	0.842396566523605
3	0.27	16.256666666666668	16.56	4.3	2016-08-16	HIGH	SE625180-181655	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2016	1.0	(10, 'SE625180-181655')	1.0186590116875127
3	4.226666666666667	23.486666666666665	20.664972666666667	0.25133333333333335	2013-06-05	HIGH	SE654820-222660	22 - Norra Bottenviken. Inre kustvatten	2013	0.8283710717326956	(0, 'SE654820-222660')	0.8798597502128869
3	1.0233333333333332	19.040000000000003	19.172901333333332	1.3706666666666667	2013-08-14	HIGH	SE654820-222660	22 - Norra Bottenviken. Inre kustvatten	2013	1.0	(1, 'SE654820-222660')	1.0069801120448176
3	4.056666666666667	25.23	18.334	2.0	2014-06-04	MODERATE	SE654820-222660	22 - Norra Bottenviken. Inre kustvatten	2014	0.5682615178453466	(2, 'SE654820-222660')	0.7266745937376139
3	0.42333333333333334	19.203333333333333	18.334	2.0	2014-07-30	HIGH	SE654820-222660	22 - Norra Bottenviken. Inre kustvatten	2014	0.9353286879757979	(3, 'SE654820-222660')	0.9547300815830585
3	2.1433333333333335	27.226666666666663	20.644977666666666	0.2663333333333333	2015-06-02	MODERATE	SE654820-222660	22 - Norra Bottenviken. Inre kustvatten	2015	0.5983458444102422	(4, 'SE654820-222660')	0.7582631366307543
3	1.18	20.656666666666666	19.888278	0.8340000000000001	2015-08-05	HIGH	SE654820-222660	22 - Norra Bottenviken. Inre kustvatten	2015	0.946859863067383	(5, 'SE654820-222660')	0.962801904147168
3	4.803333333333334	22.083333333333332	17.997639666666668	2.252333333333333	2016-06-15	GOOD	SE654820-222660	22 - Norra Bottenviken. Inre kustvatten	2016	0.7099749132075474	(6, 'SE654820-222660')	0.8149874566037737
3	1.0366666666666668	19.846666666666668	18.334	2.0	2016-08-17	HIGH	SE654820-222660	22 - Norra Bottenviken. Inre kustvatten	2016	0.8911176160084456	(7, 'SE654820-222660')	0.9237823312059119
2		14.28	16.6	4.25	2013-08-28	HIGH	SE625000-180075	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2013	1.0	(0, 'SE625000-180075')	1.1624649859943978
6		16.301666666666666	17.137733333333333	3.577833333333333	2015-07-10	HIGH	SE625000-180075	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015	1.0	(1, 'SE625000-180075')	1.0512871894489317
6		14.896666666666667	17.456133333333334	3.1798333333333333	2015-07-29	HIGH	SE625000-180075	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015	1.0	(2, 'SE625000-180075')	1.1718147236518237
6		16.42	17.391466666666666	3.2606666666666673	2015-08-11	HIGH	SE625000-180075	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015	1.0	(3, 'SE625000-180075')	1.0591636215996751
6		14.921666666666667	17.330666666666666	3.3366666666666664	2016-07-05	HIGH	SE625000-180075	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2016	1.0	(4, 'SE625000-180075')	1.1614430917011056
6		17.386666666666667	17.14666666666667	3.566666666666667	2016-07-26	HIGH	SE625000-180075	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2016	0.98159509202454	(5, 'SE625000-180075')	0.986196319018405
6		16.421666666666667	17.069333333333333	3.6633333333333336	2016-08-23	HIGH	SE625000-180075	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2016	1.0	(6, 'SE625000-180075')	1.0394397645387192
2		19.92	16.5684	4.2895	2015-07-09	GOOD	SE628750-183300	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015	0.7634939759036143	(0, 'SE628750-183300')	0.8317469879518071
2		27.2	16.8888	3.8890000000000002	2015-07-29	MODERATE	SE628750-183300	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015	0.47091176470588236	(1, 'SE628750-183300')	0.6209117647058824
2		26.2	16.8684	3.9145000000000003	2015-08-11	MODERATE	SE628750-183300	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015	0.49383206106870237	(2, 'SE628750-183300')	0.6438320610687024
3		20.39333333333333	16.656	4.18	2016-07-05	GOOD	SE628750-183300	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2016	0.7334749918273947	(3, 'SE628750-183300')	0.8167374959136974
3		33.080000000000005	16.554666666666666	4.306666666666667	2016-07-26	POOR	SE628750-183300	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2016	0.3416980818929747	(4, 'SE628750-183300')	0.5004433696090285
2		35.41	16.704	4.12	2016-08-23	POOR	SE628750-183300	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2016	0.3079189992856788	(5, 'SE628750-183300')	0.47173114939282695
6		18.813333333333333	16.469733333333334	4.4128333333333325	2015-07-08	HIGH	SE631346-184241	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015	0.833905031892275	(0, 'SE631346-184241')	0.8754287739192063
6		19.455	16.5268	4.3415	2015-07-28	GOOD	SE631346-184241	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015	0.7989771267026475	(1, 'SE631346-184241')	0.8494885633513237
6		21.468333333333334	16.554666666666666	4.306666666666666	2015-08-10	GOOD	SE631346-184241	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015	0.64224050927723	(2, 'SE631346-184241')	0.771120254638615
6		17.014999999999997	16.663999999999998	4.170000000000001	2016-07-04	HIGH	SE631346-184241	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2016	0.9724948574786954	(3, 'SE631346-184241')	0.9793711431090215
6		19.36	16.63733333333333	4.203333333333334	2016-07-25	HIGH	SE631346-184241	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2016	0.8124885215794306	(4, 'SE631346-184241')	0.8593663911845729
6		20.253333333333334	16.641333333333332	4.198333333333333	2016-08-22	GOOD	SE631346-184241	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2016	0.7433179723502302	(5, 'SE631346-184241')	0.8216589861751151
6		18.265	16.625333333333334	4.218333333333333	2015-07-08	HIGH	SE631646-185280	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015	0.8803053806612525	(0, 'SE631646-185280')	0.9102290354959394
6		22.63	16.869866666666667	3.912666666666667	2015-07-28	MODERATE	SE631646-185280	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015	0.5954647223449698	(1, 'SE631646-185280')	0.7454647223449699
