DEPH	DOXY	MONTH	POSITION	SDATE	STATN	VISS_EU_CD	WATER_TYPE_AREA	YEAR	index_column	new_index	source_DOXY
0.0	8.72	3	57.36_12.03	2014-03-31	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2014	24885	24885_SE572135-120141	DOXY_BTL
5.0	8.73	3	57.36_12.03	2014-03-31	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2014	24886	24886_SE572135-120141	DOXY_BTL
10.0	8.6	3	57.36_12.03	2014-03-31	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2014	24887	24887_SE572135-120141	DOXY_BTL
15.0	8.42	3	57.36_12.03	2014-03-31	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2014	24888	24888_SE572135-120141	DOXY_BTL
20.0	8.24	3	57.36_12.03	2014-03-31	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2014	24889	24889_SE572135-120141	DOXY_BTL
25.0	7.05	3	57.36_12.03	2014-03-31	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2014	24890	24890_SE572135-120141	DOXY_BTL
29.0	6.13	3	57.36_12.03	2014-03-31	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2014	24891	24891_SE572135-120141	DOXY_BTL
0.0	8.67	3	57.36_12.03	2014-03-03	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2014	25647	25647_SE572135-120141	DOXY_BTL
5.0	8.56	3	57.36_12.03	2014-03-03	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2014	25648	25648_SE572135-120141	DOXY_BTL
10.0	8.95	3	57.36_12.03	2014-03-03	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2014	25649	25649_SE572135-120141	DOXY_CTD
15.0	7.9	3	57.36_12.03	2014-03-03	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2014	25650	25650_SE572135-120141	DOXY_BTL
20.0	5.99	3	57.36_12.03	2014-03-03	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2014	25651	25651_SE572135-120141	DOXY_BTL
25.0	5.56	3	57.36_12.03	2014-03-03	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2014	25652	25652_SE572135-120141	DOXY_BTL
30.0	5.5	3	57.36_12.03	2014-03-03	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2014	25653	25653_SE572135-120141	DOXY_BTL
0.0	8.7	2	57.36_12.03	2014-02-03	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2014	26194	26194_SE572135-120141	DOXY_BTL
5.0	8.7	2	57.36_12.03	2014-02-03	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2014	26195	26195_SE572135-120141	DOXY_BTL
10.0	8.69	2	57.36_12.03	2014-02-03	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2014	26196	26196_SE572135-120141	DOXY_BTL
15.0	8.69	2	57.36_12.03	2014-02-03	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2014	26197	26197_SE572135-120141	DOXY_BTL
20.0	5.98	2	57.36_12.03	2014-02-03	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2014	26198	26198_SE572135-120141	DOXY_BTL
25.0	5.92	2	57.36_12.03	2014-02-03	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2014	26199	26199_SE572135-120141	DOXY_BTL
30.0	5.89	2	57.36_12.03	2014-02-03	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2014	26200	26200_SE572135-120141	DOXY_BTL
0.0	7.84	1	57.36_12.03	2014-01-09	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2014	26516	26516_SE572135-120141	DOXY_BTL
5.0	7.59	1	57.36_12.03	2014-01-09	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2014	26517	26517_SE572135-120141	DOXY_BTL
10.0	7.61	1	57.36_12.03	2014-01-09	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2014	26518	26518_SE572135-120141	DOXY_BTL
15.0	7.2	1	57.36_12.03	2014-01-09	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2014	26519	26519_SE572135-120141	DOXY_BTL
20.0	6.96	1	57.36_12.03	2014-01-09	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2014	26520	26520_SE572135-120141	DOXY_BTL
25.0	6.79	1	57.36_12.03	2014-01-09	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2014	26521	26521_SE572135-120141	DOXY_BTL
29.0	6.13	1	57.36_12.03	2014-01-09	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2014	26522	26522_SE572135-120141	DOXY_BTL
0.0	7.18	12	57.36_12.03	2013-12-02	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	27125	27125_SE572135-120141	DOXY_BTL
5.0	7.02	12	57.36_12.03	2013-12-02	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	27126	27126_SE572135-120141	DOXY_BTL
10.0	6.27	12	57.36_12.03	2013-12-02	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	27127	27127_SE572135-120141	DOXY_BTL
15.0	5.63	12	57.36_12.03	2013-12-02	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	27128	27128_SE572135-120141	DOXY_BTL
20.0	5.02	12	57.36_12.03	2013-12-02	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	27129	27129_SE572135-120141	DOXY_BTL
25.0	5.05	12	57.36_12.03	2013-12-02	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	27130	27130_SE572135-120141	DOXY_BTL
29.0	5.0	12	57.36_12.03	2013-12-02	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	27131	27131_SE572135-120141	DOXY_BTL
0.0	6.83	11	57.36_12.03	2013-11-06	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	27375	27375_SE572135-120141	DOXY_BTL
5.0	6.42	11	57.36_12.03	2013-11-06	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	27376	27376_SE572135-120141	DOXY_BTL
10.0	5.87	11	57.36_12.03	2013-11-06	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	27377	27377_SE572135-120141	DOXY_BTL
15.0	5.27	11	57.36_12.03	2013-11-06	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	27378	27378_SE572135-120141	DOXY_BTL
20.0	5.16	11	57.36_12.03	2013-11-06	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	27379	27379_SE572135-120141	DOXY_BTL
25.0	4.68	11	57.36_12.03	2013-11-06	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	27380	27380_SE572135-120141	DOXY_BTL
30.0	4.46	11	57.36_12.03	2013-11-06	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	27381	27381_SE572135-120141	DOXY_BTL
0.0	6.36	9	57.36_12.03	2013-09-30	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	28199	28199_SE572135-120141	DOXY_BTL
5.0	6.3	9	57.36_12.03	2013-09-30	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	28200	28200_SE572135-120141	DOXY_BTL
10.0	6.06	9	57.36_12.03	2013-09-30	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	28201	28201_SE572135-120141	DOXY_BTL
15.0	5.77	9	57.36_12.03	2013-09-30	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	28202	28202_SE572135-120141	DOXY_BTL
20.0	4.82	9	57.36_12.03	2013-09-30	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	28203	28203_SE572135-120141	DOXY_BTL
25.0	3.09	9	57.36_12.03	2013-09-30	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	28204	28204_SE572135-120141	DOXY_BTL
29.0	2.61	9	57.36_12.03	2013-09-30	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	28205	28205_SE572135-120141	DOXY_BTL
0.0	5.87	9	57.36_12.03	2013-09-04	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	28563	28563_SE572135-120141	DOXY_BTL
5.0	5.94	9	57.36_12.03	2013-09-04	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	28564	28564_SE572135-120141	DOXY_BTL
10.0	5.76	9	57.36_12.03	2013-09-04	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	28565	28565_SE572135-120141	DOXY_BTL
15.0	4.81	9	57.36_12.03	2013-09-04	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	28566	28566_SE572135-120141	DOXY_BTL
20.0	3.74	9	57.36_12.03	2013-09-04	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	28567	28567_SE572135-120141	DOXY_BTL
25.0	3.76	9	57.36_12.03	2013-09-04	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	28568	28568_SE572135-120141	DOXY_BTL
29.0	3.03	9	57.36_12.03	2013-09-04	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	28569	28569_SE572135-120141	DOXY_BTL
0.0	5.68	8	57.36_12.03	2013-08-05	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	29747	29747_SE572135-120141	DOXY_BTL
5.0	5.73	8	57.36_12.03	2013-08-05	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	29748	29748_SE572135-120141	DOXY_BTL
10.0	5.68	8	57.36_12.03	2013-08-05	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	29749	29749_SE572135-120141	DOXY_BTL
15.0	5.01	8	57.36_12.03	2013-08-05	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	29750	29750_SE572135-120141	DOXY_BTL
20.0	4.27	8	57.36_12.03	2013-08-05	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	29751	29751_SE572135-120141	DOXY_BTL
25.0	4.14	8	57.36_12.03	2013-08-05	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	29752	29752_SE572135-120141	DOXY_BTL
29.0	4.24	8	57.36_12.03	2013-08-05	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	29753	29753_SE572135-120141	DOXY_BTL
0.0	6.12	6	57.36_12.03	2013-06-30	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	30879	30879_SE572135-120141	DOXY_BTL
5.0	6.1	6	57.36_12.03	2013-06-30	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	30880	30880_SE572135-120141	DOXY_BTL
10.0	6.02	6	57.36_12.03	2013-06-30	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	30881	30881_SE572135-120141	DOXY_BTL
15.0	5.87	6	57.36_12.03	2013-06-30	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	30882	30882_SE572135-120141	DOXY_BTL
20.0	6.05	6	57.36_12.03	2013-06-30	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	30883	30883_SE572135-120141	DOXY_BTL
25.0	5.26	6	57.36_12.03	2013-06-30	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	30884	30884_SE572135-120141	DOXY_BTL
29.0	5.09	6	57.36_12.03	2013-06-30	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	30885	30885_SE572135-120141	DOXY_BTL
0.0	6.68	6	57.36_12.03	2013-06-02	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	31524	31524_SE572135-120141	DOXY_BTL
5.0	6.93	6	57.36_12.03	2013-06-02	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	31525	31525_SE572135-120141	DOXY_BTL
10.0	7.14	6	57.36_12.03	2013-06-02	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	31526	31526_SE572135-120141	DOXY_BTL
15.0	6.2	6	57.36_12.03	2013-06-02	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	31527	31527_SE572135-120141	DOXY_BTL
20.0	5.69	6	57.36_12.03	2013-06-02	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	31528	31528_SE572135-120141	DOXY_BTL
25.0	5.18	6	57.36_12.03	2013-06-02	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	31529	31529_SE572135-120141	DOXY_BTL
29.0	5.12	6	57.36_12.03	2013-06-02	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	31530	31530_SE572135-120141	DOXY_BTL
0.0	7.5	5	57.36_12.03	2013-05-02	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	32355	32355_SE572135-120141	DOXY_BTL
5.0	7.57	5	57.36_12.03	2013-05-02	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	32356	32356_SE572135-120141	DOXY_BTL
10.0	7.53	5	57.36_12.03	2013-05-02	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	32357	32357_SE572135-120141	DOXY_BTL
15.0	6.0	5	57.36_12.03	2013-05-02	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	32358	32358_SE572135-120141	DOXY_BTL
20.0	5.04	5	57.36_12.03	2013-05-02	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	32359	32359_SE572135-120141	DOXY_BTL
25.0	4.77	5	57.36_12.03	2013-05-02	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	32360	32360_SE572135-120141	DOXY_BTL
29.0	4.72	5	57.36_12.03	2013-05-02	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	32361	32361_SE572135-120141	DOXY_BTL
0.0	9.26	4	57.36_12.03	2013-04-01	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	32820	32820_SE572135-120141	DOXY_BTL
5.0	8.7	4	57.36_12.03	2013-04-01	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	32821	32821_SE572135-120141	DOXY_BTL
10.0	6.84	4	57.36_12.03	2013-04-01	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	32822	32822_SE572135-120141	DOXY_BTL
15.0	5.93	4	57.36_12.03	2013-04-01	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	32823	32823_SE572135-120141	DOXY_BTL
20.0	5.88	4	57.36_12.03	2013-04-01	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	32824	32824_SE572135-120141	DOXY_BTL
25.0	5.89	4	57.36_12.03	2013-04-01	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	32825	32825_SE572135-120141	DOXY_BTL
29.0	5.9	4	57.36_12.03	2013-04-01	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	32826	32826_SE572135-120141	DOXY_BTL
0.0	8.31	3	57.36_12.03	2013-03-04	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	33455	33455_SE572135-120141	DOXY_BTL
5.0	7.77	3	57.36_12.03	2013-03-04	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	33456	33456_SE572135-120141	DOXY_BTL
10.0	6.76	3	57.36_12.03	2013-03-04	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	33457	33457_SE572135-120141	DOXY_BTL
15.0	5.87	3	57.36_12.03	2013-03-04	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	33458	33458_SE572135-120141	DOXY_BTL
20.0	5.63	3	57.36_12.03	2013-03-04	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	33459	33459_SE572135-120141	DOXY_BTL
25.0	6.01	3	57.36_12.03	2013-03-04	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	33460	33460_SE572135-120141	DOXY_BTL
29.0	6.09	3	57.36_12.03	2013-03-04	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	33461	33461_SE572135-120141	DOXY_BTL
0.0	8.38	1	57.36_12.03	2013-01-07	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	34524	34524_SE572135-120141	DOXY_BTL
5.0	8.32	1	57.36_12.03	2013-01-07	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	34525	34525_SE572135-120141	DOXY_BTL
10.0	8.18	1	57.36_12.03	2013-01-07	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	34526	34526_SE572135-120141	DOXY_BTL
15.0	7.93	1	57.36_12.03	2013-01-07	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	34527	34527_SE572135-120141	DOXY_BTL
20.0	5.4	1	57.36_12.03	2013-01-07	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	34528	34528_SE572135-120141	DOXY_BTL
25.0	4.46	1	57.36_12.03	2013-01-07	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	34529	34529_SE572135-120141	DOXY_BTL
29.0	4.49	1	57.36_12.03	2013-01-07	N6 KUNGSBACKAFJORDEN	SE572135-120141	01s - Västkustens inre kustvatten	2013	34530	34530_SE572135-120141	DOXY_BTL
0.5	6.85	10	59.72_19.08	2015-10-22	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	11529	11529_SE594340-190448	DOXY_CTD
1.0	6.85	10	59.72_19.08	2015-10-22	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	11530	11530_SE594340-190448	DOXY_CTD
2.0	6.78	10	59.72_19.08	2015-10-22	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	11531	11531_SE594340-190448	DOXY_CTD
3.0	6.78	10	59.72_19.08	2015-10-22	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	11532	11532_SE594340-190448	DOXY_CTD
4.0	6.78	10	59.72_19.08	2015-10-22	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	11533	11533_SE594340-190448	DOXY_CTD
5.0	6.85	10	59.72_19.08	2015-10-22	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	11534	11534_SE594340-190448	DOXY_CTD
6.0	6.99	10	59.72_19.08	2015-10-22	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	11535	11535_SE594340-190448	DOXY_CTD
7.0	6.99	10	59.72_19.08	2015-10-22	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	11536	11536_SE594340-190448	DOXY_CTD
8.0	7.1	10	59.72_19.08	2015-10-22	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	11537	11537_SE594340-190448	DOXY_CTD
9.0	7.2	10	59.72_19.08	2015-10-22	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	11538	11538_SE594340-190448	DOXY_CTD
10.0	7.34	10	59.72_19.08	2015-10-22	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	11539	11539_SE594340-190448	DOXY_CTD
11.0	7.41	10	59.72_19.08	2015-10-22	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	11540	11540_SE594340-190448	DOXY_CTD
12.0	7.48	10	59.72_19.08	2015-10-22	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	11541	11541_SE594340-190448	DOXY_CTD
13.0	7.48	10	59.72_19.08	2015-10-22	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	11542	11542_SE594340-190448	DOXY_CTD
14.0	7.41	10	59.72_19.08	2015-10-22	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	11543	11543_SE594340-190448	DOXY_CTD
15.0	7.41	10	59.72_19.08	2015-10-22	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	11544	11544_SE594340-190448	DOXY_CTD
16.0	7.48	10	59.72_19.08	2015-10-22	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	11545	11545_SE594340-190448	DOXY_CTD
17.0	7.48	10	59.72_19.08	2015-10-22	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	11546	11546_SE594340-190448	DOXY_CTD
18.0	7.48	10	59.72_19.08	2015-10-22	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	11547	11547_SE594340-190448	DOXY_CTD
19.0	7.48	10	59.72_19.08	2015-10-22	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	11548	11548_SE594340-190448	DOXY_CTD
20.0	7.55	10	59.72_19.08	2015-10-22	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	11549	11549_SE594340-190448	DOXY_CTD
21.0	7.55	10	59.72_19.08	2015-10-22	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	11550	11550_SE594340-190448	DOXY_CTD
22.0	7.48	10	59.72_19.08	2015-10-22	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	11551	11551_SE594340-190448	DOXY_CTD
23.0	7.41	10	59.72_19.08	2015-10-22	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	11552	11552_SE594340-190448	DOXY_CTD
24.0	7.41	10	59.72_19.08	2015-10-22	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	11553	11553_SE594340-190448	DOXY_CTD
25.0	7.34	10	59.72_19.08	2015-10-22	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	11554	11554_SE594340-190448	DOXY_CTD
0.5	7.13	8	59.72_19.08	2015-08-24	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	12875	12875_SE594340-190448	DOXY_CTD
1.0	7.13	8	59.72_19.08	2015-08-24	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	12876	12876_SE594340-190448	DOXY_CTD
2.0	7.13	8	59.72_19.08	2015-08-24	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	12877	12877_SE594340-190448	DOXY_CTD
3.0	7.13	8	59.72_19.08	2015-08-24	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	12878	12878_SE594340-190448	DOXY_CTD
4.0	7.13	8	59.72_19.08	2015-08-24	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	12879	12879_SE594340-190448	DOXY_CTD
5.0	7.13	8	59.72_19.08	2015-08-24	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	12880	12880_SE594340-190448	DOXY_CTD
6.0	7.13	8	59.72_19.08	2015-08-24	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	12881	12881_SE594340-190448	DOXY_CTD
7.0	6.92	8	59.72_19.08	2015-08-24	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	12882	12882_SE594340-190448	DOXY_CTD
8.0	6.85	8	59.72_19.08	2015-08-24	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	12883	12883_SE594340-190448	DOXY_CTD
9.0	6.85	8	59.72_19.08	2015-08-24	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	12884	12884_SE594340-190448	DOXY_CTD
10.0	6.78	8	59.72_19.08	2015-08-24	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	12885	12885_SE594340-190448	DOXY_CTD
11.0	6.57	8	59.72_19.08	2015-08-24	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	12886	12886_SE594340-190448	DOXY_CTD
12.0	6.5	8	59.72_19.08	2015-08-24	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	12887	12887_SE594340-190448	DOXY_CTD
13.0	6.22	8	59.72_19.08	2015-08-24	KAPELLSKÄR	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	12888	12888_SE594340-190448	DOXY_CTD
