AMON	DATE_count	DIN	NTOT	NTRA	NTRI	NTRZ	SALT	STATUS	VISS_EU_CD	WATER_TYPE_AREA	YEAR	global_EQR	index_column	local_EQR	max	min	new_index	number_of_dates
	3.0	5.506666666666667					6.490777777777779	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2013.0	0.42759323519690184	0	0.47035255871659204			0_SE584340-174401	
	3.0	5.115833333333334					6.702777777777778	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2014.0	0.44453982015041626	1	0.48899380216545785			1_SE584340-174401	
	3.0	5.391666666666667					6.917222222222222	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2015.0	0.4243432367780557	2	0.4667775604558612			2_SE584340-174401	
	3.0	5.230833333333334					6.903333333333333	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	2016.0	0.4445120805294417	3	0.48896328858238586			3_SE584340-174401	
	1.0	9.25					21.646142857142856	HIGH	SE581700-113000	02 - Västkustens fjordar	2013.0	0.9487612979150579	0	0.9487612979150579			0_SE581700-113000	
	1.0	14.297999999999998					20.387500000000003	MODERATE	SE581700-113000	02 - Västkustens fjordar	2014.0	0.5994909332519487	1	0.6594400265771436			1_SE581700-113000	
	1.0	14.422					19.1325	GOOD	SE581700-113000	02 - Västkustens fjordar	2015.0	0.6555595716861142	2	0.69889170018028			2_SE581700-113000	
	1.0	16.169999999999998					17.6665	GOOD	SE581700-113000	02 - Västkustens fjordar	2016.0	0.6147863256471421	3	0.6703504279529995			3_SE581700-113000	
	1.0	10.594					23.935000000000002	GOOD	SE581700-113000	02 - Västkustens fjordar	2017.0	0.6805285741255157	4	0.716370001887861			4_SE581700-113000	
	5.0	5.704					6.934066666666666	MODERATE	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	2013.0	0.5463017653591736	0	0.610931941895091			0_SE561400-161201	
	3.0	4.767500000000001					7.281333333333333	MODERATE	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	2014.0	0.47591181914261405	1	0.5335030010568754			1_SE561400-161201	
	7.0	5.531904761904761					7.34795238095238	MODERATE	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	2015.0	0.4857804844397031	2	0.5443585328836734			2_SE561400-161201	
	6.0	5.277916666666667					7.336500000000001	MODERATE	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	2016.0	0.4744624039588953	3	0.5319086443547848			3_SE561400-161201	
	2.0	5.3462499999999995					7.273333333333333	MODERATE	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	2017.0	0.4259261154827654	4	0.4785187270310419			4_SE561400-161201	
	2.0	6.540000000000001					2.1115	HIGH	SE654470-222700	22 - Norra Bottenviken. Inre kustvatten	2013.0	0.9403829514824797	0	0.9403829514824797			0_SE654470-222700	
	2.0	6.963333333333333					1.8416666666666668	HIGH	SE654470-222700	22 - Norra Bottenviken. Inre kustvatten	2014.0	0.9046335536253777	1	0.9046335536253777			1_SE654470-222700	
	3.0	6.675555555555555					1.9205555555555556	HIGH	SE654470-222700	22 - Norra Bottenviken. Inre kustvatten	2015.0	0.9440749258293829	2	0.9440749258293829			2_SE654470-222700	
	3.0	7.151111111111111					2.0693333333333332	HIGH	SE654470-222700	22 - Norra Bottenviken. Inre kustvatten	2016.0	0.8885186000540677	3	0.8885186000540677			3_SE654470-222700	
	3.0	6.491111111111111					4.175222222222223	GOOD	SE633000-195000	20 - Norra Kvarkens inre kustvatten	2013.0	0.7319137460244793	0	0.7557439349159116			0_SE633000-195000	
	4.0	6.545					3.777875	HIGH	SE633000-195000	20 - Norra Kvarkens inre kustvatten	2014.0	0.8013041862389401	1	0.8013041862389401			1_SE633000-195000	
	5.0	4.726666666666667					4.722166666666666	HIGH	SE633000-195000	20 - Norra Kvarkens inre kustvatten	2015.0	0.8833861084891238	2	0.8833861084891238			2_SE633000-195000	
	5.0	5.803333333333334					4.402466666666667	HIGH	SE633000-195000	20 - Norra Kvarkens inre kustvatten	2016.0	0.8103838184900519	3	0.8103838184900519			3_SE633000-195000	
	3.0	4.695555555555556					5.047333333333334	HIGH	SE625180-181655	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2013.0	0.8490418668105203	0	0.8490418668105203			0_SE625180-181655	
	3.0	4.8211111111111125					4.851444444444445	HIGH	SE625180-181655	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2014.0	0.8253135696341655	1	0.8253135696341655			1_SE625180-181655	
	3.0	4.281111111111111					5.09811111111111	HIGH	SE625180-181655	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015.0	0.9106929026464222	2	0.9106929026464222			2_SE625180-181655	
	4.0	3.9075					4.915666666666667	HIGH	SE625180-181655	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2016.0	0.8897822187645196	3	0.8897822187645196			3_SE625180-181655	
	2.0	7.166666666666666					1.692	HIGH	SE654820-222660	22 - Norra Bottenviken. Inre kustvatten	2015.0	0.9434086918349429	0	0.9434086918349429			0_SE654820-222660	
	1.0	5.44					2.0	HIGH	SE654820-222660	22 - Norra Bottenviken. Inre kustvatten	2016.0	1.0	1	1.0			1_SE654820-222660	
	1.0	10.671666666666667					3.219	POOR	SE625000-180075	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015.0	0.36025300640324853	0	0.4082024051225988			0_SE625000-180075	
	1.0	6.585000000000001					3.498333333333333	MODERATE	SE625000-180075	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2016.0	0.5936816916315777	1	0.6530498607947355			1_SE625000-180075	
	1.0	21.6					5.0	BAD	SE628750-183300	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015.0	0.13227513227513227	0	0.18518518518518517			0_SE628750-183300	
	1.0	10.825					4.305	POOR	SE628750-183300	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2016.0	0.327944572748268	1	0.3823556581986144			1_SE628750-183300	
	1.0	8.713333333333333					4.394833333333334	MODERATE	SE631346-184241	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015.0	0.42996104889754466	0	0.47295715378729913			0_SE631346-184241	
	1.0	5.873333333333334					4.448333333333333	GOOD	SE631346-184241	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2016.0	0.6568996270471865	1	0.6998297389330306			1_SE631346-184241	
	1.0	13.436666666666667					4.206	POOR	SE631646-185280	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015.0	0.23688910940213337	0	0.3095112875217067			0_SE631646-185280	
	1.0	8.315					2.091666666666667	MODERATE	SE631646-185280	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2016.0	0.5009202062719803	1	0.5510122268991783			1_SE631646-185280	
	2.0	12.708333333333334					3.6	POOR	SE583730-164501	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013.0	0.3288327437569787	0	0.38662455781773397			0_SE583730-164501	
	2.0	6.298333333333333					5.1	MODERATE	SE583730-164501	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014.0	0.4568115927046375	1	0.5053333316103331			1_SE583730-164501	
	2.0	8.361666666666665					6.25	POOR	SE583730-164501	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015.0	0.2560703834231788	2	0.33205278756738404			2_SE583730-164501	
	2.0	5.218333333333334					6.383333333333333	MODERATE	SE583730-164501	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2016.0	0.4400456720498725	3	0.48605252285735334			3_SE583730-164501	
	2.0	27.068333333333335					2.3499999999999996	BAD	SE582705-163350	13 - Östergötlands inre kustvatten	2013.0	0.15862698791939994	0	0.23000913248312987			0_SE582705-163350	
	2.0	36.365					3.2	BAD	SE582705-163350	13 - Östergötlands inre kustvatten	2014.0	0.10838804591623369	1	0.1571626665785388			1_SE582705-163350	
	2.0	28.073333333333338					4.2	BAD	SE582705-163350	13 - Östergötlands inre kustvatten	2015.0	0.11695330143062724	2	0.16958228707440948			2_SE582705-163350	
	1.0	19.87					5.3	BAD	SE582705-163350	13 - Östergötlands inre kustvatten	2016.0	0.11309754785415548	3	0.16399144438852542			3_SE582705-163350	
	2.0	5.366666666666666					6.25	MODERATE	SE582050-165820	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	2013.0	0.514473832923833	0	0.5659212162162163			0_SE582050-165820	
	2.0	4.796666666666667					6.449999999999999	MODERATE	SE582050-165820	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	2014.0	0.47440185974387655	1	0.5218420457182642			1_SE582050-165820	
	2.0	5.365					7.699999999999999	MODERATE	SE582050-165820	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	2015.0	0.4364425829043521	2	0.4800868411947873			2_SE582050-165820	
	2.0	3.3516666666666666					6.750000000000001	GOOD	SE582050-165820	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	2016.0	0.7399341095354675	3	0.7579538766748273			3_SE582050-165820	
	4.0	6.878					28.50125	HIGH	SE582147-111771	01n - Västkustens inre kustvatten	2013.0	0.8999625253626604	0	0.8999625253626604			0_SE582147-111771	
	3.0	4.352					24.03	HIGH	SE582147-111771	01n - Västkustens inre kustvatten	2014.0	0.9086941619172877	1	0.9086941619172877			1_SE582147-111771	
	4.0	6.076					30.085	HIGH	SE582147-111771	01n - Västkustens inre kustvatten	2015.0	0.867238448707895	2	0.867238448707895			2_SE582147-111771	
	4.0	5.1080000000000005					28.29	HIGH	SE582147-111771	01n - Västkustens inre kustvatten	2016.0	0.8978272171856081	3	0.8978272171856081			3_SE582147-111771	
	4.0	4.5055					28.18375	HIGH	SE582147-111771	01n - Västkustens inre kustvatten	2017.0	1.0	4	1.0			4_SE582147-111771	
	1.0	11.702					21.51275	GOOD	SE580688-114860	02 - Västkustens fjordar	2013.0	0.7369593561540151	0	0.7558715493078106			0_SE580688-114860	
	1.0	12.026					23.6325	MODERATE	SE580688-114860	02 - Västkustens fjordar	2014.0	0.5855552439411578	1	0.6441107683352736			1_SE580688-114860	
	1.0	13.846					23.1225	MODERATE	SE580688-114860	02 - Västkustens fjordar	2015.0	0.5259491615563405	2	0.5785440777119746			2_SE580688-114860	
	1.0	12.358					22.355	GOOD	SE580688-114860	02 - Västkustens fjordar	2016.0	0.6291546713522761	3	0.6804082699465933			3_SE580688-114860	
	1.0	9.808					24.285	GOOD	SE580688-114860	02 - Västkustens fjordar	2017.0	0.7361078128641342	4	0.755275469004894			4_SE580688-114860	
	4.0	11.766000000000002					22.05875	GOOD	SE575500-113750	01n - Västkustens inre kustvatten	2013.0	0.7273752530680242	0	0.749162677147617			0_SE575500-113750	
	3.0	8.567333333333334					20.018333333333334	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2014.0	0.876889742829114	1	0.876889742829114			1_SE575500-113750	
	4.0	10.7593125					24.320625	GOOD	SE575500-113750	01n - Västkustens inre kustvatten	2015.0	0.6962057679816546	2	0.7273440375871583			2_SE575500-113750	
	7.0	9.203714285714284					24.666785714285716	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2016.0	0.8186654225892485	3	0.8186654225892485			3_SE575500-113750	
	6.0	6.783555555555555					23.789583333333336	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	2017.0	0.9342292897966878	4	0.9342292897966878			4_SE575500-113750	
	1.0	9.356666666666667					1.6466666666666665	MODERATE	SE625900-174360	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015.0	0.4538005635262493	0	0.4991806198788742			0_SE625900-174360	
	1.0	4.928888888888889					4.962222222222222	HIGH	SE630383-183500	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015.0	0.8130748422001802	0	0.8130748422001802			0_SE630383-183500	
	1.0	7.663333333333334					4.833333333333333	MODERATE	SE633043-193300	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2013.0	0.4784688995215311	0	0.5263157894736842			0_SE633043-193300	
	1.0	6.76					7.13	POOR	SE552170-130626	07 - Skånes kustvatten	2013.0	0.3005177514792896	0	0.37041420118343166			0_SE552170-130626	
	2.0	6.73875					8.360000000000001	POOR	SE552170-130626	07 - Skånes kustvatten	2014.0	0.34764726818736824	1	0.4081178145498946			1_SE552170-130626	
	2.0	7.467499999999999					8.765	POOR	SE552170-130626	07 - Skånes kustvatten	2015.0	0.321448795991469	2	0.3871590367931752			2_SE552170-130626	
	1.0	13.239999999999998					18.290000000000003	BAD	SE562000-123800	05 - Södra Hallands och norra Öresunds kustvatten	2013.0	0.19722106469423906	0	0.2859705438066466			0_SE562000-123800	
	1.0	20.8125					15.371666666666668	BAD	SE562000-123800	05 - Södra Hallands och norra Öresunds kustvatten	2014.0	0.11337544440992718	1	0.1643943943943944			1_SE562000-123800	
	1.0	17.125					23.40833333333333	BAD	SE562000-123800	05 - Södra Hallands och norra Öresunds kustvatten	2015.0	0.1610873395419079	2	0.23357664233576642			2_SE562000-123800	
	1.0	5.476666666666667					19.65	GOOD	SE562000-123800	05 - Södra Hallands och norra Öresunds kustvatten	2017.0	0.6805889788847791	3	0.7223828362751065			3_SE562000-123800	
	3.0	39.157					4.966666666666666	BAD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013.0	0.09720848892969972	0	0.14095230894806457			0_SE591400-183200	
	3.0	15.552166666666666					5.125	BAD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014.0	0.1493211034198067	1	0.2165155999587197			1_SE591400-183200	
	3.0	12.670222222222222					5.32	BAD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015.0	0.16579830496721004	2	0.24040754220245453			2_SE591400-183200	
	3.0	18.473333333333333					4.758333333333333	BAD	SE592040-184000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013.0	0.17107824785540798	0	0.24806345939034155			0_SE592040-184000	
	3.0	17.7675					5.291666666666666	BAD	SE592040-184000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014.0	0.12074167121255071	1	0.1750754232581985			1_SE592040-184000	
	3.0	12.597499999999998					4.916666666666667	BAD	SE592040-184000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015.0	0.18795367650374994	2	0.2725328309304374			2_SE592040-184000	
	1.0	8.91					5.2	POOR	SE592245-184400	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013.0	0.2772315750093528	0	0.34792368125701456			0_SE592245-184400	
	1.0	6.640000000000001					3.7	MODERATE	SE622126-172430	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2013.0	0.5832420591456735	0	0.6415662650602408			0_SE622126-172430	
	1.0	8.25					3.95	MODERATE	SE622339-172190	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2013.0	0.46391184573002753	0	0.5103030303030303			0_SE622339-172190	
	1.0	18.5					2.0	POOR	SE656620-222480	22 - Norra Bottenviken. Inre kustvatten	2013.0	0.2698378378378379	0	0.34237837837837837			0_SE656620-222480	
	1.0	33.0					2.0	BAD	SE656300-222750	22 - Norra Bottenviken. Inre kustvatten	2013.0	0.13237199582027168	0	0.19193939393939394			0_SE656300-222750	
	1.0	8.8					2.0	GOOD	SE655120-220380	22 - Norra Bottenviken. Inre kustvatten	2013.0	0.6765734265734262	0	0.7197727272727271			0_SE655120-220380	
	1.0	9.64					2.0	MODERATE	SE655180-218660	22 - Norra Bottenviken. Inre kustvatten	2013.0	0.58874255818149	0	0.6570539419087136			0_SE655180-218660	
	1.0	13.8					2.0	MODERATE	SE636150-199220	20 - Norra Kvarkens inre kustvatten	2013.0	0.42570888468809076	0	0.46956521739130436			0_SE636150-199220	
	1.0	8.2					3.0	GOOD	SE635040-204196	20 - Norra Kvarkens inre kustvatten	2013.0	0.6424015009380863	0	0.6975609756097562			0_SE635040-204196	
	1.0	18.3					2.4	POOR	SE637070-204260	20 - Norra Kvarkens inre kustvatten	2013.0	0.26331511839708566	0	0.3374863387978142			0_SE637070-204260	
	1.0	21.4					2.25	POOR	SE636910-204040	20 - Norra Kvarkens inre kustvatten	2013.0	0.20523364485981316	0	0.29392523364485984			0_SE636910-204040	
	1.0	16.786					17.4075	MODERATE	SE582000-115270	02 - Västkustens fjordar	2013.0	0.5943190266780759	0	0.6537509293458835			0_SE582000-115270	
	1.0	16.688					19.63	MODERATE	SE582000-115270	02 - Västkustens fjordar	2014.0	0.535030746099538	1	0.5885338207094919			1_SE582000-115270	
	1.0	22.506					19.66	POOR	SE582000-115270	02 - Västkustens fjordar	2015.0	0.394626810628277	2	0.43570144850262155			2_SE582000-115270	
	1.0	22.592000000000002					18.05	MODERATE	SE582000-115270	02 - Västkustens fjordar	2016.0	0.42817706992016474	3	0.4709947769121812			3_SE582000-115270	
	1.0	12.809999999999999					26.060000000000002	MODERATE	SE582000-115270	02 - Västkustens fjordar	2017.0	0.46039094457455115	4	0.5064300390320062			4_SE582000-115270	
	1.0	16.232					19.77	MODERATE	SE581740-114820	02 - Västkustens fjordar	2013.0	0.5459955419149605	0	0.6005950961064564			0_SE581740-114820	
	1.0	14.742					17.7375	GOOD	SE581740-114820	02 - Västkustens fjordar	2014.0	0.7039819660057753	1	0.7327873762040428			1_SE581740-114820	
	1.0	14.434000000000001					23.125	MODERATE	SE581740-114820	02 - Västkustens fjordar	2015.0	0.5044418481615378	2	0.5548860329776916			2_SE581740-114820	
	1.0	15.4					25.15	MODERATE	SE581740-114820	02 - Västkustens fjordar	2016.0	0.41081593860684773	3	0.4518975324675325			3_SE581740-114820	
	1.0	20.403333333333336					24.225	POOR	SE581740-114820	02 - Västkustens fjordar	2017.0	0.3057376041496487	4	0.3645900833197189			4_SE581740-114820	
	1.0	7.0575					19.429000000000002	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013.0	0.501443114786921	0	0.5566595820049592			0_SE563330-124600	
	1.0	5.74875					18.233666666666664	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014.0	0.5890404656336758	1	0.6573965354787272			1_SE563330-124600	
	1.0	9.8375					21.866666666666664	POOR	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015.0	0.35547649301143586	2	0.40660736975857686			2_SE563330-124600	
	1.0	8.6					2.0	GOOD	SE654860-219880	22 - Norra Bottenviken. Inre kustvatten	2013.0	0.7023255813953488	0	0.7365116279069768			0_SE654860-219880	
	1.0	10.074					23.9525	GOOD	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2013.0	0.7320669474460422	0	0.7524468632122295			0_SE575340-113000	
	1.0	11.011999999999999					18.055	HIGH	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014.0	0.9660480748274611	1	0.9660480748274611			1_SE575340-113000	
	1.0	10.588000000000001					28.905	MODERATE	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015.0	0.5151595287976096	2	0.5666754816773706			2_SE575340-113000	
	1.0	11.526					25.823249999999998	MODERATE	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2016.0	0.5213610658905559	3	0.5734971724796114			3_SE575340-113000	
	1.0	7.581999999999999					22.9375	HIGH	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2017.0	1.0	4	1.0			4_SE575340-113000	
	4.0	7.1034999999999995					27.354374999999997	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2013.0	0.9112253113775454	0	0.9112253113775454			0_SE582000-112350	
	3.0	6.273999999999998					22.98333333333333	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2014.0	0.9024017999109585	1	0.9024017999109585			1_SE582000-112350	
	4.0	6.407500000000001					29.34875	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2015.0	0.846568294302197	2	0.846568294302197			2_SE582000-112350	
	4.0	5.5265					27.959375	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2016.0	0.8627105467319327	3	0.8627105467319327			3_SE582000-112350	
	4.0	5.1135					28.780625	HIGH	SE582000-112350	01n - Västkustens inre kustvatten	2017.0	1.0	4	1.0			4_SE582000-112350	
	1.0	12.830000000000002					21.771	GOOD	SE581260-113220	02 - Västkustens fjordar	2013.0	0.6271129139294064	0	0.6789790397505845			0_SE581260-113220	
	1.0	14.174000000000001					18.435	GOOD	SE581260-113220	02 - Västkustens fjordar	2014.0	0.7094805176480073	1	0.7366363623536052			1_SE581260-113220	
	1.0	14.075999999999999					21.0175	MODERATE	SE581260-113220	02 - Västkustens fjordar	2015.0	0.5878481683846135	2	0.6466329852230749			2_SE581260-113220	
	1.0	13.106					21.6625	GOOD	SE581260-113220	02 - Västkustens fjordar	2016.0	0.6128186108870528	3	0.668973027620937			3_SE581260-113220	
	1.0	13.030000000000001					25.939999999999998	MODERATE	SE581260-113220	02 - Västkustens fjordar	2017.0	0.45695885020581883	4	0.5026547352264007			4_SE581260-113220	
	4.0	8.4885					23.289187499999997	MODERATE	SE574000-114230	01s - Västkustens inre kustvatten	2013.0	0.5067133770106592	0	0.5627203835622581			0_SE574000-114230	
	3.0	8.386666666666668					20.294999999999998	MODERATE	SE574000-114230	01s - Västkustens inre kustvatten	2014.0	0.5502273189185702	1	0.6127614167563558			1_SE574000-114230	
	4.0	7.870500000000001					25.893125	MODERATE	SE574000-114230	01s - Västkustens inre kustvatten	2015.0	0.5873457557753068	2	0.6554476191416029			2_SE574000-114230	
	4.0	8.381749999999998					24.269687500000003	MODERATE	SE574000-114230	01s - Västkustens inre kustvatten	2016.0	0.5654334836764766	3	0.6302485062279481			3_SE574000-114230	
	4.0	4.4105					22.841250000000002	HIGH	SE574000-114230	01s - Västkustens inre kustvatten	2017.0	0.9043244180550378	4	0.9043244180550378			4_SE574000-114230	
	1.0	5.936					31.412000000000003	HIGH	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	2013.0	1.0	0	1.0			0_SE585100-110600	
	1.0	6.8180000000000005					29.520249999999997	HIGH	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	2014.0	0.8800176004693457	1	0.8800176004693457			1_SE585100-110600	
	1.0	8.222					33.8125	GOOD	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	2015.0	0.699635125273656	2	0.7297445876915593			2_SE585100-110600	
	1.0	9.187999999999999					27.75675	MODERATE	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	2016.0	0.5936557565203626	3	0.6530213321723989			3_SE585100-110600	
	1.0	6.040000000000001					27.515	HIGH	SE585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	2017.0	0.9933708609271521	4	0.9933708609271521			4_SE585100-110600	
	1.0	9.065999999999999					23.345	MODERATE	SE572540-114801	04 - Västkustens yttre kustvatten. Kattegatt	2013.0	0.4490087186717694	0	0.4963600264725348			0_SE572540-114801	
	1.0	6.396					23.479999999999997	GOOD	SE572540-114801	04 - Västkustens yttre kustvatten. Kattegatt	2014.0	0.6516380430076488	1	0.7035647279549718			1_SE572540-114801	
	1.0	8.546					29.947499999999998	MODERATE	SE572540-114801	04 - Västkustens yttre kustvatten. Kattegatt	2015.0	0.4752714211581315	2	0.5265621343318512			2_SE572540-114801	
	1.0	11.528					22.945	POOR	SE572540-114801	04 - Västkustens yttre kustvatten. Kattegatt	2016.0	0.3338052278510294	3	0.39035392088827203			3_SE572540-114801	
	1.0	5.212000000000001					17.79	HIGH	SE572540-114801	04 - Västkustens yttre kustvatten. Kattegatt	2017.0	1.0	4	1.0			4_SE572540-114801	
	1.0	6.4275					23.667333333333332	MODERATE	SE555545-124332	06 - Öresunds kustvatten	2013.0	0.5585442984458763	0	0.6223259432127577			0_SE555545-124332	
	1.0	7.617500000000001					21.273333333333333	MODERATE	SE555545-124332	06 - Öresunds kustvatten	2014.0	0.47400579329632847	1	0.5251066622907777			1_SE555545-124332	
	1.0	6.8374999999999995					20.159666666666666	MODERATE	SE555545-124332	06 - Öresunds kustvatten	2015.0	0.5260949050154996	2	0.5850091407678245			2_SE555545-124332	
	1.0	4.727500000000001					9.660000000000002	MODERATE	SE555545-124332	06 - Öresunds kustvatten	2016.0	0.5154024785597682	3	0.5727128503437334			3_SE555545-124332	
	1.0	4.760000000000001					10.57	MODERATE	SE555545-124332	06 - Öresunds kustvatten	2017.0	0.5327822433321154	4	0.5926995798319327			4_SE555545-124332	
	3.0	4.885000000000001					7.099999999999999	GOOD	SE561005-150250	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	2013.0	0.7596982951465093	0	0.7738038918452311			0_SE561005-150250	
	3.0	6.114999999999999					7.25	MODERATE	SE561005-150250	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	2014.0	0.46127255285893143	1	0.5173998081448246			1_SE561005-150250	
	3.0	5.460000000000001					7.95	MODERATE	SE561005-150250	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	2015.0	0.42876672751760747	2	0.4816434002693682			2_SE561005-150250	
	3.0	4.7316666666666665					7.771666666666666	MODERATE	SE561005-150250	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	2016.0	0.4859632039556854	3	0.5445595243512539			3_SE561005-150250	
	1.0	9.573333333333332					23.595	HIGH	SE580610-113615	01n - Västkustens inre kustvatten	2015.0	0.8111616225626742	0	0.8111616225626742			0_SE580610-113615	
	3.0	12.097777777777779					24.248333333333335	MODERATE	SE580610-113615	01n - Västkustens inre kustvatten	2016.0	0.5817878562833806	1	0.6399666419117186			1_SE580610-113615	
	2.0	10.671666666666667					26.807499999999997	MODERATE	SE580610-113615	01n - Västkustens inre kustvatten	2017.0	0.5902853273054933	2	0.6493138600360426			2_SE580610-113615	
	1.0	7.0566666666666675					25.28	HIGH	SE580325-113500	01n - Västkustens inre kustvatten	2015.0	0.9766387907416154	0	0.9766387907416153			0_SE580325-113500	
	3.0	10.166666666666668					25.785	GOOD	SE580325-113500	01n - Västkustens inre kustvatten	2016.0	0.7632378629584342	1	0.774266504070904			1_SE580325-113500	
	2.0	11.246666666666666					26.369999999999997	MODERATE	SE580325-113500	01n - Västkustens inre kustvatten	2017.0	0.5850357915780837	2	0.6435393707358921			2_SE580325-113500	
	1.0	7.34					25.93	HIGH	SE580500-114725	02 - Västkustens fjordar	2015.0	0.8930213079019076	0	0.8930213079019076			0_SE580500-114725	
	1.0	12.456666666666669					21.63	GOOD	SE580500-114725	02 - Västkustens fjordar	2016.0	0.6645681104017737	1	0.7051976772812416			1_SE580500-114725	
	1.0	9.056666666666667					22.61	HIGH	SE580500-114725	02 - Västkustens fjordar	2017.0	0.9138310047846891	2	0.9138310047846891			2_SE580500-114725	
	1.0	4.956666666666667					27.64	HIGH	SE581120-112680	02 - Västkustens fjordar	2015.0	1.0	0	1.0			0_SE581120-112680	
	1.0	8.863333333333335					26.0	GOOD	SE581120-112680	02 - Västkustens fjordar	2016.0	0.7077762853919302	1	0.7354433997743511			1_SE581120-112680	
	1.0	8.76					30.270000000000003	GOOD	SE581120-112680	02 - Västkustens fjordar	2017.0	0.6356099151989563	2	0.6849269406392694			2_SE581120-112680	
	1.0	5.550000000000001					24.37	HIGH	SE581365-112910	02 - Västkustens fjordar	2015.0	1.0	0	1.0			0_SE581365-112910	
	1.0	14.103333333333333					27.105	POOR	SE581365-112910	02 - Västkustens fjordar	2016.0	0.3817856298747341	1	0.42542850389978726			1_SE581365-112910	
	1.0	13.74					28.46	POOR	SE581365-112910	02 - Västkustens fjordar	2017.0	0.3958478893740902	2	0.43667831149927216			2_SE581365-112910	
	1.0	8.71					29.6	GOOD	SE584750-111185	01n - Västkustens inre kustvatten	2015.0	0.6412268328686237	0	0.6888587830080366			0_SE584750-111185	
	2.0	7.653333333333333					27.325	GOOD	SE584750-111185	01n - Västkustens inre kustvatten	2016.0	0.7850654196991318	1	0.7895457937893923			1_SE584750-111185	
