AMON	DIN	NTOT	NTRA	NTRI	NTRZ	SALT	STATUS	VISS_EU_CD	WATER_TYPE_AREA	YEAR_count	global_EQR	index_column	local_EQR	new_index
	12.424166666666666					6.851249999999999	POOR	SE560825-144215	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	4	0.3000653776828255	0	0.3700523021462604	0_SE560825-144215
	4.693333333333334					7.67	MODERATE	SE621688-144133	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	4	0.5306622206471315	0	0.5937284427118447	0_SE621688-144133
	12.835833333333333					6.802500000000001	POOR	SE560900-145280	08 - Blekinge skärgård och Kalmarsund. Inre kustvatten	4	0.30174556303796823	0	0.37139645043037456	0_SE560900-145280
	24.357499999999998					7.415	BAD	SE560205-143545	07 - Skånes kustvatten	4	0.12021254225031647	0	0.17430818626295885	0_SE560205-143545
	14.805					5.445833333333333	BAD	SE581000-164020	13 - Östergötlands inre kustvatten	4	0.1581417702244839	0	0.2293055668255016	0_SE581000-164020
	5.586666666666666					6.379166666666667	MODERATE	SE580585-164720	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	4	0.43645116231770104	0	0.4800962785494711	0_SE580585-164720
	4.297083333333333					6.875	MODERATE	SE580735-165296	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	4	0.548807789974769	0	0.6036885689722459	0_SE580735-165296
	9.643333333333333					5.433333333333334	POOR	SE580000-164060	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	4	0.3257215262956391	0	0.3842911447217293	0_SE580000-164060
	5.044583333333333					7.801583333333333	MODERATE	SE554800-142001	07 - Skånes kustvatten	4	0.572046857643443	0	0.6392515434077873	0_SE554800-142001
	6.840000000000001					18.540000000000003	MODERATE	SE562450-122751	05 - Södra Hallands och norra Öresunds kustvatten	1	0.5027078565980168	0	0.5581140350877193	0_SE562450-122751
	27.43166666666667					2.48	BAD	SE658352-163189	24 - Stockholms inre skärgård och Hallsfjärden	3	0.13211219556490927	0	0.19156268356911843	0_SE658352-163189
	30.9575					3.4861111111111107	BAD	SE594670-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	3	0.12280384559555305	0	0.1780655761135519	0_SE594670-185500
	6.165					5.5	MODERATE	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2	0.4239659850440077	0	0.4675608828006088	0_SE594800-190220
	12.949999999999998					4.333333333333334	POOR	SE601000-183510	16 - Södra Bottenhavet. Inre kustvatten	3	0.20225583150879187	0	0.2916918736315939	0_SE601000-183510
	18.375					3.5250000000000004	BAD	SE600565-184600	16 - Södra Bottenhavet. Inre kustvatten	2	0.13597197131846267	0	0.19715935841177085	0_SE600565-184600
	8.166666666666666					19.800444444444445	MODERATE	SE561030-122821	05 - Södra Hallands och norra Öresunds kustvatten	3	0.4311598159069947	0	0.4758337882930439	0_SE561030-122821
	10.176666666666666					13.089999999999998	POOR	SE554810-125240	06 - Öresunds kustvatten	3	0.23534680138013206	0	0.316510101035099	0_SE554810-125240
	4.718148148148148					11.332222222222223	MODERATE	SE552500-124461	07 - Skånes kustvatten	3	0.5296578632916902	0	0.5926236496208591	0_SE552500-124461
	8.224722222222221					21.582346296296294	MODERATE	SE572472-120302	01s - Västkustens inre kustvatten	3	0.5977022666673275	0	0.6673576066674266	0_SE572472-120302
	6.312583333333333					22.43902962962963	GOOD	SE572135-120141	01s - Västkustens inre kustvatten	3	0.7083504850503075	0	0.7404278152827	0_SE572135-120141
	5.78					5.5	MODERATE	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	1	0.4499172559049195	0	0.4974048442906574	0_SE594340-190448
