MYEAR	SDATE	STIME	SHIPC	SERNO	STATN	LATIT_DD	LONGI_DD	SEA_AREA_CODE	SEA_AREA_NAME	SEA_BASIN	WATER_DISTRICT	WATER_TYPE_AREA	WLTYP	DEPH	TEMP_BTL	Q_TEMP_BTL	TEMP_CTD	Q_TEMP_CTD	SALT_BTL	Q_SALT_BTL	SALT_CTD	Q_SALT_CTD	DOXY_BTL	Q_DOXY_BTL	DOXY_CTD	Q_DOXY_CTD	PHOS	Q_PHOS	NTRI	Q_NTRI	NTRA	Q_NTRA	NTRZ	Q_NTRZ	AMON	Q_AMON	CPHL	Q_CPHL	SECCHI	Q_SECCHI
2016	2016-04-05	08:20	77SN	89	BJÖRKHOLMEN	58.39333	11.62667	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	0	6.53		6.26				16.660		8.49				0.09		0.10		6.09		6.19		0.80		2.4		3.5	
2016	2016-04-05	08:20	77SN	89	BJÖRKHOLMEN	58.39333	11.62667	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	2	5.34		5.28				21.120		8.07				0.07		0.05		1.81		1.86		0.56		1.6		3.5	
2016	2016-04-05	08:20	77SN	89	BJÖRKHOLMEN	58.39333	11.62667	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	5	5.54		5.54				24.620		7.66				0.09		0.05		1.30		1.35		0.49		0.8		3.5	
2016	2016-04-05	08:20	77SN	89	BJÖRKHOLMEN	58.39333	11.62667	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	10	4.51		4.86				28.540		6.88				0.34		0.10		5.11		5.21		0.92		0.2	<	3.5	
2016	2016-04-05	08:20	77SN	89	BJÖRKHOLMEN	58.39333	11.62667	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	15	5.68		5.72				31.400		5.94				0.57		0.11		7.26		7.37		0.57		0.2		3.5	
2016	2016-04-05	08:20	77SN	89	BJÖRKHOLMEN	58.39333	11.62667	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	20	5.98		5.95				32.350		5.72				0.67		0.12		7.92		8.04		0.43		0.2	<	3.5	
2016	2016-04-05	08:20	77SN	89	BJÖRKHOLMEN	58.39333	11.62667	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	30	6.63		6.66				33.320		4.76				1.01		0.06		9.87		9.93		0.20	<	0.2	<	3.5	
2016	2016-04-05	08:20	77SN	89	BJÖRKHOLMEN	58.39333	11.62667	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	40	6.91		6.96				33.810		4.06				1.35		0.02	<	10.87		10.87		0.20	<			3.5	
2016	2016-04-05	08:20	77SN	89	BJÖRKHOLMEN	58.39333	11.62667	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	50	6.40		6.44				34.040		4.64				1.24		0.06		10.25		10.31		0.20	<			3.5	
2016	2016-04-05	08:20	77SN	89	BJÖRKHOLMEN	58.39333	11.62667	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	60	5.99		6.00				34.040		5.28				1.00		0.07		9.71		9.78		0.20	<			3.5	
2016	2016-04-05	08:20	77SN	89	BJÖRKHOLMEN	58.39333	11.62667	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	70	5.66								5.51				0.96		0.14		8.80		8.94		0.78				3.5	
2016	2016-04-05	07:15	77SN	0088	SLÄGGÖ	58.25833	11.43333	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	0	6.58		6.64				17.95		8.16				0.08		0.08		4.08		4.16		0.38		4.1		4.0	
2016	2016-04-05	07:15	77SN	0088	SLÄGGÖ	58.25833	11.43333	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	5	5.61		5.71				23.24		7.79				0.06		0.04		0.89		0.93		0.28		1.6		4.0	
2016	2016-04-05	07:15	77SN	0088	SLÄGGÖ	58.25833	11.43333	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	10	5.45		5.49				26.96		7.32				0.16		0.06		1.87		1.93		0.68		0.9		4.0	
2016	2016-04-05	07:15	77SN	0088	SLÄGGÖ	58.25833	11.43333	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	15	5.68		5.64				31.37		6.98				0.27		0.10		3.35		3.45		0.76		0.7		4.0	
2016	2016-04-05	07:15	77SN	0088	SLÄGGÖ	58.25833	11.43333	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	20	5.69		5.69				32.42		6.85				0.29		0.12		3.83		3.95		0.81		0.5		4.0	
2016	2016-04-05	07:15	77SN	0088	SLÄGGÖ	58.25833	11.43333	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	30	6.12		6.10				33.41		5.95				0.61		0.13		6.78		6.91		1.19		0.4		4.0	
2016	2016-04-05	07:15	77SN	0088	SLÄGGÖ	58.25833	11.43333	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	40	6.94		6.95				34.09		4.26				1.39		0.06		10.52		10.58		0.20	<	0.2	<	4.0	
2016	2016-04-05	07:15	77SN	0088	SLÄGGÖ	58.25833	11.43333	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	50	6.31		6.38				34.09		4.84				1.19		0.12		9.91		10.03		0.20	<	0.2	<	4.0	
2016	2016-04-05	07:15	77SN	0088	SLÄGGÖ	58.25833	11.43333	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	61	6.06		6.11				34.07		5.12				1.07		0.14		9.56		9.70		0.29				4.0	
2016	2016-04-05	06:30	77SN	87	STRETUDDEN	58.34333	11.40333	582000-112350	Yttre Brofjorden		Västerhavets vattendistrikt	01n - Västkustens inre kustvatten		0	6.52		6.56				21.230		8.08				0.06		0.05		0.82		0.87		0.38		4.5		4.5	
2016	2016-04-05	06:30	77SN	87	STRETUDDEN	58.34333	11.40333	582000-112350	Yttre Brofjorden		Västerhavets vattendistrikt	01n - Västkustens inre kustvatten		2	6.56		6.55				21.250		8.08				0.06		0.05		0.79		0.84		0.40		4.0		4.5	
2016	2016-04-05	06:30	77SN	87	STRETUDDEN	58.34333	11.40333	582000-112350	Yttre Brofjorden		Västerhavets vattendistrikt	01n - Västkustens inre kustvatten		5	5.84		5.86				23.180		7.88				0.05		0.03		0.60		0.63		0.37		2.4		4.5	
2016	2016-04-05	06:30	77SN	87	STRETUDDEN	58.34333	11.40333	582000-112350	Yttre Brofjorden		Västerhavets vattendistrikt	01n - Västkustens inre kustvatten		10	5.46		5.48				27.070		7.28				0.16		0.06		2.05		2.11		0.59		1.0		4.5	
2016	2016-04-05	06:30	77SN	87	STRETUDDEN	58.34333	11.40333	582000-112350	Yttre Brofjorden		Västerhavets vattendistrikt	01n - Västkustens inre kustvatten		15	5.50		5.50				31.270		6.47				0.38		0.12		4.54		4.66		0.70		0.6		4.5	
2016	2016-04-05	06:30	77SN	87	STRETUDDEN	58.34333	11.40333	582000-112350	Yttre Brofjorden		Västerhavets vattendistrikt	01n - Västkustens inre kustvatten		20	5.60		5.62				32.080		6.41				0.42		0.13		5.11		5.24		0.68		0.5		4.5	
2016	2016-04-05	06:30	77SN	87	STRETUDDEN	58.34333	11.40333	582000-112350	Yttre Brofjorden		Västerhavets vattendistrikt	01n - Västkustens inre kustvatten		30	5.67		5.66				32.960		5.82				0.55		0.15		6.15		6.30		1.00		0.5		4.5	
2016	2016-04-05	06:30	77SN	87	STRETUDDEN	58.34333	11.40333	582000-112350	Yttre Brofjorden		Västerhavets vattendistrikt	01n - Västkustens inre kustvatten		40	5.73		5.76				33.780		6.15				0.53		0.16		4.80		4.96		1.47				4.5	
2016	2016-04-05	06:30	77SN	87	STRETUDDEN	58.34333	11.40333	582000-112350	Yttre Brofjorden		Västerhavets vattendistrikt	01n - Västkustens inre kustvatten		44	5.77								6.18				0.52		0.16		4.78		4.94		1.57				4.5	
2016	2016-04-04	13:25	77SN	83	BYFJORDEN	58.33333	11.88333	582000-115270	Byfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	0	6.75		7.10				16.560		8.50				0.08		0.11		2.54		2.65		0.63		4.5		3.0	
2016	2016-04-04	13:25	77SN	83	BYFJORDEN	58.33333	11.88333	582000-115270	Byfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	2	5.92		6.17				17.580		8.58				0.06		0.08		1.21		1.29		0.45		4.1		3.0	
2016	2016-04-04	13:25	77SN	83	BYFJORDEN	58.33333	11.88333	582000-115270	Byfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	5	5.25		5.32				18.650		9.05				0.04		0.06		0.72		0.78		0.75		3.6		3.0	
2016	2016-04-04	13:25	77SN	83	BYFJORDEN	58.33333	11.88333	582000-115270	Byfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	10	4.00		4.13				20.510		8.14				0.05		0.17		6.33		6.50		1.08		4.7		3.0	
2016	2016-04-04	13:25	77SN	83	BYFJORDEN	58.33333	11.88333	582000-115270	Byfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	15	7.72		7.51				27.640		2.81				0.84		0.09		11.56		11.65		0.20	<	3.8		3.0	
2016	2016-04-04	13:25	77SN	83	BYFJORDEN	58.33333	11.88333	582000-115270	Byfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	20	8.65		8.74				29.950		0.10	<			6.24			B	0.10	<	0.10	<	10.07		0.3		3.0	
2016	2016-04-04	13:25	77SN	83	BYFJORDEN	58.33333	11.88333	582000-115270	Byfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	30	7.56		7.59				30.830		0.10	<			8.66			B	0.10	<		B	37.20		0.2		3.0	
2016	2016-04-04	13:25	77SN	83	BYFJORDEN	58.33333	11.88333	582000-115270	Byfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	40	7.49		7.52				30.920						11.56			B	0.10	<		B	59.90				3.0	
2016	2016-04-04	13:25	77SN	83	BYFJORDEN	58.33333	11.88333	582000-115270	Byfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	44	7.49												13.33			B	0.10	<		B	79.09				3.0	
2016	2016-04-04	08:10	77SN	79	DANAFJORD	57.66750	11.68667	574000-114230	Dana fjord	N Kattegatt	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	0	5.82		5.82				16.380		8.19				0.06		0.06		3.48		3.54		0.45		3.4		7.0	
2016	2016-04-04	08:10	77SN	79	DANAFJORD	57.66750	11.68667	574000-114230	Dana fjord	N Kattegatt	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	2	5.82		5.82				16.440		8.20				0.05		0.05		2.97		3.02		0.30		3.7		7.0	
2016	2016-04-04	08:10	77SN	79	DANAFJORD	57.66750	11.68667	574000-114230	Dana fjord	N Kattegatt	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	5	5.78		5.74				18.360		8.17				0.05		0.03		0.91		0.94		0.20	<	3.5		7.0	
2016	2016-04-04	08:10	77SN	79	DANAFJORD	57.66750	11.68667	574000-114230	Dana fjord	N Kattegatt	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	10	5.44		5.50				22.110		7.85				0.09		0.04		1.45		1.49		0.37		1.4		7.0	
2016	2016-04-04	08:10	77SN	79	DANAFJORD	57.66750	11.68667	574000-114230	Dana fjord	N Kattegatt	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	15	5.38		5.40				29.670		6.88				0.27		0.11		3.11		3.22		0.89		0.7		7.0	
2016	2016-04-04	08:10	77SN	79	DANAFJORD	57.66750	11.68667	574000-114230	Dana fjord	N Kattegatt	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	20	5.53		5.54				32.850		5.96				0.57		0.20		6.20		6.40		1.10		0.8		7.0	
2016	2016-04-04	08:10	77SN	79	DANAFJORD	57.66750	11.68667	574000-114230	Dana fjord	N Kattegatt	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	30	5.60		5.62				34.090		5.77				0.65		0.22		7.31		7.53		0.99		1.1		7.0	
2016	2016-04-04	08:10	77SN	79	DANAFJORD	57.66750	11.68667	574000-114230	Dana fjord	N Kattegatt	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	38	5.63								5.75				0.66		0.22		7.46		7.68		1.03				7.0	
2016	2016-04-04	07:10	77SN	77	E ÄLVSBORGSBRON	57.69167	11.90667							0	4.95		4.97				2.830		8.93				0.14		0.17		23.90		24.07		1.83		4.7		2.0	
2016	2016-04-04	07:10	77SN	77	E ÄLVSBORGSBRON	57.69167	11.90667							2			5.06				8.320		8.42				0.17		0.17		17.23		17.40		2.15		2.6		2.0	
2016	2016-04-04	07:10	77SN	77	E ÄLVSBORGSBRON	57.69167	11.90667							5	5.47		5.53				17.530		7.97				0.10		0.09		4.23		4.32		1.13		1.9		2.0	
2016	2016-04-04	07:10	77SN	77	E ÄLVSBORGSBRON	57.69167	11.90667							8	5.25								7.11				0.30		0.19		5.31		5.50		2.59				2.0	
2016	2016-04-04	11:50	77SN	82	GALTERÖ	58.10917	11.81000	580688-114860	Halsefjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	0	6.32		6.41				18.490		8.13				0.05		0.11		3.05		3.16		0.20	<	3.6		5.0	
2016	2016-04-04	11:50	77SN	82	GALTERÖ	58.10917	11.81000	580688-114860	Halsefjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	2	6.27		6.31				18.600		8.12				0.06		0.11		3.09		3.20		0.20	<	3.4		5.0	
2016	2016-04-04	11:50	77SN	82	GALTERÖ	58.10917	11.81000	580688-114860	Halsefjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	5	5.66		5.68				19.560		8.13				0.05		0.10		2.88		2.98		0.20	<	4.0		5.0	
2016	2016-04-04	11:50	77SN	82	GALTERÖ	58.10917	11.81000	580688-114860	Halsefjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	10		B	5.21				29.520		6.62				0.29		0.16		5.52		5.68		1.06		1.4		5.0	
2016	2016-04-04	11:50	77SN	82	GALTERÖ	58.10917	11.81000	580688-114860	Halsefjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	15	5.21		5.22				30.690		6.37				0.37		0.16		5.47		5.63		1.08		0.8		5.0	
2016	2016-04-04	11:50	77SN	82	GALTERÖ	58.10917	11.81000	580688-114860	Halsefjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	20	5.24		5.24				31.030		6.33				0.40		0.17		5.40		5.57		1.10		1.0		5.0	
2016	2016-04-04	11:50	77SN	82	GALTERÖ	58.10917	11.81000	580688-114860	Halsefjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	30	5.29		5.30				31.670		6.31				0.43		0.17		5.42		5.59		1.10		1.1		5.0	
2016	2016-04-04	11:50	77SN	82	GALTERÖ	58.10917	11.81000	580688-114860	Halsefjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	33	5.30								6.26				0.44		0.17		5.49		5.66		1.10				5.0	
2016	2016-04-04	14:00	77SN	84	HAVSTENSFJORD	58.31250	11.77333	581740-114820	Havstensfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	0	6.57		6.61				16.400		8.56				0.08		0.11		3.12		3.23		0.57		5.1		3.0	
2016	2016-04-04	14:00	77SN	84	HAVSTENSFJORD	58.31250	11.77333	581740-114820	Havstensfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	2	6.17		6.27				17.180		8.58				0.07		0.09		1.32		1.41		0.42		4.9		3.0	
2016	2016-04-04	14:00	77SN	84	HAVSTENSFJORD	58.31250	11.77333	581740-114820	Havstensfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	5	5.75		5.89				18.130		8.57				0.05		0.06		0.44		0.50		0.31		4.1		3.0	
2016	2016-04-04	14:00	77SN	84	HAVSTENSFJORD	58.31250	11.77333	581740-114820	Havstensfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	10	4.10		4.32				21.840		7.76				0.06		0.20		6.73		6.93		0.63		3.3		3.0	
2016	2016-04-04	14:00	77SN	84	HAVSTENSFJORD	58.31250	11.77333	581740-114820	Havstensfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	15	4.95		4.80				26.340		5.28				0.64		0.47		13.42		13.89		0.20	<	2.7		3.0	
2016	2016-04-04	14:00	77SN	84	HAVSTENSFJORD	58.31250	11.77333	581740-114820	Havstensfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	20	6.46		6.42				29.790		3.84				1.15		0.09		13.07		13.16		0.20	<	0.7		3.0	
2016	2016-04-04	14:00	77SN	84	HAVSTENSFJORD	58.31250	11.77333	581740-114820	Havstensfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	30	6.86		6.86				31.390		2.88				2.43		0.02		10.19		10.21		0.20	<	0.4		3.0	
2016	2016-04-04	14:00	77SN	84	HAVSTENSFJORD	58.31250	11.77333	581740-114820	Havstensfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	39	6.81								2.29				3.22		0.02	<	8.93		8.93		0.20	<			3.0	
2016	2016-04-04	09:35	77SN	80	INSTÖ RÄNNA	57.90117	11.66667	575500-113750	Älgöfjorden	Skagerrak	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	0	6.70		6.10				14.640		8.31				0.07		0.09		10.48		10.57		0.38		1.3		5.0	
2016	2016-04-04	09:35	77SN	80	INSTÖ RÄNNA	57.90117	11.66667	575500-113750	Älgöfjorden	Skagerrak	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	2	5.51		5.51				19.440		8.02				0.07		0.07		3.67		3.74		0.41		2.4		5.0	
2016	2016-04-04	09:35	77SN	80	INSTÖ RÄNNA	57.90117	11.66667	575500-113750	Älgöfjorden	Skagerrak	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	5	5.16		5.17				23.130		7.64				0.14		0.07		2.59		2.66		0.74		1.3		5.0	
2016	2016-04-04	09:35	77SN	80	INSTÖ RÄNNA	57.90117	11.66667	575500-113750	Älgöfjorden	Skagerrak	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	10	5.04		5.09				26.540		7.13				0.21		0.12		3.13		3.25		0.94		0.9		5.0	
2016	2016-04-04	09:35	77SN	80	INSTÖ RÄNNA	57.90117	11.66667	575500-113750	Älgöfjorden	Skagerrak	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	12	5.27		5.18				28.400		6.93				0.23		0.11		3.22		3.33		0.96				5.0	
2016	2016-04-04	15:10	77SN	85	KOLJÖFJORD	58.23000	11.58000	581260-113220	Koljö fjord	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	0	6.30		6.27				19.410		8.55				0.06		0.06		0.13		0.19		0.20	<	3.4		4.0	
2016	2016-04-04	15:10	77SN	85	KOLJÖFJORD	58.23000	11.58000	581260-113220	Koljö fjord	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	2	6.21		6.14				19.490		8.51				0.06		0.05		0.17		0.22		0.21		3.1		4.0	
2016	2016-04-04	15:10	77SN	85	KOLJÖFJORD	58.23000	11.58000	581260-113220	Koljö fjord	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	5	5.95		5.98				19.610		8.43				0.05		0.05		0.40		0.45		0.26		2.9		4.0	
2016	2016-04-04	15:10	77SN	85	KOLJÖFJORD	58.23000	11.58000	581260-113220	Koljö fjord	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	10	4.83		4.88				22.030		7.21				0.09		0.26		7.78		8.04		0.52		3.5		4.0	
2016	2016-04-04	15:10	77SN	85	KOLJÖFJORD	58.23000	11.58000	581260-113220	Koljö fjord	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	15		B	5.20				24.880		5.24				0.89		0.05		13.39		13.44		0.20	<	1.5		4.0	
2016	2016-04-04	15:10	77SN	85	KOLJÖFJORD	58.23000	11.58000	581260-113220	Koljö fjord	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	20	5.93		5.88				25.260		3.65				1.47		0.02		13.64		13.66		0.20	<	0.4		4.0	
2016	2016-04-04	15:10	77SN	85	KOLJÖFJORD	58.23000	11.58000	581260-113220	Koljö fjord	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	30	7.28		7.30				26.350		0.20				3.43		0.23		7.73		7.96		7.00		0.2		4.0	
2016	2016-04-04	15:10	77SN	85	KOLJÖFJORD	58.23000	11.58000	581260-113220	Koljö fjord	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	39	7.48								0.10				4.20		0.15		0.10	<	0.15		15.43				4.0	
2016	2016-04-04	07:40	77SN	78	SKALKORGARNA	57.67883	11.76833	574050-114780	Rivö fjord		Västerhavets vattendistrikt	25 - Göta älvs- och Nordre älvs estuarie	1 - Estuarie (övergångsvatten)	0	5.72		5.73				15.740		8.37				0.13		0.14		9.15		9.29		3.02		3.3		5.0	
2016	2016-04-04	07:40	77SN	78	SKALKORGARNA	57.67883	11.76833	574050-114780	Rivö fjord		Västerhavets vattendistrikt	25 - Göta älvs- och Nordre älvs estuarie	1 - Estuarie (övergångsvatten)	2	5.81		5.87				16.940		8.19				0.05		0.04		1.99		2.03		0.56		3.8		5.0	
2016	2016-04-04	07:40	77SN	78	SKALKORGARNA	57.67883	11.76833	574050-114780	Rivö fjord		Västerhavets vattendistrikt	25 - Göta älvs- och Nordre älvs estuarie	1 - Estuarie (övergångsvatten)	5	5.74		5.77				18.110		8.16				0.05		0.03		0.86		0.89		0.27		2.8		5.0	
2016	2016-04-04	07:40	77SN	78	SKALKORGARNA	57.67883	11.76833	574050-114780	Rivö fjord		Västerhavets vattendistrikt	25 - Göta älvs- och Nordre älvs estuarie	1 - Estuarie (övergångsvatten)	10	5.31		5.37				23.040		7.53				0.15		0.06		1.94		2.00		0.67		1.8		5.0	
2016	2016-04-04	07:40	77SN	78	SKALKORGARNA	57.67883	11.76833	574050-114780	Rivö fjord		Västerhavets vattendistrikt	25 - Göta älvs- och Nordre älvs estuarie	1 - Estuarie (övergångsvatten)	14	5.38								6.78				0.30		0.13		4.55		4.68		0.97				5.0	
2016	2016-04-04	05:45	77SN	76	VALÖ	57.55000	11.80833	572540-114801	Onsala kustvatten	N Kattegatt	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	2 - Havsområde innanför 1 NM	0	5.72		5.73				18.070		8.13				0.05		0.02	<	0.10	<	0.10	<	0.20	<	2.4		8.0	
2016	2016-04-04	05:45	77SN	76	VALÖ	57.55000	11.80833	572540-114801	Onsala kustvatten	N Kattegatt	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	2 - Havsområde innanför 1 NM	2	5.77		5.77				18.200		8.17				0.04		0.02	<	0.10	<	0.10	<	0.20	<	2.3		8.0	
2016	2016-04-04	05:45	77SN	76	VALÖ	57.55000	11.80833	572540-114801	Onsala kustvatten	N Kattegatt	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	2 - Havsområde innanför 1 NM	5	5.73		5.71				18.510		8.19				0.04		0.02	<	0.10	<	0.10	<	0.20	<	2.5		8.0	
2016	2016-04-04	05:45	77SN	76	VALÖ	57.55000	11.80833	572540-114801	Onsala kustvatten	N Kattegatt	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	2 - Havsområde innanför 1 NM	10	5.54		5.53				20.260		8.08				0.05		0.02	<	0.10	<	0.10	<	0.21		2.0		8.0	
2016	2016-04-04	05:45	77SN	76	VALÖ	57.55000	11.80833	572540-114801	Onsala kustvatten	N Kattegatt	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	2 - Havsområde innanför 1 NM	15	5.45		5.47				29.650		6.63				0.35		0.14		3.70		3.84		0.56		1.5		8.0	
2016	2016-04-04	05:45	77SN	76	VALÖ	57.55000	11.80833	572540-114801	Onsala kustvatten	N Kattegatt	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	2 - Havsområde innanför 1 NM	20	5.67		5.71				33.820		5.81				0.61		0.22		7.24		7.46		0.44		1.2		8.0	
