	AMON	CPHL	DEPH	DOXY_BTL	DOXY_CTD	LATIT_DD	LONGI_DD	MNDEP	MXDEP	MYEAR	NTRA	NTRI	NTRZ	PHOS	Q_AMON	Q_CPHL	Q_DOXY_BTL	Q_DOXY_CTD	Q_NTRA	Q_NTRI	Q_NTRZ	Q_PHOS	Q_SALT_BTL	Q_SALT_CTD	Q_SECCHI	Q_TEMP_BTL	Q_TEMP_CTD	SALT_BTL	SALT_CTD	SDATE	SEA_AREA_CODE	SEA_AREA_NAME	SEA_BASIN	SECCHI	SERNO	SHARKID_MD5	SHIPC	STATN	STIME	TEMP_BTL	TEMP_CTD	WATER_DISTRICT	WATER_TYPE_AREA	WLTYP
2319	0.2		50.0	3.91		58.393330000000006	11.626669999999999			2016	8.22	0.05	8.27	0.8	<													33.315	33.26	2016-10-03	581700-113000	Gullmarn centralbassäng	Skagerrak	7.0	167.0		77SN	BJÖRKHOLMEN	15:00	11.0	11.1	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
2320	0.2		60.0	3.87		58.393330000000006	11.626669999999999			2016	11.5	0.04	11.54	1.36	<													34.213	34.19	2016-10-03	581700-113000	Gullmarn centralbassäng	Skagerrak	7.0	167.0		77SN	BJÖRKHOLMEN	15:00	6.65	6.65	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
2321	0.29		71.0	3.38		58.393330000000006	11.626669999999999			2016	11.53	0.2	11.73	1.67														34.336999999999996		2016-10-03	581700-113000	Gullmarn centralbassäng	Skagerrak	7.0	167.0		77SN	BJÖRKHOLMEN	15:00	6.67		Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
2322	0.49	4.8	0.0	5.72		58.86833000000001	11.10333			2016	1.05	0.22	1.27	0.09															18.3	2016-10-04	585100-110600	S Kosterfjorden	Skagerrak	9.0	10.0		77NE	KOSTERFJORDEN	07:30		12.91	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	2 - Havsområde innanför 1 NM
2323	0.51	4.4	2.0	5.77		58.86833000000001	11.10333			2016	1.04	0.21	1.25	0.1															23.32	2016-10-04	585100-110600	S Kosterfjorden	Skagerrak	9.0	10.0		77NE	KOSTERFJORDEN	07:30		14.77	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	2 - Havsområde innanför 1 NM
2324	0.2	0.9	5.0	5.15		58.86833000000001	11.10333			2016	1.67	0.35	2.02	0.21	<														23.54	2016-10-04	585100-110600	S Kosterfjorden	Skagerrak	9.0	10.0		77NE	KOSTERFJORDEN	07:30		14.98	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	2 - Havsområde innanför 1 NM
2325	0.35	0.9	10.0	4.85		58.86833000000001	11.10333			2016	1.67	0.35	2.02	0.23															31.93	2016-10-04	585100-110600	S Kosterfjorden	Skagerrak	9.0	10.0		77NE	KOSTERFJORDEN	07:30		16.39	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	2 - Havsområde innanför 1 NM
2326	0.2	0.2	15.0	4.78		58.86833000000001	11.10333			2016	3.03	0.23	3.26	0.3	<														33.08	2016-10-04	585100-110600	S Kosterfjorden	Skagerrak	9.0	10.0		77NE	KOSTERFJORDEN	07:30		16.38	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	2 - Havsområde innanför 1 NM
2327	0.29	0.2	20.0	5.27		58.86833000000001	11.10333			2016	1.2	0.26	1.46	0.21															33.21	2016-10-04	585100-110600	S Kosterfjorden	Skagerrak	9.0	10.0		77NE	KOSTERFJORDEN	07:30		16.27	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	2 - Havsområde innanför 1 NM
2328	0.24	0.6	30.0	5.16		58.86833000000001	11.10333			2016	1.44	0.26	1.7	0.22															33.47	2016-10-04	585100-110600	S Kosterfjorden	Skagerrak	9.0	10.0		77NE	KOSTERFJORDEN	07:30		16.12	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	2 - Havsområde innanför 1 NM
2329	0.2		237.0	4.66		58.86833000000001	11.10333			2016	11.18	0.08	11.26	1.25	<														34.85	2016-10-04	585100-110600	S Kosterfjorden	Skagerrak	9.0	10.0		77NE	KOSTERFJORDEN	07:30		7.04	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	2 - Havsområde innanför 1 NM
2330	0.2	2.7	0.0	5.96		58.353669999999994	11.24			2016	0.1	0.03	0.1	0.08	<				<		<								26.42	2016-10-04	582147-111771	Kungshamn s skärgård	Skagerrak		168.0		77SN	BYTTELOCKET	05:20	15.41	14.37	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
2331	0.2	3.3	2.0	5.8		58.353669999999994	11.24			2016	0.1	0.05	0.1	0.09	<				<		<								27.19	2016-10-04	582147-111771	Kungshamn s skärgård	Skagerrak		168.0		77SN	BYTTELOCKET	05:20	15.64	14.59	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
2332	0.3	3.1	5.0	5.11		58.353669999999994	11.24			2016	0.48	0.39	0.87	0.15															30.43	2016-10-04	582147-111771	Kungshamn s skärgård	Skagerrak		168.0		77SN	BYTTELOCKET	05:20	16.2	16.18	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
2333	0.49	0.8	10.0	4.93		58.353669999999994	11.24			2016	0.76	0.47	1.23	0.19															32.15	2016-10-04	582147-111771	Kungshamn s skärgård	Skagerrak		168.0		77SN	BYTTELOCKET	05:20		16.21	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
2334	1.3	0.5	15.0	4.58		58.353669999999994	11.24			2016	1.08	0.71	1.79	0.32															32.64	2016-10-04	582147-111771	Kungshamn s skärgård	Skagerrak		168.0		77SN	BYTTELOCKET	05:20	15.39	16.44	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
2335	1.41	0.4	20.0	4.88		58.353669999999994	11.24			2016	0.39	0.31	0.7	0.27															33.04	2016-10-04	582147-111771	Kungshamn s skärgård	Skagerrak		168.0		77SN	BYTTELOCKET	05:20	16.62	16.6	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
2336	3.33		27.0	4.51		58.353669999999994	11.24			2016	0.31	0.13	0.44	0.47																2016-10-04	582147-111771	Kungshamn s skärgård	Skagerrak		168.0		77SN	BYTTELOCKET	05:20	16.43		Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
2337	0.2	5.9	0.0	5.66		58.34333	11.40333			2016	0.1	0.11	0.14	0.11	<				<										29.99	2016-10-04	582000-112350	Yttre Brofjorden			169.0		77SN	STRETUDDEN	06:15	15.03	14.9	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	
2338	0.2	5.4	2.0	5.66		58.34333	11.40333			2016	0.1	0.11	0.15	0.12	<				<										30.2	2016-10-04	582000-112350	Yttre Brofjorden			169.0		77SN	STRETUDDEN	06:15	15.04	15.02	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	
2339	0.2	2.1	5.0	5.36		58.34333	11.40333			2016	0.1	0.13	0.2	0.11	<				<										31.62	2016-10-04	582000-112350	Yttre Brofjorden			169.0		77SN	STRETUDDEN	06:15		15.83	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	
2340	0.2	0.6	10.0	4.97		58.34333	11.40333			2016	0.85	0.49	1.34	0.2	<														32.28	2016-10-04	582000-112350	Yttre Brofjorden			169.0		77SN	STRETUDDEN	06:15	16.26	16.2	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	
2341	0.2	0.4	15.0	4.98		58.34333	11.40333			2016	0.1	0.57	0.54	0.22	<				<										32.67	2016-10-04	582000-112350	Yttre Brofjorden			169.0		77SN	STRETUDDEN	06:15	16.41	16.38	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	
2342	0.2	0.3	20.0	4.71		58.34333	11.40333			2016	1.68	0.82	2.5	0.32	<														32.93	2016-10-04	582000-112350	Yttre Brofjorden			169.0		77SN	STRETUDDEN	06:15	16.46	16.46	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	
2343	0.66	0.3	30.0	4.18		58.34333	11.40333			2016	2.38	1.29	3.67	0.06															33.28	2016-10-04	582000-112350	Yttre Brofjorden			169.0		77SN	STRETUDDEN	06:15	16.46	16.47	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	
2344	1.25		40.0	4.3		58.34333	11.40333			2016	1.66	1.02	2.68	0.57															33.49	2016-10-04	582000-112350	Yttre Brofjorden			169.0		77SN	STRETUDDEN	06:15	16.52	16.52	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	
2345	1.64		47.0	4.27		58.34333	11.40333			2016	1.48	0.94	2.42	0.61																2016-10-04	582000-112350	Yttre Brofjorden			169.0		77SN	STRETUDDEN	06:15	16.52		Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	
2346	0.2	2.6	0.0	6.14		57.919669999999996	11.59333			2016	0.35	0.11	0.46	0.11	<														23.06	2016-10-04	575340-113000	Marstrandsfjorden	Skagerrak	8.0	171.0		77SN	ÅSTOL	09:40		13.95	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	2 - Havsområde innanför 1 NM
2347	0.2	3.5	2.0	6.06		57.919669999999996	11.59333			2016	0.26	0.1	0.36	0.1	<														23.11	2016-10-04	575340-113000	Marstrandsfjorden	Skagerrak	8.0	171.0		77SN	ÅSTOL	09:40	14.32	13.99	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	2 - Havsområde innanför 1 NM
2348	0.2	2.6	5.0	5.83		57.919669999999996	11.59333			2016	0.27	0.15	0.42	0.13	<														25.15	2016-10-04	575340-113000	Marstrandsfjorden	Skagerrak	8.0	171.0		77SN	ÅSTOL	09:40	15.29	14.7	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	2 - Havsområde innanför 1 NM
2349	0.35	0.7	10.0	5.22		57.919669999999996	11.59333			2016	0.52	0.25	0.77	0.16															32.0	2016-10-04	575340-113000	Marstrandsfjorden	Skagerrak	8.0	171.0		77SN	ÅSTOL	09:40	16.38	16.38	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	2 - Havsområde innanför 1 NM
2350	0.6	0.6	15.0	5.08		57.919669999999996	11.59333			2016	0.62	0.32	0.94	0.22															32.55	2016-10-04	575340-113000	Marstrandsfjorden	Skagerrak	8.0	171.0		77SN	ÅSTOL	09:40	16.55	16.5	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	2 - Havsområde innanför 1 NM
2351	0.75	0.6	20.0	5.12		57.919669999999996	11.59333			2016	0.47	0.26	0.73	0.23															33.0	2016-10-04	575340-113000	Marstrandsfjorden	Skagerrak	8.0	171.0		77SN	ÅSTOL	09:40	16.65	16.66	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	2 - Havsområde innanför 1 NM
2352	0.89	0.6	30.0	4.85		57.919669999999996	11.59333			2016	0.86	0.36	1.22	0.33															33.46	2016-10-04	575340-113000	Marstrandsfjorden	Skagerrak	8.0	171.0		77SN	ÅSTOL	09:40	16.64	16.65	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	2 - Havsområde innanför 1 NM
2353	0.68		40.0	4.28		57.919669999999996	11.59333			2016	2.58	0.71	3.29	0.58															33.59	2016-10-04	575340-113000	Marstrandsfjorden	Skagerrak	8.0	171.0		77SN	ÅSTOL	09:40	16.28	16.27	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	2 - Havsområde innanför 1 NM
2354	0.51		50.0	3.93		57.919669999999996	11.59333			2016	3.9	0.88	4.78	0.71															33.64	2016-10-04	575340-113000	Marstrandsfjorden	Skagerrak	8.0	171.0		77SN	ÅSTOL	09:40	15.99	15.98	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	2 - Havsområde innanför 1 NM
2355	1.1		60.0	3.71		57.919669999999996	11.59333			2016	4.28	0.9	5.18	0.85															33.65	2016-10-04	575340-113000	Marstrandsfjorden	Skagerrak	8.0	171.0		77SN	ÅSTOL	09:40	15.9	15.89	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	2 - Havsområde innanför 1 NM
2356	1.51		65.0	3.54		57.919669999999996	11.59333			2016	4.42	0.89	5.31	0.94																2016-10-04	575340-113000	Marstrandsfjorden	Skagerrak	8.0	171.0		77SN	ÅSTOL	09:40	15.86		Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	2 - Havsområde innanför 1 NM
2357	2.53	3.2	0.0	6.18		57.678830000000005	11.76833			2016	6.3	0.43	6.73	0.26															19.81	2016-10-04	574050-114780	Rivö fjord		3.0	172.0		77SN	SKALKORGARNA	11:40		14.49	Västerhavets vattendistrikt	25 - Göta älvs- och Nordre älvs estuarie	1 - Estuarie (övergångsvatten)
2358	1.99	3.3	2.0	6.17		57.678830000000005	11.76833			2016	5.44	0.38	5.82	0.24															20.73	2016-10-04	574050-114780	Rivö fjord		3.0	172.0		77SN	SKALKORGARNA	11:40	14.32	14.57	Västerhavets vattendistrikt	25 - Göta älvs- och Nordre älvs estuarie	1 - Estuarie (övergångsvatten)
2359	0.4	2.2	5.0	5.53		57.678830000000005	11.76833			2016	1.12	0.21	1.33	0.2															24.84	2016-10-04	574050-114780	Rivö fjord		3.0	172.0		77SN	SKALKORGARNA	11:40	15.72	15.65	Västerhavets vattendistrikt	25 - Göta älvs- och Nordre älvs estuarie	1 - Estuarie (övergångsvatten)
2360	0.58	1.4	10.0	4.69		57.678830000000005	11.76833			2016	1.97	0.47	2.44	0.37															27.88	2016-10-04	574050-114780	Rivö fjord		3.0	172.0		77SN	SKALKORGARNA	11:40	16.24	16.24	Västerhavets vattendistrikt	25 - Göta älvs- och Nordre älvs estuarie	1 - Estuarie (övergångsvatten)
2361	1.21		14.0	4.23		57.678830000000005	11.76833			2016	2.65	0.6	3.25	0.53																2016-10-04	574050-114780	Rivö fjord		3.0	172.0		77SN	SKALKORGARNA	11:40	16.24		Västerhavets vattendistrikt	25 - Göta älvs- och Nordre älvs estuarie	1 - Estuarie (övergångsvatten)
2362	3.36	1.8	0.0	6.13		57.691669999999995	11.90667			2016	21.48	0.47	21.95	0.43															7.79	2016-10-04				1.0	173.0		77SN	E ÄLVSBORGSBRON	12:20	14.34	14.26			
2363	2.94	1.7	2.0	5.42		57.691669999999995	11.90667			2016	14.84	0.54	15.38	0.52															11.29	2016-10-04				1.0	173.0		77SN	E ÄLVSBORGSBRON	12:20		14.56			
2364	1.74	1.3	5.0	4.5		57.691669999999995	11.90667			2016	4.48	0.62	5.1	0.54															26.63	2016-10-04				1.0	173.0		77SN	E ÄLVSBORGSBRON	12:20	16.08	16.03			
2365	1.48		8.0	4.29		57.691669999999995	11.90667			2016	3.75	0.66	4.41	0.6																2016-10-04				1.0	173.0		77SN	E ÄLVSBORGSBRON	12:20	16.12				
2366	0.2	0.9	0.0	5.6		57.55	11.80833			2016	8.08	0.11	8.19	0.72	<														32.53	2016-11-01	572540-114801	Onsala kustvatten	N Kattegatt		174.0		77SN	VALÖ	06:30		8.95	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	2 - Havsområde innanför 1 NM
2367	0.2	0.7	2.0	5.27		57.55	11.80833			2016	9.36	0.1	9.46	0.84	<														32.76	2016-11-01	572540-114801	Onsala kustvatten	N Kattegatt		174.0		77SN	VALÖ	06:30	8.89	8.94	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	2 - Havsområde innanför 1 NM
2368	0.2	0.5	5.0	5.03		57.55	11.80833			2016	10.6	0.07	10.67	0.92	<														34.89	2016-11-01	572540-114801	Onsala kustvatten	N Kattegatt		174.0		77SN	VALÖ	06:30	8.09	8.66	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	2 - Havsområde innanför 1 NM
2369	0.2	0.3	10.0	5.08		57.55	11.80833			2016	10.97	0.03	11.0	0.94	<														34.95	2016-11-01	572540-114801	Onsala kustvatten	N Kattegatt		174.0		77SN	VALÖ	06:30	8.37	8.48	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	2 - Havsområde innanför 1 NM
2370	0.2	0.3	15.0	5.09		57.55	11.80833			2016	11.0	0.07	11.07	0.95	<														35.03	2016-11-01	572540-114801	Onsala kustvatten	N Kattegatt		174.0		77SN	VALÖ	06:30	8.28	8.26	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	2 - Havsområde innanför 1 NM
2371	0.2	0.3	20.0	5.09		57.55	11.80833			2016	11.02	0.17	11.19	0.95	<														35.07	2016-11-01	572540-114801	Onsala kustvatten	N Kattegatt		174.0		77SN	VALÖ	06:30	8.16	8.16	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	2 - Havsområde innanför 1 NM
2372	0.2		22.0	5.1		57.55	11.80833			2016	10.97	0.16	11.13	0.95	<															2016-11-01	572540-114801	Onsala kustvatten	N Kattegatt		174.0		77SN	VALÖ	06:30	8.16		Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	2 - Havsområde innanför 1 NM
2373	0.2	2.1	0.0	6.38		57.6675	11.68667			2016	3.59	0.18	3.77	0.38	<														28.56	2016-11-01	574000-114230	Dana fjord	N Kattegatt	5.0	175.0		77SN	DANAFJORD	07:50	9.4	9.39	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
2374	0.2	2.0	2.0	6.28		57.6675	11.68667			2016	3.94	0.19	4.13	0.41	<														28.68	2016-11-01	574000-114230	Dana fjord	N Kattegatt	5.0	175.0		77SN	DANAFJORD	07:50	9.39	9.4	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
2375	0.2	1.0	5.0	5.47		57.6675	11.68667			2016	7.85	0.17	8.02	0.71	<														33.21	2016-11-01	574000-114230	Dana fjord	N Kattegatt	5.0	175.0		77SN	DANAFJORD	07:50	9.48	9.41	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
2376	0.2	0.4	10.0	4.99		57.6675	11.68667			2016	10.16	0.15	10.31	0.89	<														34.61	2016-11-01	574000-114230	Dana fjord	N Kattegatt	5.0	175.0		77SN	DANAFJORD	07:50	8.82	8.8	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
2377	0.2	0.2	15.0	5.19		57.6675	11.68667			2016	10.77	0.12	10.89	0.91	<														34.99	2016-11-01	574000-114230	Dana fjord	N Kattegatt	5.0	175.0		77SN	DANAFJORD	07:50	8.28	8.32	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
2378	0.2	0.2	20.0	5.22		57.6675	11.68667			2016	10.94	0.16	11.1	0.93	<														35.09	2016-11-01	574000-114230	Dana fjord	N Kattegatt	5.0	175.0		77SN	DANAFJORD	07:50	8.07	8.06	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
2379	0.2	0.2	30.0	5.26		57.6675	11.68667			2016	10.94	0.15	11.09	0.93	<														35.11	2016-11-01	574000-114230	Dana fjord	N Kattegatt	5.0	175.0		77SN	DANAFJORD	07:50		7.98	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
2380	0.2		37.0	5.16		57.6675	11.68667			2016	11.22	0.17	11.39	0.95	<															2016-11-01	574000-114230	Dana fjord	N Kattegatt	5.0	175.0		77SN	DANAFJORD	07:50	7.97		Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
2381	0.2	4.3	0.0	7.05		57.90116999999999	11.66667			2016	2.03	0.16	2.19	0.14	<														21.92	2016-11-01	575500-113750	Älgöfjorden	Skagerrak	4.0	176.0		77SN	INSTÖ RÄNNA	09:30	8.96	8.93	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
2382	0.2	3.9	2.0	6.96		57.90116999999999	11.66667			2016	1.39	0.14	1.53	0.15	<														22.57	2016-11-01	575500-113750	Älgöfjorden	Skagerrak	4.0	176.0		77SN	INSTÖ RÄNNA	09:30	9.17	9.02	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
2383	0.2	3.5	5.0	6.71		57.90116999999999	11.66667			2016	1.3	0.13	1.43	0.2	<														26.49	2016-11-01	575500-113750	Älgöfjorden	Skagerrak	4.0	176.0		77SN	INSTÖ RÄNNA	09:30	9.47	9.56	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
2384	0.2	0.9	10.0	4.77		57.90116999999999	11.66667			2016	8.89	0.37	9.26	0.81	<														33.98	2016-11-01	575500-113750	Älgöfjorden	Skagerrak	4.0	176.0		77SN	INSTÖ RÄNNA	09:30	9.32	9.4	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
2385	0.23		13.0	4.7		57.90116999999999	11.66667			2016	9.42	0.35	9.77	0.84																2016-11-01	575500-113750	Älgöfjorden	Skagerrak	4.0	176.0		77SN	INSTÖ RÄNNA	09:30	9.21		Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
2386	0.2	6.9	0.0	6.8		58.10917	11.81			2016	0.85	0.16	1.01	0.22	<														25.56	2016-11-01	580688-114860	Halsefjorden	Skagerrak	5.0	177.0		77SN	GALTERÖ	10:55	9.51	9.49	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
2387	0.2	7.2	2.0	6.77		58.10917	11.81			2016	0.87	0.16	1.03	0.21	<														25.57	2016-11-01	580688-114860	Halsefjorden	Skagerrak	5.0	177.0		77SN	GALTERÖ	10:55	9.48	9.51	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
2388	0.2	6.7	5.0	6.72		58.10917	11.81			2016	0.1	0.16		0.22	<				<		B								25.61	2016-11-01	580688-114860	Halsefjorden	Skagerrak	5.0	177.0		77SN	GALTERÖ	10:55	9.51	9.54	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
2389	0.2	0.8	10.0	4.53		58.10917	11.81			2016	10.26	0.47	10.73	1.03	<														33.89	2016-11-01	580688-114860	Halsefjorden	Skagerrak	5.0	177.0		77SN	GALTERÖ	10:55	9.5	9.49	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
2390	0.2	0.5	15.0	4.74		58.10917	11.81			2016	10.57	0.29	10.86	0.98	<														34.76	2016-11-01	580688-114860	Halsefjorden	Skagerrak	5.0	177.0		77SN	GALTERÖ	10:55	8.64	8.63	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
2391	0.2	0.4	20.0	4.92		58.10917	11.81			2016	10.63	0.19	10.82	0.95	<														34.91	2016-11-01	580688-114860	Halsefjorden	Skagerrak	5.0	177.0		77SN	GALTERÖ	10:55		8.42	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
2392	0.2	0.5	30.0	4.96		58.10917	11.81			2016	10.61	0.23	10.84	0.96	<														34.92	2016-11-01	580688-114860	Halsefjorden	Skagerrak	5.0	177.0		77SN	GALTERÖ	10:55	8.41	8.41	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
2393	0.2		36.0	4.92		58.10917	11.81			2016	10.66	0.2	10.86	0.96	<															2016-11-01	580688-114860	Halsefjorden	Skagerrak	5.0	177.0		77SN	GALTERÖ	10:55	8.42		Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
2394	1.11	3.6	0.0	7.16		58.333330000000004	11.88333			2016	13.91	0.47	14.38	0.36															21.63	2016-11-01	582000-115270	Byfjorden	Skagerrak	2.0	178.0		77SN	BYFJORDEN	12:35	8.53	8.72	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
2395	0.37	3.2	2.0	6.77		58.333330000000004	11.88333			2016	4.03	0.29	4.32	0.29															23.74	2016-11-01	582000-115270	Byfjorden	Skagerrak	2.0	178.0		77SN	BYFJORDEN	12:35		8.84	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
2396	0.35	1.7	5.0	6.36		58.333330000000004	11.88333			2016	1.94	0.26	2.2	0.33															25.55	2016-11-01	582000-115270	Byfjorden	Skagerrak	2.0	178.0		77SN	BYFJORDEN	12:35	9.49	9.47	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
2397	0.2	0.7	10.0	4.38		58.333330000000004	11.88333			2016	5.78	0.12	5.9	0.81	<														28.72	2016-11-01	582000-115270	Byfjorden	Skagerrak	2.0	178.0		77SN	BYFJORDEN	12:35	12.26	12.19	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
2398	0.2	0.6	15.0	1.69		58.333330000000004	11.88333			2016	8.85	0.05	8.9	1.63	<														30.69	2016-11-01	582000-115270	Byfjorden	Skagerrak	2.0	178.0		77SN	BYFJORDEN	12:35	13.21	13.26	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
2399	4.57	1.3	20.0	0.81		58.333330000000004	11.88333			2016	9.8	0.2	10.0	2.7															30.78	2016-11-01	582000-115270	Byfjorden	Skagerrak	2.0	178.0		77SN	BYFJORDEN	12:35	10.91	10.8	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
