OBJECTID	HID	TYP_NFS06	NAMN	VISS_EU_CD	VISS_MS_CD	WB	District	COMP_AUTH	Country	Version	URL_VISS	DATUM	ObjVer	BASIN_NR	VattenID	UUID	PopNamn	CWVattenID	CWUUID	Shape_Leng	Shape_Area	TYPOMR_KOD	TYPOMRNAMN
406	615040-193603	0	Del av Bottenhavets utsjövatten			N	SE0			SVAR_2016_3b		2016/12/12	2016	3	WA29049125	F7FE4DED-8B40-4041-AD59-92FD90E7E564				2181737.86193000010	45919578541.00000000000		
407	553800-100000	0	N Lilla Bält			N	SE0			SVAR_2016_3b		2006/12/31	2010	14	WA43532785	49F779BA-3545-43F8-A096-67945543AE1B				143526.85597800001	416246735.95300001000		
408	583896-170790	12	Ljungskärsflagen	SE583896-170790	SE583896-170790	Y	SE3	NO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE583896-170790	2009/09/23	2010	8	WA86752743	BDBBA317-0F1C-43DA-ADEC-87A9F2579224	"Ljungskärsflagen_(58.65,17.13)"	WA23218237	BF32225F-243A-4270-B1D2-5F3B8DEEC9CF	7418.40395857000	1857442.43588000000	12n	"12n - Östergötlands samt Stockholms skärgård, mellankustvatten, norra"
409	594340-190448	12	Kapellskärs hamnområde	SE594340-190448	SE594340-190448	Y	SE3	NO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE594340-190448	2009/09/29	2010	7	WA82643082	3DCAFE40-14C1-4EAE-B30C-AB118724150F	"Kapellskärs hamnområde_(59.72,19.07)"	WA35691272	543BA5A8-C681-45BE-933B-3878BBE69455	3790.05280143000	486435.57727499999	12n	"12n - Östergötlands samt Stockholms skärgård, mellankustvatten, norra"
410	594350-190530	12	Kapellskärsområdet	SE594350-190530	SE594350-190530	Y	SE3	NO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE594350-190530	2009/09/29	2010	7	WA16998863	DB5EA3EE-582E-4B28-88C5-000CEA5BE5DB	"Kapellskärsområdet_(59.72,19.09)"	WA56092174	3675B0AB-E9BC-4EF3-9419-5BF927CAB31B	25214.13048430000	11488294.79300000000	12n	"12n - Östergötlands samt Stockholms skärgård, mellankustvatten, norra"
411	600590-184933	17	Grisslehamn	SE600590-184933	SE600590-184933	Y	SE3	NO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE600590-184933	2009/09/29	2010	4	WA64652659	23C9D8BA-0CFE-4DB4-8943-A91E4B981D32	"Grisslehamn_(60.1,18.82)"	WA98361738	37E49357-78FF-469E-A1F8-E31B49CCAEFE	2161.47610881000	164236.81731000001	17	"17 - Södra Bottenhavet, yttre kustvatten"
412	595730-185850	17	Väddö kustvatten	SE595730-185850	SE595730-185850	Y	SE3	NO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE595730-185850	2009/09/29	2010	4	WA80575023	D0218030-5719-4E04-997C-C54100E2B60F	"Väddö kustvatten_(59.96,18.97)"	WA92528131	4D9DC49A-9CB0-44AA-9FCF-A104F396EF79	91921.80298440000	96493306.27750000400	17	"17 - Södra Bottenhavet, yttre kustvatten"
413	600920-183090	16	Järsjöviken	SE600920-183090	SE600920-183090	Y	SE3	NO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE600920-183090	2009/09/30	2010	4	WA60986391	62FEC6F0-D0B1-45F6-AEF8-3043231E0A27	"Järsjöviken_(60.16,18.5)"	WA59479221	C6C9486B-70D2-405E-8FBB-41C1765466EB	9429.01409525000	1066680.58078000000	16	"16 - Södra Bottenhavet, inre kustvatten"
414	601300-182880	16	Östhammarfjärden sek namn	SE601300-182880	SE601300-182880	Y	SE3	NO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE601300-182880	2006/12/31	2010	4	WA49857146	F23F588B-1641-4882-8A9F-CBABE3EAB795	"Östhammarfjärden sek namn_(60.25,18.41)"	WA86519692	0E618FCF-8EF0-4BE7-86F3-FD5CADD6AEA1	66758.02168860000	15644106.16430000000	16	"16 - Södra Bottenhavet, inre kustvatten"
415	601020-185050	17	Östhammars kustvatten	SE601020-185050	SE601020-185050	Y	SE3	NO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE601020-185050	2009/09/29	2010	4	WA46242674	AFAADF2E-1B5C-487D-BA9A-0AD6344D8209	"Östhammars kustvatten_(60.15,18.87)"	WA78802988	1B4A4BD4-01A7-4F17-93E2-1894D9E807C1	161435.76567200001	186965969.31500000000	17	"17 - Södra Bottenhavet, yttre kustvatten"
416	601440-184000	16	Kasfjärden sek namn	SE601440-184000	SE601440-184000	Y	SE3	NO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE601440-184000	2006/12/31	2010	4	WA56138609	C444C7D3-B943-4A6A-BC28-8E6441F3AA34	"Kasfjärden sek namn_(60.25,18.65)"	WA99139646	4EF9EE9D-0D66-4E60-8035-657D7AF73F63	51542.31724750000	16148811.32690000000	16	"16 - Södra Bottenhavet, inre kustvatten"
417	601300-184180	16	Norrfjärden	SE601300-184180	SE601300-184180	Y	SE3	NO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE601300-184180	2006/12/31	2010	4	WA94935915	28ED6C34-5458-4F43-B3DD-3599EDE0FDDE	"Norrfjärden_(60.21,18.7)"	WA50139512	4BB378FA-9A0D-40BE-B07A-52B81B38B726	32790.71366620000	13188041.17780000000	16	"16 - Södra Bottenhavet, inre kustvatten"
418	601360-182510	16	Sandikafjärden	SE601360-182510	SE601360-182510	Y	SE3	NO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE601360-182510	2009/09/30	2010	4	WA46087286	D0F7EBDC-E8DE-4E5E-9A50-867410AA1FCF	"Sandikafjärden_(60.23,18.41)"	WA74567154	56EBBB98-65C0-4544-9991-7B003A85C5A3	5124.28892648000	926638.86835999996	16	"16 - Södra Bottenhavet, inre kustvatten"
419	622500-172430	18	Alnösundet	SE622500-172430	SE622500-172430	Y	SE2	BH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE622500-172430	2006/12/31	2010	3	WA12759388	BB83FDF1-E35A-4819-BC51-CFEB31956E3A	"Alnösundet_(62.46,17.37)"	WA38927215	3E3C779B-1642-4EC4-9E6C-8DE8D69ECB9C	28268.05138990000	11203161.16279999900	18	"18 - Norra Bottenhavet, Höga kusten, inre kustvatten"
420	601190-182870	16	Norra Hargsviken	SE601190-182870	SE601190-182870	Y	SE3	NO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE601190-182870	2009/09/30	2010	4	WA11891839	E9B0D266-3D13-4A9B-9051-C0A3FB1867A4	"Norra Hargsviken_(60.2,18.48)"	WA66260376	6ED30512-4C45-4E65-ABC9-0AD8A88EE8F6	10892.88701360000	1710675.34862999990	16	"16 - Södra Bottenhavet, inre kustvatten"
421	601204-182670	16	Mjölkfjärden	SE601204-182670	SE601204-182670	Y	SE3	NO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE601204-182670	2009/09/30	2010	4	WA66658025	AE19CF5B-0003-439D-AA13-75AF1CCBB529	"Mjölkfjärden_(60.2,18.44)"	WA24051966	7D14C690-F2F5-43FF-A2C1-FA4AD9CA4CE1	5450.64549985000	506401.57116900000	16	"16 - Södra Bottenhavet, inre kustvatten"
422	601250-182570	16	Dragsfjärden	SE601250-182570	SE601250-182570	Y	SE3	NO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE601250-182570	2009/09/30	2010	4	WA55688019	B53D442B-8A3A-47D6-A49C-F9A40FA294F2	"Dragsfjärden_(60.21,18.42)"	WA10861136	8CFA94E6-9CDE-40C6-8980-BCF3721B0E1C	5922.22744294000	709245.06625499995	16	"16 - Södra Bottenhavet, inre kustvatten"
423	590990-174015	24	Igelstaviken	SE590990-174015	SE590990-174015	Y	SE3	NO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE590990-174015	2009/09/30	2012_2	8	WA28577056	08054C20-8D12-4F8A-86DC-45BA3E399D95	"Igelstaviken_(59.16,17.67)"	WA21041663	F4BB2739-5E5D-44ED-AC68-9F8347A0C767	11752.25111090000	1917028.18414000000	24	24 - Stockholms inre skärgård och Hallsfjärden
424	654330-222200	22	N. Sigfridsöfjärden	SE654330-222200	SE654330-222200	Y	SE1	BV	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE654330-222200	2006/12/31	2010	1	WA51834074	BDD1781D-2775-401D-9375-9EC859D298EE	"N. Sigfridsöfjärden_(65.72,22.36)"	WA22475309	34161E8A-117D-4986-B9C6-07497B21BC00	19106.06840270000	10408979.75410000000	22	"22 - Bottenviken, inre kustvatten"
425	654200-222920	22	Tistersöfjärden	SE654200-222920	SE654200-222920	Y	SE1	BV	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE654200-222920	2006/12/31	2010	1	WA85519265	4B62F7CA-A1BC-45D7-B7E3-ED03A96F5ADB	"Tistersöfjärden_(65.7,22.49)"	WA21787226	4EE82414-74EE-403E-AAAD-07CF21E102F2	22594.66892030000	25598650.02210000200	22	"22 - Bottenviken, inre kustvatten"
426	643920-211500	22	Simpan	SE643920-211500	SE643920-211500	Y	SE1	BV	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE643920-211500	2008/09/17	2010	1	WA68778893	96A5FA6B-D730-4B39-9883-FF9545BB1020	"Simpan_(64.65,21.24)"	WA97118119	0E304261-C589-48E3-B1B4-93780D46103E	22233.60130880000	10746578.93770000000	22	"22 - Bottenviken, inre kustvatten"
427	651475-214300	22	Vargödraget	SE651475-214300	SE651475-214300	Y	SE1	BV	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE651475-214300	2006/12/31	2010	1	WA13560398	3B526884-24F1-41F5-841A-38D2077D817C	"Vargödraget_(65.26,21.71)"	WA35010510	F70A3005-9DA3-434B-A70E-0305EA256106	45364.08539820000	40337472.51330000200	22	"22 - Bottenviken, inre kustvatten"
428	650280-213110	22	Kinnbäcksfjärden	SE650280-213110	SE650280-213110	Y	SE1	BV	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE650280-213110	2006/12/31	2010	1	WA27162183	948E6C67-BE36-40BD-BAE7-74FC75D01527	"Kinnbäcksfjärden_(65.05,21.46)"	WA73819200	BE17EBA2-D10E-4E99-A14D-8711482AAE4D	32994.99160540000	10021923.51560000000	22	"22 - Bottenviken, inre kustvatten"
429	581120-112680	2	Ellösefjorden	SE581120-112680	SE581120-112680	Y	SE5	VH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE581120-112680	2006/12/31	2010	17	WA13486740	D95DC7BC-9889-417D-9290-13F005BA3382	"Ellösefjorden_(58.18,11.43)"	WA48861055	F5B41C30-6ADC-43D5-8374-B35652F339C1	60158.50457530000	11234510.83350000000	2	2 - Västkustens fjordar
430	581200-112960	2	Malö Strömmar	SE581200-112960	SE581200-112960	Y	SE5	VH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE581200-112960	2006/12/31	2010	17	WA82843772	325BB1EA-565A-4C91-A446-86963B6F47E1	"Malö Strömmar_(58.2,11.49)"	WA12569430	C48C863A-93D8-4718-8BC2-C8F72E789C51	12581.11606780000	1556832.84843000000	2	2 - Västkustens fjordar
431	581338-112332	1	Grundsundsområdet	SE581338-112332	SE581338-112332	Y	SE5	VH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE581338-112332	2006/12/31	2010	17	WA90544021	D04352A3-FAE3-4EC6-B01E-DFC578FA6651	"Grundsundsområdet_(58.22,11.39)"	WA80111012	9F445B31-715A-44BF-8098-FCE59AA36023	10157.50412400000	2221164.31790000010	1n	"1n - Västkustens inre kustvatten, norra"
432	581520-165000	12	Orren	SE581520-165000	SE581520-165000	Y	SE4	SO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE581520-165000	2006/12/31	2010	8	WA71879549	11097354-23A4-4164-AE27-49BE553830FA	"Orren_(58.25,16.79)"	WA91828245	68F2F7B8-64C8-4BD9-8056-C8A6F48BB705	124648.53059300000	30216282.86580000100	12s	"12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra"
433	581260-115280	2	Ljungs kile	SE581260-115280	SE581260-115280	Y	SE5	VH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE581260-115280	2006/12/31	2010	17	WA71717475	C417B26E-6B74-46CF-B041-451DECD5D79A	"Ljungs kile_(58.22,11.9)"	WA98175760	13F5A309-7DEC-4D77-AD33-4BD84A85D458	20882.38712720000	6299168.39649999980	2	2 - Västkustens fjordar
434	630203-182615	18	Norrfjärden	SE630203-182615	SE630203-182615	Y	SE2	BH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE630203-182615	2006/12/31	2010	3	WA49105026	C26821F6-6C8B-4B19-8AE6-29BF84421399	"Norrfjärden_(63.04,18.42)"	WA96277013	3B6CFDDB-9177-4FB5-B577-DC005AF155BB	21258.36322000000	11574176.13050000000	18	"18 - Norra Bottenhavet, Höga kusten, inre kustvatten"
435	630000-183500	18	Ullångersfjärden	SE630000-183500	SE630000-183500	Y	SE2	BH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE630000-183500	2006/12/31	2010	3	WA69748546	8D89A424-0589-4382-9921-07E1F2B668C6	"Ullångersfjärden_(63,18.53)"	WA70644789	7F49DA31-BF6A-4F9A-81C1-DD0DFDE86766	93788.49492600000	82114883.09379999300	18	"18 - Norra Bottenhavet, Höga kusten, inre kustvatten"
436	622860-173000	18	Klingerfjärden	SE622860-173000	SE622860-173000	Y	SE2	BH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE622860-173000	2006/12/31	2010	3	WA69522191	A0E6E830-E957-46E8-B36E-90E91E4890F3	"Klingerfjärden_(62.49,17.45)"	WA61974553	AECE8174-DD3F-4325-8163-17E5AEF8B61D	34119.15290080000	29400417.17000000200	18	"18 - Norra Bottenhavet, Höga kusten, inre kustvatten"
437	591045-111030	1	Skjebergkilen			N	NO5101		NO	SVAR_2016_3b		2008/10/30	2010	17	WA92737769	AB301D6F-D7D9-41FD-810B-4701EB5FD415				15997.72152410000	4634328.05467000040	1n	"1n - Västkustens inre kustvatten, norra"
438	604116-171037	16	Avan	SE604116-171037	SE604116-171037	Y	SE2	BH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE604116-171037	2009/09/01	2010	3	WA80756069	41DA5F12-4D53-4D18-A9B3-E79E80F4A5A5	"Avan_(60.69,17.18)"	WA58700358	765EE34E-940B-4767-8618-5A0BA1363F05	3884.98692998000	501805.27946599998	16	"16 - Södra Bottenhavet, inre kustvatten"
439	573100-115580	1	Skörvallaviken	SE573100-115580	SE573100-115580	Y	SE5	VH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE573100-115580	2006/12/31	2010	16	WA45414386	EEAD6A38-DFBD-4041-B785-C9B126F1FB8C	"Skörvallaviken_(57.51,11.94)"	WA31793085	06028A79-292F-45BD-AC25-9C96D38861F5	7938.73768137000	1026314.68907000000	1s	"1s - Västkustens inre kustvatten, södra"
440	572350-180930	10	Klintehamnsviken sek namn	SE572350-180930	SE572350-180930	Y	SE4	SO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE572350-180930	2006/12/31	2010	8	WA87272708	C819B27A-2EF2-4450-8372-D522361480F4	"Klintehamnsviken sek namn_(57.42,18.13)"	WA60397090	D1CE851A-1B22-4A9B-BA8E-74DFCDB6F94E	30298.92567520000	16599536.36400000000	10	"10 - Östra Ölands, sydöstra Gotlands kustvatten samt Gotska sandön"
441	572135-120141	1	Yttre Kungsbackafjorden	SE572135-120141	SE572135-120141	Y	SE5	VH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE572135-120141	2006/12/31	2010	16	WA85926969	28A9546D-5CC3-44E0-99AC-DFE677153822	"Yttre Kungsbackafjorden_(57.37,12.03)"	WA36405364	F5DE007F-EBDD-4C12-8849-21CA3D3E12DF	55943.56180410000	30238087.02290000000	1s	"1s - Västkustens inre kustvatten, södra"
442	572308-115550	1	Öckerösund	SE572308-115550	SE572308-115550	Y	SE5	VH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE572308-115550	2006/12/31	2010	16	WA64305225	A0CB76B4-1FE4-46D2-9949-E694ADEA3327	"Öckerösund_(57.39,11.93)"	WA94871481	4259C3FF-286C-4D0A-A08B-CA1F3149CF2C	18604.26016460000	3822016.10361000010	1s	"1s - Västkustens inre kustvatten, södra"
443	560900-145280	8	Karlshamnsfjärden	SE560900-145280	SE560900-145280	Y	SE4	SO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE560900-145280	2006/12/31	2010	12	WA37324952	B3EC6208-1986-4C51-AC08-B5F9DF550EF6	"Karlshamnsfjärden_(56.15,14.87)"	WA72333352	30273074-7EA6-4AE6-868A-FF0635F956BA	15266.26773420000	4231535.95990000010	8	"8 - Blekinge skärgård och Kalmarsund, inre kustvatten"
444	560740-144375	8	Mellersta Pukaviksbukten	SE560740-144375	SE560740-144375	Y	SE4	SO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE560740-144375	2006/12/31	2010	12	WA89156711	64B01089-D6BF-414C-95DC-A2C473365494	"Mellersta Pukaviksbukten_(56.13,14.73)"	WA69903366	0410FF30-D852-4EEB-99A2-31BCC522ED04	26910.90944600000	15987907.75860000000	8	"8 - Blekinge skärgård och Kalmarsund, inre kustvatten"
445	560895-145500	8	Sandviksfjärden	SE560895-145500	SE560895-145500	Y	SE4	SO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE560895-145500	2006/12/31	2010	12	WA54551548	94F7E677-8E7D-4C18-9E20-42EFC9C38F18	"Sandviksfjärden_(56.15,14.91)"	WA17938537	660846A5-B1E5-477B-AB14-7F6FFE7B5FD2	12858.97529890000	4409286.89979999980	8	"8 - Blekinge skärgård och Kalmarsund, inre kustvatten"
446	659024-162417	24	Edsviken	SE659024-162417	SE659024-162417	Y	SE3	NO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE659024-162417	2007/03/26	2012_2	7	WA73532246	A745C35E-332F-4AAB-BE69-66F1A2F65875	"Edsviken_(59.41,17.99)"	WA40513570	8F036A26-D497-46D4-AD7A-0815F360D97C	19993.07073120000	3548804.77513000000	24	24 - Stockholms inre skärgård och Hallsfjärden
447	621688-144133	9	Västra Blekinge skärgårds kustvatten	SE621688-144133	SE621688-144133	Y	SE4	SO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE621688-144133	2007/03/27	2010	12	WA44187135	968FE180-94D0-4615-925C-D0F2012D6D78	"Västra Blekinge skärgårds kustvatten_(56.08,14.86)"	WA24541831	6E8F9E88-305E-4E8A-9228-E0D1A0F48399	61030.01174630000	164539304.16800001000	9	"9 - Blekinge skärgård och Kalmarsund, yttre kustvatten"
448	621157-148904	9	Östra Blekinge skärgårds kustvatten	SE621157-148904	SE621157-148904	Y	SE4	SO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE621157-148904	2007/03/27	2010	12	WA15009700	3EC00C5D-79F6-4BB9-8D03-4D9209131D8F	"Östra Blekinge skärgårds kustvatten_(56.03,15.64)"	WA99727116	3E0CD380-ECB1-4714-A069-F0EEBAFC36B7	90592.81796360000	228812339.74300000000	9	"9 - Blekinge skärgård och Kalmarsund, yttre kustvatten"
449	633550-200700	21	S n Kvarkens kustvatten	SE633550-200700	SE633550-200700	Y	SE1	BV	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE633550-200700	2006/12/31	2010	2	WA97238144	23F97844-0E54-483F-8DA6-D928CE2408C6	"S n Kvarkens kustvatten_(63.53,20.27)"	WA82865410	6115F404-10CF-4FAE-8EAE-7E8CB4B7AD92	312508.84849499998	1224986005.66000010000	21	21 - Norra Kvarkens yttre kustvatten
450	634640-203710	20	Ytterbodafjärden	SE634640-203710	SE634640-203710	Y	SE1	BV	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE634640-203710	2006/12/31	2010	2	WA76405912	B16719AD-50EC-4FC4-AD2C-CD5664AB7E2A	"Ytterbodafjärden_(63.78,20.64)"	WA87246474	8786C83C-1A53-4E81-8836-7E211B46D9A2	83856.94327170000	27809180.12759999900	20	20 - Norra Kvarkens inre kustvatten
451	636570-203590	20	Fjärdgrundsområdet sek namn	SE636570-203590	SE636570-203590	Y	SE1	BV	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE636570-203590	2011/11/21	2012_2	2	WA22781510	E2E357DB-A2B2-437B-A171-91B36CE95B01	"Fjärdgrundsområdet sek namn_(63.66,20.36)"	WA39177335	C0156443-21D0-471A-9C90-E0F2D2E9DFDB	47111.63787730000	28169659.55409999900	20	20 - Norra Kvarkens inre kustvatten
452	633710-200500	20	Mjölefjärden	SE633710-200500	SE633710-200500	Y	SE1	BV	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE633710-200500	2016/12/12	2016	2	WA65412996	F526223A-25F9-468B-851C-691A91209D3C	"Mjölefjärden_(63.62,20.06)"	WA59870769	D7068507-B53D-49A1-B48B-15865D677CB2	43608.78400360000	56921653.81350000200	20	20 - Norra Kvarkens inre kustvatten
453	636150-199220	20	Megrundsområdet	SE636150-199220	SE636150-199220	Y	SE1	BV	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE636150-199220	2011/11/21	2012_2	2	WA60381507	EA9E7EAE-0C54-4890-AC4B-588361199A22	"Megrundsområdet_(63.62,19.92)"	WA86698934	6C1F3836-E3A4-4A96-90E3-34404F911794	2261.27685917000	152143.31638500001	20	20 - Norra Kvarkens inre kustvatten
454	633000-195000	20	Örefjärden	SE633000-195000	SE633000-195000	Y	SE1	BV	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE633000-195000	2006/12/31	2010	2	WA79850145	92836A20-BC32-4F75-8A1C-737DC122D7A2	"Örefjärden_(63.51,19.81)"	WA59485772	62C97DC9-EFE0-424B-8227-96EAB381B02B	100694.67888599999	70751639.86589999500	20	20 - Norra Kvarkens inre kustvatten
455	633043-193300	18	Nordmalingsfjärden	SE633043-193300	SE633043-193300	Y	SE2	BH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE633043-193300	2006/12/31	2010	3	WA50504947	7EDA1DBD-8E30-4139-96F8-D2AA6BA58C20	"Nordmalingsfjärden_(63.52,19.5)"	WA70160635	D37AAFEB-D2BA-40BC-B757-550A62A23665	54979.33264690000	43134838.61879999900	18	"18 - Norra Bottenhavet, Höga kusten, inre kustvatten"
456	632690-193500	18	Yttre Nordmalingfjärden	SE632690-193500	SE632690-193500	Y	SE2	BH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE632690-193500	2016/12/12	2016	3	WA11513254	2290C685-5157-402E-86DE-D0C4FB384623	"Yttre Nordmalingfjärden_(63.46,19.56)"	WA81659690	4C1AD9BE-350A-4D9A-9A85-B456AED99173	68109.96747540000	44740625.64400000100	18	"18 - Norra Bottenhavet, Höga kusten, inre kustvatten"
457	634040-193330	18	Degerfjärden	SE634040-193330	SE634040-193330	Y	SE2	BH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE634040-193330	2011/12/05	2012_2	3	WA87070555	FC7F4CCA-8475-4232-8799-BFBCFE1C9DEF	"Degerfjärden_(63.4,19.34)"	WA98602313	3312C95A-AEDB-404E-9723-573F8C90F526	96156.98430080000	110472203.66900000000	18	"18 - Norra Bottenhavet, Höga kusten, inre kustvatten"
458	583825-163500	12	Mellersta Bråviken	SE583825-163500	SE583825-163500	Y	SE4	SO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE583825-163500	2006/12/31	2010	8	WA33195897	19B06057-B4B7-4B2E-9860-648043562414	"Mellersta Bråviken_(58.64,16.48)"	WA88955283	294D759A-6491-48F4-B063-B1C8BD3C86B5	25882.35276360000	16191384.00100000000	12n	"12n - Östergötlands samt Stockholms skärgård, mellankustvatten, norra"
459	651800-214740	22	Baggholmsdraget	SE651800-214740	SE651800-214740	Y	SE1	BV	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE651800-214740	2006/12/31	2010	1	WA49923394	B3364626-3E98-4D20-BFDC-10EFB9BB10EB	"Baggholmsdraget_(65.31,21.76)"	WA60869937	95287216-F12F-4D53-81E6-D7623AD09393	25227.87557200000	18515506.19599999900	22	"22 - Bottenviken, inre kustvatten"
460	652000-213210	22	Nördfjärden	SE652000-213210	SE652000-213210	Y	SE1	BV	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE652000-213210	2006/12/31	2010	1	WA67159901	5A7D849F-570F-449B-921C-7FA705F5ED86	"Nördfjärden_(65.33,21.52)"	WA63032856	FE81EAE5-E57B-4A33-AFA0-1D1F2680552C	15690.43563300000	3827835.90564000000	22	"22 - Bottenviken, inre kustvatten"
461	652150-213000	22	Rävahavet	SE652150-213000	SE652150-213000	Y	SE1	BV	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE652150-213000	2006/12/31	2010	1	WA59084693	E0798145-F190-473F-91D3-A318B83EC6B3	"Rävahavet_(65.36,21.51)"	WA47210548	E1C723C7-F294-4E11-95CE-E688692233F5	23451.00299610000	5166543.95213000010	22	"22 - Bottenviken, inre kustvatten"
462	571450-163320	8	Oskarshamnsområdet	SE571450-163320	SE571450-163320	Y	SE4	SO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE571450-163320	2009/09/10	2010	8	WA62076169	448C6664-CF49-4A8E-AD29-06E38D101ACB	"Oskarshamnsområdet_(57.24,16.54)"	WA75358869	BAC23882-516D-4BF3-B9AA-DBFBBF64458C	90113.36316400000	93733032.57150000300	8	"8 - Blekinge skärgård och Kalmarsund, inre kustvatten"
